bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,542344.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0,562121.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1620380443,1620380444,1620380445,1620380446,1620380447,1620380448,1620380449,1620380450,1620380451,1620380452,1620380453,1620380454,1620380455,1620380456,1620380457,1620380458,1620380459,1620380460,1620380461,1620380462,1620380463,1620380464,1620380465,1620380466,1620380467,1620380468,1620380469,1620380470,1620380471,1620380472,1620380473,1620380474,1620380475,1620380476,1620380477,1620380478,1620380479,1620380480,1620380481,1620380482,1620380483,1620380484,1620380485,1620380486,1620380487,1620380488,1620380489,1620380490,1620380491,1620380492,1620380493,1620380494,1620380495,1620380496,1620380497,1620380498,1620380499,1620380500,1620380501,1620380502,1620380503,1620380504,1620380505,1620380506,1620380507,1620380508,1620380509,1620380510,1620380511,1620380512,1620380513,1620380514,1620380515,1620380516,1620380517,1620380518,1620380519,1620380520,1620380521,1620380522,1620380523,1620380524,1620380525,1620380526,1620380527,1620380528,1620380529,1620380530,1620380531,1620380532,1620380533,1620380534,1620380535,1620380536,1620380537,1620380538,1620380539,1620380540,1620380541,1620380542,1620380543,1620380544,1620380545,1620380546,1620380547,1620380548,1620380549,1620380550,1620380551,1620380552,1620380553,1620380554,1620380555,1620380556,1620380557,1620380558,1620380559
audio_bitsReceivedPerSecond,238920.0,411928.0,437776.0,470560.0,518688.0,361464.0,365344.0,384904.0,386480.0,398344.0,394224.0,448104.0,440480.0,457568.0,484808.0,467056.0,447592.0,434416.0,423016.0,391824.0,363384.0,382840.0,354576.0,326760.0,339968.0,323712.0,319416.0,336200.0,344432.0,342616.0,348504.0,372664.0,366480.0,381976.0,395512.0,380224.0,391768.0,414144.0,416496.0,428800.0,418672.0,432984.0,460200.0,438768.0,434088.0,410464.0,399856.0,416960.0,431888.0,426680.0,446128.0,522128.0,394232.0,408168.0,409744.0,399384.0,392992.0,424000.0,419744.0,384376.0,380648.0,379448.0,369320.0,405624.0,427688.0,460568.0,430568.0,413432.0,426960.0,441320.0,450840.0,475424.0,451816.0,495368.0,498072.0,483496.0,488264.0,493856.0,504688.0,483952.0,486336.0,505936.0,491144.0,505656.0,496160.0,500648.0,485696.0,463336.0,453200.0,441408.0,428648.0,449616.0,456504.0,468472.0,477208.0,500136.0,475456.0,480976.0,497288.0,481544.0,475200.0,540048.0,454864.0,487728.0,488336.0,498176.0,489952.0,477048.0,503400.0,477832.0,493648.0,496032.0,495432.0,500304.0,478216.0,482384.0,487368.0
audio_bitsSentPerSecond,310736.0,378640.0,262176.0,260520.0,267312.0,249280.0,244480.0,262872.0,261704.0,266544.0,259904.0,275096.0,258696.0,260040.0,269992.0,249584.0,242928.0,262432.0,264272.0,271696.0,260728.0,274432.0,256672.0,258328.0,277728.0,258464.0,247392.0,258560.0,255832.0,270392.0,258128.0,271864.0,260512.0,254096.0,277664.0,257648.0,254848.0,264184.0,263808.0,276056.0,254120.0,279112.0,257776.0,253672.0,278200.0,257616.0,252080.0,265360.0,265256.0,276552.0,253208.0,275344.0,278424.0,247648.0,273944.0,255184.0,252720.0,261544.0,264304.0,280024.0,249760.0,280144.0,261016.0,250432.0,282168.0,258184.0,251912.0,265720.0,268280.0,292816.0,256080.0,293304.0,273200.0,264656.0,282080.0,262152.0,266736.0,277480.0,261736.0,281408.0,246472.0,281232.0,262200.0,253344.0,283112.0,256824.0,256248.0,264496.0,267640.0,281920.0,244800.0,278464.0,265112.0,253376.0,295384.0,268464.0,267088.0,279176.0,264312.0,289464.0,251440.0,291368.0,285496.0,259816.0,281624.0,265288.0,261976.0,276288.0,270576.0,291992.0,250656.0,292480.0,269632.0,262352.0,292632.0,265296.0,263344.0
audio_packetsSentPerSecond,135.0,152.0,136.0,137.0,133.0,138.0,137.0,137.0,137.0,133.0,138.0,138.0,137.0,139.0,136.0,137.0,134.0,134.0,139.0,137.0,137.0,138.0,137.0,138.0,136.0,136.0,139.0,137.0,137.0,137.0,138.0,137.0,136.0,136.0,138.0,136.0,137.0,137.0,137.0,137.0,133.0,138.0,137.0,137.0,135.0,138.0,137.0,136.0,137.0,139.0,135.0,140.0,139.0,137.0,136.0,137.0,135.0,135.0,137.0,138.0,136.0,141.0,135.0,134.0,140.0,134.0,137.0,134.0,138.0,140.0,134.0,141.0,135.0,137.0,137.0,135.0,138.0,139.0,134.0,137.0,136.0,139.0,137.0,137.0,137.0,136.0,138.0,134.0,138.0,137.0,136.0,139.0,137.0,138.0,139.0,136.0,132.0,140.0,135.0,140.0,136.0,138.0,140.0,136.0,135.0,138.0,134.0,140.0,136.0,136.0,138.0,138.0,135.0,140.0,136.0,137.0,134.0
audio_googLocalAddress,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123,34.67.229.81:50123
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
