video_recv_googFrameHeightReceived_3238436152,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput_3238436152,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,55.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameRateReceived_3238436152,60.0,60.0,61.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,59.0,61.0,60.0,60.0,61.0,60.0,59.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,61.0,60.0,60.0,59.0,61.0,61.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,55.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived_3238436152,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax_3238436152,20.0,23.0,20.0,20.0,19.0,19.0,19.0,21.0,20.0,19.0,20.0,24.0,32.0,19.0,23.0,19.0,19.0,19.0,19.0,20.0,21.0,19.0,21.0,19.0,18.0,18.0,20.0,20.0,28.0,19.0,20.0,23.0,53.0,19.0,24.0,18.0,19.0,18.0,19.0,19.0,19.0,22.0,19.0,19.0,33.0,19.0,18.0,18.0,18.0,21.0,21.0,22.0,20.0,19.0,34.0,19.0,18.0,20.0,19.0,19.0,19.0,25.0,25.0,19.0,34.0,19.0,20.0,19.0,20.0,20.0,20.0,30.0,19.0,18.0,33.0,19.0,18.0,19.0,18.0,20.0,58.0,19.0,66.0,20.0,19.0,20.0,19.0,19.0,19.0,18.0
video_recv_googJitterBufferMs_3238436152,14.0,14.0,14.0,14.0,15.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
video_recv_googPlisSent_3238436152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_bitsSentPerSecond_4253237705,29816.0,29352.0,31392.0,32496.0,36152.0,32936.0,26240.0,38272.0,32576.0,33344.0,28000.0,36408.0,40152.0,32184.0,35504.0,25984.0,25936.0,25824.0,21472.0,20496.0,18320.0,18320.0,18320.0,18320.0,18320.0,22888.0,23456.0,23680.0,24016.0,21512.0,42000.0,27216.0,24920.0,24432.0,18320.0,18320.0,18320.0,18320.0,18320.0,18320.0,18320.0,18320.0,18320.0,18320.0,18136.0,18712.0,18064.0,18000.0,18016.0,18032.0,18032.0,17992.0,17952.0,19816.0,37832.0,29680.0,25784.0,24408.0,18944.0,21368.0,21736.0,22384.0,17544.0,18544.0,19248.0,40984.0,38256.0,29064.0,24608.0,26168.0,26040.0,26512.0,36144.0,27152.0,25024.0,24744.0,21904.0,25464.0,25280.0,24000.0,25808.0,24968.0,23832.0,26024.0,26032.0,23000.0,22808.0,25928.0,25672.0,24488.0
audio_send_packetsSentPerSecond_4253237705,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,49.0,49.0,51.0,50.0,50.0,49.0,50.0,50.0,51.0,49.0,49.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,48.0,50.0,50.0,50.0,50.0,50.0,51.0,48.0
video_send_bitsSentPerSecond_1551089699,217688.0,147440.0,149376.0,146496.0,131912.0,135880.0,141968.0,134104.0,126664.0,123320.0,115656.0,112920.0,109944.0,117128.0,100144.0,112328.0,101088.0,112888.0,123816.0,128824.0,132040.0,129296.0,110528.0,121912.0,126136.0,124352.0,126576.0,127720.0,148504.0,146088.0,179968.0,171216.0,147240.0,149944.0,136968.0,117200.0,117752.0,116864.0,123008.0,100016.0,84528.0,87944.0,84048.0,104240.0,110608.0,118664.0,141048.0,132672.0,147344.0,141600.0,149152.0,150968.0,128496.0,130568.0,116592.0,112208.0,96984.0,100584.0,96448.0,98752.0,102104.0,113608.0,127400.0,136408.0,107504.0,92840.0,95864.0,105880.0,107384.0,105448.0,96056.0,102376.0,105944.0,122320.0,118616.0,116584.0,135168.0,135776.0,144208.0,141552.0,151976.0,153880.0,125208.0,130608.0,133664.0,133056.0,118576.0,114960.0,102064.0,107496.0
video_send_packetsLost_1551089699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
