bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,530996.0,543358.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0,557017.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1620386737,1620386738,1620386739,1620386740,1620386741,1620386742,1620386743,1620386744,1620386745,1620386746,1620386747,1620386748,1620386749,1620386750,1620386751,1620386752,1620386753,1620386754,1620386755,1620386756,1620386757,1620386758,1620386759,1620386760,1620386761,1620386762,1620386763,1620386764,1620386765,1620386766,1620386767,1620386768,1620386769,1620386770,1620386771,1620386772,1620386773,1620386774,1620386775,1620386776,1620386777,1620386778,1620386779,1620386780,1620386781,1620386782,1620386783,1620386784,1620386785,1620386786,1620386787,1620386788,1620386789,1620386790,1620386791,1620386792,1620386793,1620386794,1620386795,1620386796,1620386797,1620386798,1620386799,1620386800,1620386801,1620386802,1620386803,1620386804,1620386805,1620386806,1620386807,1620386808,1620386809,1620386810,1620386811,1620386812,1620386813,1620386814,1620386815,1620386816,1620386817,1620386818,1620386819,1620386820,1620386821,1620386822,1620386823,1620386824,1620386825,1620386826,1620386827,1620386828,1620386829,1620386830,1620386831,1620386832,1620386833,1620386834,1620386835,1620386836,1620386837,1620386838,1620386839,1620386840,1620386841,1620386842,1620386843,1620386844,1620386845,1620386846,1620386847,1620386848,1620386849,1620386850,1620386851,1620386852,1620386853,1620386854,1620386855,1620386856,1620386857
audio_bitsReceivedPerSecond,14408.0,336064.0,468552.0,482728.0,447848.0,432712.0,452848.0,461896.0,434768.0,466128.0,457616.0,475880.0,448728.0,461056.0,469264.0,466704.0,464760.0,444312.0,477064.0,460688.0,447200.0,472208.0,475440.0,449120.0,474216.0,456936.0,459752.0,451976.0,482160.0,461488.0,454408.0,472456.0,449672.0,448936.0,476184.0,459392.0,452464.0,418888.0,444816.0,437672.0,451192.0,459240.0,455296.0,452936.0,464216.0,470272.0,445560.0,389536.0,416008.0,413560.0,413968.0,432808.0,450808.0,444848.0,458544.0,478952.0,487280.0,462592.0,477944.0,458864.0,466264.0,475272.0,476968.0,475304.0,487112.0,475616.0,497240.0,471848.0,438600.0,385144.0,375480.0,376504.0,374304.0,342408.0,327064.0,331744.0,345560.0,329912.0,344176.0,350696.0,346368.0,389440.0,385736.0,372976.0,372968.0,393888.0,395312.0,370488.0,384416.0,388248.0,383600.0,412880.0,398000.0,404912.0,422112.0,434536.0,452512.0,448424.0,456824.0,458984.0,473680.0,488592.0,480720.0,448888.0,481808.0,476800.0,519080.0,462392.0,418056.0,395568.0,397456.0,437576.0,430504.0,428576.0,469560.0,468152.0,494304.0,473032.0,479432.0,483616.0,466184.0
audio_bitsSentPerSecond,319168.0,393048.0,259488.0,281952.0,282744.0,271424.0,282720.0,278280.0,291664.0,277448.0,264344.0,280512.0,265016.0,286984.0,274416.0,272112.0,285416.0,274704.0,293624.0,273944.0,263216.0,287712.0,275920.0,288416.0,272096.0,270688.0,282920.0,276664.0,289928.0,274144.0,263896.0,283888.0,276088.0,294840.0,264592.0,274328.0,283520.0,269632.0,293504.0,272032.0,264064.0,277424.0,275096.0,293536.0,266408.0,261712.0,271824.0,252296.0,279968.0,258232.0,248992.0,267088.0,262744.0,284112.0,251600.0,286272.0,260944.0,253992.0,279384.0,258344.0,251768.0,260664.0,260792.0,272856.0,248240.0,247880.0,275248.0,246896.0,282336.0,261760.0,244888.0,265480.0,268064.0,278496.0,241064.0,272904.0,258936.0,246632.0,278832.0,250192.0,248232.0,260320.0,255088.0,280448.0,241680.0,258216.0,276864.0,253608.0,285456.0,252992.0,249464.0,263616.0,261768.0,282352.0,245528.0,265544.0,260208.0,251200.0,284504.0,246992.0,256912.0,262152.0,265776.0,270720.0,248240.0,279048.0,259648.0,252288.0,273472.0,256560.0,251504.0,261096.0,261280.0,278600.0,243056.0,272912.0,255176.0,250304.0,285600.0,254032.0,247624.0
audio_packetsSentPerSecond,120.0,153.0,139.0,136.0,138.0,134.0,137.0,135.0,137.0,138.0,132.0,139.0,139.0,134.0,136.0,135.0,137.0,138.0,135.0,136.0,137.0,137.0,137.0,138.0,135.0,134.0,136.0,139.0,135.0,138.0,134.0,137.0,140.0,136.0,136.0,136.0,135.0,137.0,138.0,137.0,137.0,134.0,136.0,137.0,136.0,136.0,138.0,134.0,135.0,138.0,136.0,136.0,137.0,137.0,133.0,138.0,135.0,138.0,137.0,137.0,137.0,135.0,136.0,135.0,137.0,137.0,135.0,135.0,137.0,138.0,136.0,135.0,138.0,138.0,133.0,141.0,135.0,136.0,137.0,134.0,140.0,135.0,136.0,132.0,137.0,135.0,137.0,137.0,135.0,136.0,136.0,137.0,136.0,139.0,137.0,134.0,136.0,136.0,135.0,135.0,138.0,135.0,137.0,135.0,137.0,137.0,138.0,138.0,135.0,138.0,137.0,135.0,137.0,137.0,136.0,137.0,135.0,138.0,137.0,135.0,135.0
audio_googLocalAddress,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032,34.67.229.81:37032
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
