bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0,4311000.0
bweforvideo-googBucketDelay,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0
timestamp,1620377784,1620377785,1620377786,1620377787,1620377788,1620377789,1620377790,1620377791,1620377792,1620377793,1620377794,1620377795,1620377796,1620377797,1620377798,1620377799,1620377800,1620377801,1620377802,1620377803,1620377804,1620377805,1620377806,1620377807,1620377808,1620377809,1620377810,1620377811,1620377812,1620377813,1620377814,1620377815,1620377816,1620377817,1620377818,1620377819,1620377820,1620377821,1620377822,1620377823,1620377824,1620377825,1620377826,1620377827,1620377828,1620377829,1620377830,1620377831,1620377832,1620377833,1620377834,1620377835,1620377836,1620377837,1620377838,1620377839,1620377840,1620377841,1620377842,1620377843,1620377844,1620377845,1620377846,1620377847,1620377848,1620377849,1620377850,1620377851,1620377852,1620377853,1620377854,1620377855,1620377856,1620377857,1620377858,1620377859,1620377860,1620377861,1620377862,1620377863,1620377864,1620377865,1620377866,1620377867,1620377868,1620377869,1620377870,1620377871,1620377872,1620377873,1620377874,1620377875,1620377876,1620377877,1620377878,1620377879,1620377880,1620377881,1620377882,1620377883,1620377884,1620377885,1620377886,1620377887,1620377888,1620377889,1620377890,1620377891,1620377892,1620377893
audio_bitsReceivedPerSecond,333120.0,543432.0,574680.0,570712.0,513968.0,548288.0,542272.0,536776.0,580696.0,486272.0,411592.0,569248.0,515568.0,510600.0,506544.0,509992.0,408072.0,533808.0,426856.0,430888.0,422568.0,414488.0,439728.0,467952.0,490936.0,488008.0,502776.0,510896.0,507904.0,528080.0,525744.0,507904.0,506440.0,513048.0,520440.0,509368.0,510280.0,524872.0,520184.0,530192.0,526800.0,514568.0,485560.0,540712.0,537480.0,522232.0,516424.0,510608.0,513328.0,499792.0,522912.0,472632.0,426904.0,407376.0,405712.0,421080.0,438016.0,462808.0,474240.0,476976.0,473904.0,484480.0,485792.0,486376.0,492048.0,486392.0,480096.0,491560.0,495496.0,501576.0,496680.0,480928.0,479240.0,481536.0,503576.0,479008.0,483040.0,496360.0,488208.0,510440.0,504512.0,491456.0,502608.0,503280.0,510856.0,514936.0,501824.0,511080.0,517112.0,541656.0,539112.0,519840.0,517688.0,526032.0,373952.0,306880.0,297792.0,302560.0,319456.0,332032.0,332216.0,346096.0,328096.0,347264.0,364928.0,365680.0,371976.0,374880.0,377512.0,398328.0
audio_bitsSentPerSecond,312016.0,297448.0,252272.0,249136.0,263016.0,255584.0,252112.0,267800.0,251120.0,254152.0,267992.0,265120.0,269712.0,251296.0,263904.0,257064.0,252376.0,267376.0,250392.0,249280.0,258488.0,256424.0,270368.0,257104.0,271632.0,256024.0,253000.0,274152.0,261144.0,251120.0,262256.0,260000.0,269368.0,251440.0,265928.0,253488.0,249072.0,273504.0,255168.0,253280.0,257440.0,256912.0,274608.0,257776.0,267936.0,256888.0,256424.0,267512.0,250840.0,256200.0,259568.0,279024.0,259376.0,245280.0,260896.0,258448.0,244736.0,277048.0,249984.0,253744.0,251704.0,257408.0,274048.0,252240.0,264064.0,252368.0,246952.0,274672.0,249864.0,253976.0,255856.0,262728.0,270840.0,245480.0,265616.0,255720.0,247344.0,273072.0,256376.0,249512.0,256080.0,257536.0,277288.0,244360.0,268904.0,259952.0,250080.0,273416.0,252840.0,253944.0,252872.0,258232.0,276552.0,243960.0,271192.0,256200.0,247624.0,270624.0,252136.0,252760.0,257728.0,274032.0,260632.0,243608.0,263992.0,254896.0,273272.0,288440.0,263192.0,259328.0
audio_packetsSentPerSecond,135.0,141.0,137.0,135.0,137.0,139.0,135.0,137.0,138.0,134.0,137.0,139.0,137.0,136.0,137.0,138.0,138.0,136.0,139.0,136.0,135.0,137.0,138.0,137.0,138.0,136.0,135.0,136.0,137.0,135.0,136.0,134.0,137.0,137.0,139.0,136.0,136.0,137.0,137.0,133.0,135.0,133.0,138.0,138.0,138.0,135.0,136.0,137.0,136.0,138.0,137.0,143.0,136.0,136.0,136.0,139.0,136.0,137.0,135.0,138.0,134.0,138.0,134.0,139.0,137.0,133.0,138.0,138.0,136.0,136.0,136.0,138.0,136.0,137.0,137.0,138.0,134.0,139.0,134.0,137.0,137.0,135.0,138.0,134.0,138.0,138.0,136.0,137.0,137.0,135.0,135.0,137.0,137.0,136.0,138.0,136.0,136.0,137.0,136.0,135.0,137.0,141.0,136.0,139.0,139.0,136.0,134.0,137.0,136.0,137.0
audio_googLocalAddress,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292,34.67.229.81:34292
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
