bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,0.0,504082.0,504082.0,504082.0,504082.0,129611.0,140980.0,153258.0,166519.0,180841.0,195146.0,206767.0,224308.0,238082.0,242653.0,155562.0,169007.0,183528.0,199210.0,216147.0,234439.0,254194.0,255308.0,0.0,120952.0,131628.0,143158.0,155611.0,169060.0,183585.0,103401.0,112673.0,122687.0,132775.0,132775.0,132775.0,132775.0,132775.0,135728.0,147066.0,82800.0,90424.0,98658.0,107551.0,86409.0,94322.0,102868.0,112097.0,122065.0,134534.0,144456.0,156518.0,166097.0,180385.0,191404.0,191404.0,192404.0,198663.0,199663.0,201663.0,206212.0,209553.0,226571.0,231272.0,242711.0,252675.0,272713.0,294549.0,319113.0,342900.0,345900.0,352375.0,373593.0,390001.0,400457.0,413267.0,424127.0,431448.0,441404.0,441404.0,447144.0,276748.0,279460.0,279460.0,279460.0,279460.0,279460.0,279460.0,285157.0,301094.0,317142.0,331477.0,342929.0,352938.0,366187.0,377832.0,382218.0,392246.0,407094.0,411739.0,418274.0,425154.0,264455.0,282398.0,287767.0,295808.0,299315.0,308094.0,317371.0,329212.0,340550.0,342735.0,350080.0,360035.0,369056.0,374256.0,376238.0,385251.0,385698.0,390770.0
bweforvideo-googBucketDelay,0.0,0.0,1.0,1.0,0.0,2.0,219.0,473.0,758.0,958.0,1004.0,1231.0,1490.0,1494.0,1691.0,1922.0,2002.0,1973.0,1954.0,1778.0,1923.0,1758.0,1890.0,1888.0,2135.0,2490.0,2189.0,1974.0,1905.0,1957.0,1748.0,1986.0,2473.0,2202.0,1964.0,1946.0,1921.0,1989.0,1984.0,1985.0,1955.0,1957.0,2220.0,2470.0,1996.0,1977.0,2249.0,1972.0,1945.0,1753.0,1728.0,1701.0,1663.0,1720.0,1913.0,1907.0,1919.0,1928.0,1903.0,1939.0,1926.0,1907.0,1937.0,1917.0,1750.0,1926.0,1910.0,1908.0,1904.0,1751.0,1907.0,1939.0,1916.0,1678.0,1472.0,1439.0,1193.0,919.0,735.0,390.0,187.0,439.0,739.0,990.0,1217.0,1471.0,1711.0,1918.0,1917.0,1952.0,1928.0,1888.0,1918.0,1909.0,1758.0,1752.0,1889.0,1702.0,1725.0,1724.0,1442.0,1151.0,1148.0,1433.0,1664.0,1712.0,1892.0,1924.0,1908.0,1944.0,1933.0,1968.0,1967.0,1934.0,1912.0,1951.0,1900.0,1773.0,1928.0,1736.0
timestamp,1620389161,1620389162,1620389163,1620389164,1620389165,1620389166,1620389167,1620389168,1620389169,1620389170,1620389171,1620389172,1620389173,1620389174,1620389175,1620389176,1620389177,1620389178,1620389179,1620389180,1620389181,1620389182,1620389183,1620389184,1620389185,1620389186,1620389187,1620389188,1620389189,1620389190,1620389191,1620389192,1620389193,1620389194,1620389195,1620389196,1620389197,1620389198,1620389199,1620389200,1620389201,1620389202,1620389203,1620389204,1620389205,1620389206,1620389207,1620389208,1620389209,1620389210,1620389211,1620389212,1620389213,1620389214,1620389215,1620389216,1620389217,1620389218,1620389219,1620389220,1620389221,1620389222,1620389223,1620389224,1620389225,1620389226,1620389227,1620389228,1620389229,1620389230,1620389231,1620389232,1620389233,1620389234,1620389235,1620389236,1620389237,1620389238,1620389239,1620389240,1620389241,1620389242,1620389243,1620389244,1620389245,1620389246,1620389247,1620389248,1620389249,1620389250,1620389251,1620389252,1620389253,1620389254,1620389255,1620389256,1620389257,1620389258,1620389259,1620389260,1620389261,1620389262,1620389263,1620389264,1620389265,1620389266,1620389267,1620389268,1620389269,1620389270,1620389271,1620389272,1620389273,1620389274,1620389275,1620389276,1620389277,1620389278,1620389279,1620389280
audio_bitsReceivedPerSecond,0.0,502536.0,479160.0,471904.0,485104.0,467664.0,457496.0,471144.0,456760.0,450632.0,464576.0,400056.0,530672.0,463264.0,483416.0,470088.0,413088.0,509936.0,461224.0,461400.0,466736.0,452824.0,487272.0,461880.0,482432.0,469600.0,457472.0,482184.0,460784.0,461208.0,465048.0,463160.0,484432.0,456888.0,500448.0,469968.0,463208.0,474576.0,465728.0,409584.0,527888.0,454520.0,492392.0,476760.0,489120.0,493200.0,464008.0,494304.0,467840.0,466896.0,476000.0,525704.0,452584.0,444072.0,490280.0,468232.0,423520.0,528248.0,458168.0,465840.0,434944.0,499344.0,497464.0,455688.0,433656.0,519176.0,467536.0,477848.0,460544.0,479720.0,470088.0,386632.0,560744.0,451200.0,496712.0,462336.0,469032.0,480136.0,454992.0,478224.0,469616.0,463424.0,496184.0,450296.0,499128.0,466168.0,397424.0,552800.0,465912.0,476384.0,468704.0,459504.0,486784.0,452304.0,504912.0,455304.0,468008.0,478176.0,463184.0,477328.0,463984.0,530512.0,480120.0,460280.0,493080.0,464176.0,466456.0,484032.0,461136.0,471864.0,462032.0,470080.0,475640.0,460384.0,508160.0,455312.0,464880.0,499432.0,481272.0,490592.0
audio_bitsSentPerSecond,0.0,255448.0,213248.0,266184.0,280320.0,253608.0,93064.0,99920.0,115616.0,115128.0,130176.0,140696.0,149160.0,162960.0,167928.0,174624.0,175120.0,164200.0,150840.0,158176.0,154632.0,171424.0,191816.0,199928.0,174264.0,128984.0,118200.0,112968.0,115032.0,120096.0,132416.0,124104.0,87512.0,91120.0,93536.0,95072.0,98256.0,106160.0,115272.0,112592.0,110040.0,102640.0,96464.0,85736.0,88968.0,79400.0,74528.0,80360.0,81720.0,87224.0,93728.0,104800.0,115392.0,115824.0,133184.0,142776.0,158056.0,162568.0,163640.0,163768.0,173368.0,175176.0,185120.0,193392.0,196664.0,209816.0,212120.0,218000.0,225472.0,233520.0,236576.0,232408.0,253400.0,266200.0,267928.0,277560.0,291656.0,285720.0,297496.0,304952.0,302472.0,188808.0,177808.0,193392.0,190976.0,184720.0,197264.0,234656.0,238056.0,230032.0,226272.0,233208.0,237080.0,244544.0,242768.0,257424.0,250472.0,259408.0,265544.0,282960.0,274504.0,285144.0,246520.0,187496.0,197048.0,208448.0,215896.0,237840.0,233344.0,224432.0,245248.0,222328.0,253888.0,242520.0,250752.0,251928.0,254440.0,255216.0,215048.0,258856.0
audio_packetsSentPerSecond,0.0,98.0,74.0,86.0,84.0,83.0,71.0,65.0,66.0,68.0,74.0,70.0,72.0,76.0,74.0,73.0,75.0,76.0,79.0,81.0,71.0,79.0,79.0,76.0,70.0,62.0,65.0,84.0,78.0,72.0,78.0,67.0,55.0,61.0,81.0,76.0,70.0,70.0,78.0,75.0,75.0,71.0,66.0,62.0,92.0,75.0,64.0,81.0,78.0,78.0,75.0,75.0,74.0,70.0,73.0,77.0,80.0,76.0,77.0,78.0,78.0,81.0,76.0,83.0,81.0,81.0,81.0,83.0,82.0,81.0,82.0,79.0,85.0,93.0,89.0,85.0,93.0,88.0,92.0,93.0,94.0,75.0,72.0,76.0,75.0,76.0,73.0,80.0,87.0,79.0,86.0,83.0,81.0,81.0,80.0,84.0,83.0,87.0,85.0,92.0,91.0,88.0,85.0,73.0,76.0,80.0,78.0,83.0,84.0,76.0,81.0,80.0,85.0,78.0,86.0,81.0,84.0,86.0,76.0,88.0
audio_googLocalAddress,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679,34.70.165.150:53679
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,133.0,123.0,99.0,81.0,81.0,68.0,68.0,68.0,58.0,58.0,50.0,50.0,50.0,44.0,44.0,39.0,39.0,39.0,36.0,36.0,34.0,34.0,34.0,32.0,32.0,31.0,31.0,31.0,30.0,30.0,60.0,60.0,60.0,82.0,82.0,99.0,99.0,99.0,108.0,108.0,114.0,114.0,114.0,118.0,118.0,122.0,122.0,122.0,98.0,98.0,98.0,80.0,80.0,67.0,67.0,67.0,57.0,57.0,52.0,52.0,52.0,46.0,46.0,41.0,41.0,41.0,37.0,37.0,34.0,34.0,34.0,33.0,33.0,32.0,32.0,32.0,30.0,30.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,28.0,27.0,27.0
