bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,491647.0,503175.0,503175.0,503175.0,503175.0,503175.0,503175.0,503175.0,503175.0,503175.0,503175.0,503175.0,503175.0,503175.0,503175.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0,509119.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
timestamp,1620379722,1620379723,1620379724,1620379725,1620379726,1620379727,1620379728,1620379729,1620379730,1620379731,1620379732,1620379733,1620379734,1620379735,1620379736,1620379737,1620379738,1620379739,1620379740,1620379741,1620379742,1620379743,1620379744,1620379745,1620379746,1620379747,1620379748,1620379749,1620379750,1620379751,1620379752,1620379753,1620379754,1620379755,1620379756,1620379757,1620379758,1620379759,1620379760,1620379761,1620379762,1620379763,1620379764,1620379765,1620379766,1620379767,1620379768,1620379769,1620379770,1620379771,1620379772,1620379773,1620379774,1620379775,1620379776,1620379777,1620379778,1620379779,1620379780,1620379781,1620379782,1620379783,1620379784,1620379785,1620379786,1620379787,1620379788,1620379789,1620379790,1620379791,1620379792,1620379793,1620379794,1620379795,1620379796,1620379797,1620379798,1620379799,1620379800,1620379801,1620379802,1620379803,1620379804,1620379805,1620379806,1620379807,1620379808,1620379809,1620379810,1620379811,1620379812,1620379813,1620379814,1620379815,1620379816,1620379817,1620379818,1620379819,1620379820,1620379821,1620379822,1620379823,1620379824,1620379825,1620379826,1620379827,1620379828,1620379829,1620379830,1620379831,1620379832
audio_bitsReceivedPerSecond,247472.0,451304.0,425536.0,494680.0,349120.0,359456.0,337088.0,337768.0,362192.0,376544.0,396784.0,409992.0,411384.0,437632.0,455000.0,434128.0,444576.0,433112.0,445304.0,449464.0,470136.0,479056.0,472920.0,457472.0,470144.0,487072.0,481544.0,492632.0,518872.0,508104.0,541256.0,559632.0,554728.0,570352.0,510744.0,490200.0,512432.0,512648.0,546592.0,523784.0,474056.0,521600.0,474096.0,471800.0,442120.0,479544.0,548616.0,534440.0,512464.0,492864.0,392448.0,393272.0,413248.0,382344.0,388288.0,421624.0,440208.0,443760.0,461840.0,473160.0,497840.0,503744.0,489696.0,472632.0,491808.0,502624.0,495816.0,505496.0,518400.0,530704.0,549032.0,556008.0,550976.0,577096.0,540824.0,505304.0,496856.0,482488.0,484008.0,492528.0,523472.0,474864.0,337256.0,341696.0,351248.0,355992.0,355200.0,373952.0,382400.0,385248.0,386264.0,383224.0,417560.0,396128.0,401888.0,407600.0,416120.0,425304.0,453680.0,461352.0,470320.0,457760.0,504536.0,469808.0,482880.0,499152.0,508800.0,533536.0,546152.0,571432.0,622784.0
audio_bitsSentPerSecond,307536.0,362216.0,253072.0,286448.0,261272.0,281240.0,268360.0,266296.0,296792.0,268920.0,271128.0,279312.0,272896.0,293128.0,264928.0,289560.0,278440.0,265752.0,299432.0,266200.0,270696.0,273424.0,281240.0,298064.0,259184.0,293440.0,281808.0,258416.0,286744.0,274352.0,255912.0,269448.0,270968.0,301128.0,260224.0,289248.0,265656.0,251784.0,284776.0,253136.0,255784.0,264320.0,265888.0,284808.0,243424.0,277960.0,260992.0,253328.0,286152.0,255112.0,270872.0,286112.0,248424.0,274872.0,241480.0,279808.0,260976.0,244856.0,278896.0,256776.0,247616.0,264544.0,253144.0,275256.0,240696.0,272504.0,254712.0,246536.0,282656.0,246224.0,251864.0,258688.0,261384.0,273024.0,245008.0,281272.0,244152.0,253480.0,277688.0,246304.0,259648.0,246056.0,259792.0,277936.0,234552.0,274688.0,256632.0,244456.0,270232.0,255056.0,251080.0,264744.0,266408.0,274400.0,247888.0,285496.0,250488.0,261920.0,277944.0,254912.0,261952.0,315048.0,234392.0,260000.0,252768.0,279408.0,258640.0,250904.0,274288.0,260088.0,257856.0
audio_packetsSentPerSecond,134.0,149.0,135.0,137.0,137.0,136.0,136.0,137.0,135.0,135.0,140.0,135.0,138.0,135.0,136.0,142.0,137.0,135.0,139.0,134.0,137.0,137.0,136.0,136.0,135.0,136.0,136.0,134.0,135.0,136.0,138.0,136.0,138.0,136.0,135.0,138.0,136.0,136.0,137.0,133.0,136.0,135.0,138.0,140.0,132.0,138.0,134.0,140.0,137.0,135.0,134.0,139.0,137.0,134.0,135.0,138.0,135.0,137.0,135.0,135.0,137.0,138.0,137.0,136.0,135.0,137.0,135.0,138.0,139.0,135.0,135.0,137.0,137.0,135.0,142.0,139.0,134.0,138.0,135.0,137.0,137.0,135.0,135.0,138.0,136.0,139.0,138.0,136.0,136.0,137.0,136.0,138.0,137.0,135.0,136.0,138.0,135.0,137.0,137.0,133.0,138.0,142.0,138.0,135.0,138.0,137.0,137.0,139.0,136.0,134.0,138.0
audio_googLocalAddress,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188,34.67.229.81:59188
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
