bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,54018.0,58490.0,62518.0,66554.0,70502.0,74282.0,78230.0,82350.0,86494.0,90530.0,93154.0,52433.0,52433.0,53121.0,57185.0,61181.0,64517.0,69212.0,74091.0,80309.0,42335.0,42335.0,42335.0,42335.0,43863.0,47887.0,52193.0,57368.0,62957.0,68994.0,75514.0,82555.0,90159.0,97887.0,106718.0,69731.0,67534.0,67534.0,72534.0,79337.0,86684.0,94619.0,103189.0,112444.0,122440.0,65912.0,65912.0,65912.0,67610.0,74019.0,80941.0,87930.0,95964.0,104641.0,114012.0,68593.0,60868.0,60868.0,61892.0,67843.0,73930.0,80844.0,88312.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1547996734,1547996735,1547996736,1547996737,1547996738,1547996739,1547996740,1547996741,1547996742,1547996743,1547996744,1547996745,1547996746,1547996747,1547996748,1547996749,1547996750,1547996751,1547996752,1547996753,1547996754,1547996755,1547996756,1547996757,1547996758,1547996759,1547996760,1547996761,1547996762,1547996763,1547996764,1547996765,1547996766,1547996767,1547996768,1547996769,1547996770,1547996771,1547996772,1547996773,1547996774,1547996775,1547996776,1547996777,1547996778,1547996779,1547996780,1547996781,1547996782,1547996783,1547996784,1547996785,1547996786,1547996787,1547996788,1547996789,1547996790,1547996791,1547996792,1547996793,1547996794,1547996795,1547996796
audio_bitsReceivedPerSecond,194520.0,221464.0,207760.0,119768.0,77544.0,104320.0,281344.0,304896.0,288408.0,301984.0,234360.0,213800.0,217216.0,264816.0,212664.0,220048.0,210280.0,211872.0,237968.0,254640.0,239280.0,293360.0,284744.0,275304.0,234632.0,262704.0,268928.0,194464.0,209472.0,237976.0,242200.0,272176.0,271184.0,305528.0,333608.0,327840.0,333240.0,363672.0,322728.0,276872.0,255944.0,311440.0,258152.0,248472.0,261144.0,252552.0,257352.0,285528.0,321992.0,241048.0,350272.0,277544.0,255816.0,225920.0,305110.8891108891,242024.0,228968.0,245485.4854854855,254441.55844155845,226584.0,317464.0,250136.0,241000.0
audio_bitsSentPerSecond,89384.0,101968.0,91384.0,116208.0,99656.0,124456.0,106840.0,114280.0,122136.0,139872.0,133096.0,106464.0,80752.0,105440.0,85808.0,97896.0,96152.0,95344.0,109056.0,118832.0,132104.0,74880.0,77296.0,81032.0,78600.0,83944.0,81568.0,84992.0,94424.0,107624.0,114072.0,128776.0,119800.0,141416.0,135016.0,158880.0,120280.0,95936.0,102856.0,120680.0,126784.0,127400.0,150384.0,158968.0,146032.0,162512.0,123472.0,88536.0,100704.0,118248.0,122360.0,124080.0,143496.0,146960.0,146717.2827172827,157208.0,114104.0,88080.08008008008,98237.76223776223,107640.0,111792.0,120872.0,122112.0
audio_packetsSentPerSecond,87.0,97.0,82.0,90.0,88.0,100.0,84.0,93.0,127.0,110.0,118.0,97.0,74.0,82.0,78.0,80.0,73.0,79.0,117.0,124.0,123.0,76.0,73.0,73.0,72.0,73.0,69.0,72.0,100.0,114.0,116.0,107.0,107.0,107.0,117.0,125.0,88.0,85.0,106.0,125.0,122.0,112.0,126.0,122.0,125.0,128.0,91.0,80.0,105.0,120.0,120.0,109.0,118.0,115.0,126.87312687312688,127.0,86.0,76.07607607607608,102.8971028971029,109.0,116.0,82.0,89.0
audio_googLocalAddress,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923,35.204.32.26:49923
audio_googRemoteAddress,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000
audio_googRtt,71.0,71.0,57.0,57.0,57.0,46.0,46.0,38.0,38.0,38.0,81.0,81.0,64.0,64.0,64.0,51.0,51.0,42.0,42.0,42.0,84.0,84.0,66.0,66.0,66.0,53.0,53.0,43.0,43.0,43.0,36.0,36.0,30.0,30.0,30.0,79.0,79.0,63.0,63.0,63.0,51.0,51.0,42.0,42.0,42.0,88.0,88.0,88.0,69.0,69.0,55.0,55.0,55.0,45.0,45.0,89.0,89.0,89.0,70.0,70.0,56.0,56.0,56.0
audio_recv_bitsReceivedPerSecond_656188999,8000.0,8000.0,8000.0,8000.0,7936.0,7880.0,7912.0,7944.0,4992.0,8560.0,6760.0,7968.0,7840.0,7864.0,7928.0,7872.0,7824.0,7840.0,7928.0,7792.0,7824.0,7792.0,7784.0,7816.0,7792.0,7752.0,7744.0,7792.0,7712.0,7752.0,6624.0,6568.0,7872.0,8000.0,8000.0,8000.0,6784.0,7128.0,5408.0,7264.0,7640.0,7616.0,7656.0,7640.0,7576.0,7640.0,7616.0,7600.0,7760.0,7824.0,7472.0,7592.0,7616.0,4792.0,10509.49050949051,7760.0,7544.0,7759.75975975976,7664.335664335665,7760.0,7840.0,7560.0,7544.0
audio_recv_packetsReceivedPerSecond_656188999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,10.989010989010989,8.0,8.0,8.008008008008009,7.992007992007992,8.0,8.0,8.0,8.0
audio_recv_googCurrentDelayMs_656188999,27.0,30.0,26.0,29.0,21.0,23.0,26.0,21.0,45.0,39.0,47.0,41.0,31.0,32.0,33.0,34.0,32.0,34.0,27.0,25.0,28.0,23.0,28.0,40.0,27.0,26.0,24.0,27.0,26.0,29.0,28.0,19.0,25.0,19.0,20.0,28.0,25.0,29.0,36.0,30.0,31.0,31.0,28.0,28.0,26.0,25.0,30.0,27.0,37.0,40.0,31.0,33.0,27.0,35.0,43.0,32.0,27.0,30.0,28.0,29.0,30.0,26.0,29.0
audio_recv_googJitterBufferMs_656188999,2.0,8.0,6.0,9.0,2.0,1.0,6.0,6.0,28.0,11.0,9.0,5.0,1.0,4.0,8.0,10.0,8.0,10.0,6.0,5.0,7.0,2.0,8.0,38.0,5.0,7.0,6.0,8.0,7.0,13.0,13.0,6.0,11.0,3.0,1.0,5.0,5.0,2.0,10.0,3.0,9.0,10.0,3.0,5.0,2.0,4.0,9.0,7.0,8.0,14.0,5.0,7.0,1.0,30.0,35.0,9.0,7.0,7.0,6.0,8.0,10.0,5.0,10.0
audio_recv_googJitterReceived_656188999,111.0,111.0,111.0,101.0,101.0,101.0,101.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,123.0,123.0,123.0,123.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,104.0,104.0,104.0,104.0,104.0,122.0,122.0,122.0,122.0,122.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,117.0,117.0,117.0,95.0,95.0,95.0,95.0,95.0,95.0
audio_recv_googPreferredJitterBufferMs_656188999,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0
video_recv_bitsReceivedPerSecond_4266341494,53008.0,45248.0,55528.0,71576.0,53128.0,70688.0,78216.0,82184.0,56216.0,87280.0,31448.0,46192.0,55160.0,51888.0,51400.0,59192.0,70832.0,74768.0,83240.0,74968.0,81832.0,97864.0,94504.0,74096.0,87448.0,56408.0,56616.0,60424.0,66760.0,68232.0,84344.0,85048.0,90312.0,110768.0,109464.0,110552.0,107592.0,128768.0,85224.0,129344.0,57240.0,67720.0,65440.0,84440.0,78584.0,74216.0,82712.0,95112.0,116232.0,110232.0,143904.0,133496.0,139224.0,100592.0,155340.65934065933,101584.0,84376.0,88744.74474474475,105382.61738261738,106208.0,125320.0,125056.0,117816.0
video_recv_packetsReceivedPerSecond_4266341494,13.0,11.0,23.0,21.0,12.0,23.0,53.0,57.0,39.0,34.0,8.0,13.0,18.0,15.0,12.0,18.0,42.0,49.0,47.0,40.0,35.0,35.0,48.0,39.0,23.0,16.0,30.0,40.0,20.0,18.0,27.0,26.0,43.0,49.0,36.0,54.0,60.0,60.0,39.0,52.0,23.0,19.0,21.0,34.0,21.0,25.0,57.0,59.0,60.0,60.0,60.0,60.0,60.0,37.0,53.946053946053944,36.0,58.0,60.06006006006006,59.94005994005994,60.0,60.0,60.0,60.0
video_recv_googCurrentDelayMs_4266341494,72.0,70.0,67.0,65.0,63.0,60.0,59.0,58.0,62.0,63.0,68.0,73.0,69.0,67.0,66.0,63.0,61.0,60.0,58.0,57.0,55.0,53.0,51.0,57.0,60.0,60.0,58.0,56.0,62.0,61.0,60.0,58.0,57.0,55.0,53.0,52.0,50.0,49.0,55.0,56.0,55.0,53.0,51.0,50.0,49.0,47.0,47.0,45.0,44.0,42.0,41.0,40.0,39.0,45.0,45.0,44.0,44.0,43.0,41.0,40.0,38.0,37.0,37.0
video_recv_googDecodeMs_4266341494,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
video_recv_googFrameHeightReceived_4266341494,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput_4266341494,15.0,11.0,22.0,22.0,12.0,23.0,52.0,58.0,39.0,34.0,8.0,13.0,18.0,15.0,12.0,18.0,42.0,49.0,47.0,40.0,35.0,35.0,48.0,38.0,23.0,15.0,21.0,24.0,17.0,9.0,20.0,26.0,43.0,49.0,36.0,54.0,59.0,59.0,39.0,49.0,25.0,19.0,21.0,34.0,21.0,25.0,57.0,57.0,60.0,60.0,57.0,60.0,60.0,38.0,54.0,33.0,58.0,60.0,60.0,60.0,61.0,60.0,60.0
video_recv_googFrameRateReceived_4266341494,13.0,11.0,23.0,22.0,12.0,23.0,53.0,58.0,39.0,34.0,8.0,13.0,18.0,15.0,12.0,18.0,42.0,49.0,47.0,39.0,35.0,35.0,48.0,40.0,23.0,16.0,20.0,25.0,17.0,9.0,18.0,26.0,43.0,49.0,36.0,54.0,60.0,58.0,39.0,52.0,23.0,19.0,21.0,33.0,21.0,25.0,57.0,57.0,60.0,60.0,56.0,60.0,60.0,37.0,54.0,36.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived_4266341494,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
