bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0,549050.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0
timestamp,1620388919,1620388920,1620388921,1620388922,1620388923,1620388924,1620388925,1620388926,1620388927,1620388928,1620388929,1620388930,1620388931,1620388932,1620388933,1620388934,1620388935,1620388936,1620388937,1620388938,1620388939,1620388940,1620388941,1620388942,1620388943,1620388944,1620388945,1620388946,1620388947,1620388948,1620388949,1620388950,1620388951,1620388952,1620388953,1620388954,1620388955,1620388956,1620388957,1620388958,1620388959,1620388960,1620388961,1620388962,1620388963,1620388964,1620388965,1620388966,1620388967,1620388968,1620388969,1620388970,1620388971,1620388972,1620388973,1620388974,1620388975,1620388976,1620388977,1620388978,1620388979,1620388980,1620388981,1620388982,1620388983,1620388984,1620388985,1620388986,1620388987,1620388988,1620388989,1620388990,1620388991,1620388992,1620388993,1620388994,1620388995,1620388996,1620388997,1620388998,1620388999,1620389000,1620389001,1620389002,1620389003,1620389004,1620389005,1620389006,1620389007,1620389008,1620389009,1620389010,1620389011,1620389012,1620389013,1620389014,1620389015,1620389016,1620389017,1620389018,1620389019,1620389020,1620389021,1620389022,1620389023,1620389024,1620389025,1620389026,1620389027,1620389028,1620389029,1620389030,1620389031,1620389032,1620389033,1620389034,1620389035,1620389036,1620389037,1620389038
audio_bitsReceivedPerSecond,276864.0,470296.0,455160.0,551880.0,505504.0,429056.0,416192.0,520856.0,532152.0,511368.0,485416.0,476976.0,472848.0,463720.0,497576.0,506520.0,520488.0,457368.0,457040.0,498312.0,521160.0,480512.0,482912.0,483832.0,480584.0,507248.0,492600.0,491648.0,492488.0,491672.0,474312.0,492288.0,494984.0,495072.0,475880.0,490728.0,494960.0,510176.0,465160.0,502152.0,487376.0,459208.0,492160.0,511384.0,476944.0,514512.0,487184.0,492032.0,509088.0,477488.0,493792.0,524104.0,470112.0,503568.0,514256.0,494328.0,485024.0,492568.0,461504.0,510224.0,504232.0,484400.0,508168.0,479120.0,520456.0,535208.0,482120.0,499200.0,467720.0,450744.0,524168.0,486944.0,492792.0,488872.0,473184.0,493184.0,491216.0,510448.0,496576.0,455736.0,382352.0,361712.0,360192.0,379016.0,385696.0,431280.0,376592.0,366912.0,359968.0,342400.0,371440.0,348040.0,346752.0,342448.0,344544.0,347880.0,320864.0,352400.0,344384.0,318928.0,337312.0,357208.0,302544.0,333432.0,343216.0,392160.0,366296.0,378400.0,327672.0,311656.0,356096.0,326832.0,323120.0,328136.0,326072.0,353520.0,324072.0,368376.0,362888.0,356040.0
audio_bitsSentPerSecond,310704.0,338936.0,274288.0,275664.0,290392.0,269352.0,270720.0,288040.0,267496.0,258984.0,270384.0,266544.0,279912.0,259840.0,275280.0,257560.0,256048.0,277560.0,261128.0,247848.0,262232.0,261856.0,276760.0,260824.0,259888.0,274592.0,262456.0,277040.0,263024.0,250688.0,267456.0,257896.0,276816.0,263224.0,276968.0,261656.0,254744.0,282496.0,257872.0,254784.0,265680.0,263232.0,278448.0,249032.0,253272.0,268104.0,249384.0,274584.0,256528.0,243800.0,262576.0,258280.0,270552.0,256768.0,276784.0,268328.0,251032.0,285168.0,254800.0,246584.0,257736.0,258792.0,278640.0,240624.0,251224.0,274408.0,251208.0,283736.0,251984.0,250552.0,260288.0,262752.0,276528.0,240904.0,265336.0,261360.0,252672.0,285520.0,260760.0,249416.0,265704.0,262704.0,285688.0,244328.0,256872.0,278280.0,254000.0,282488.0,259976.0,251560.0,264016.0,263784.0,282912.0,242896.0,281456.0,261472.0,244416.0,278416.0,253808.0,247888.0,261472.0,260000.0,273152.0,239456.0,278576.0,258624.0,243184.0,277568.0,253800.0,253032.0,264752.0,265056.0,295112.0,243376.0,277848.0,261368.0,252224.0,280792.0,263312.0,254272.0
audio_packetsSentPerSecond,137.0,148.0,139.0,136.0,136.0,137.0,136.0,137.0,137.0,136.0,135.0,139.0,136.0,136.0,137.0,135.0,138.0,134.0,139.0,134.0,137.0,139.0,137.0,134.0,135.0,138.0,139.0,134.0,137.0,136.0,137.0,136.0,134.0,138.0,138.0,135.0,135.0,138.0,136.0,138.0,138.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,137.0,138.0,135.0,137.0,139.0,139.0,134.0,134.0,140.0,138.0,134.0,137.0,135.0,136.0,136.0,134.0,136.0,138.0,136.0,137.0,136.0,137.0,138.0,138.0,136.0,135.0,137.0,136.0,138.0,138.0,138.0,135.0,136.0,140.0,139.0,134.0,137.0,137.0,135.0,140.0,137.0,134.0,138.0,135.0,136.0,136.0,136.0,138.0,134.0,140.0,134.0,136.0,138.0,138.0,137.0,139.0,138.0,134.0,136.0,138.0,135.0,139.0,134.0,137.0,136.0,137.0,137.0,136.0,136.0,137.0,137.0
audio_googLocalAddress,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825,34.67.229.81:45825
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,29.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,28.0,28.0,28.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
