bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0,1757600.0
bweforvideo-googBucketDelay,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
timestamp,1620356940,1620356941,1620356942,1620356943,1620356944,1620356945,1620356946,1620356947,1620356948,1620356949,1620356950,1620356951,1620356952,1620356953,1620356954,1620356955,1620356956,1620356957,1620356958,1620356959,1620356960,1620356961,1620356962,1620356963,1620356964,1620356965,1620356966,1620356967,1620356968,1620356969,1620356970,1620356971,1620356972,1620356973,1620356974,1620356975,1620356976,1620356977,1620356978,1620356979,1620356980,1620356981,1620356982,1620356983,1620356984,1620356985,1620356986,1620356987,1620356988,1620356989,1620356990,1620356991,1620356992,1620356993,1620356994,1620356995,1620356996,1620356997,1620356998,1620356999,1620357000,1620357001,1620357002,1620357003,1620357004,1620357005,1620357006,1620357007,1620357008,1620357009,1620357010,1620357011,1620357012,1620357013,1620357014,1620357015,1620357016,1620357017,1620357018,1620357019,1620357020,1620357021,1620357022,1620357023,1620357024,1620357025,1620357026,1620357027,1620357028,1620357029,1620357030,1620357031,1620357032,1620357033,1620357034,1620357035,1620357036,1620357037,1620357038,1620357039,1620357040,1620357041,1620357042,1620357043,1620357044,1620357045,1620357046,1620357047,1620357048,1620357049,1620357050,1620357051,1620357052,1620357053,1620357054,1620357055
audio_bitsReceivedPerSecond,427584.0,415024.0,585568.0,543200.0,582032.0,565880.0,480032.0,424872.0,394256.0,414432.0,388752.0,415584.0,451368.0,427672.0,417016.0,420104.0,447304.0,455528.0,447448.0,497640.0,462424.0,483784.0,501504.0,481488.0,477104.0,482584.0,505648.0,482432.0,493344.0,517232.0,478456.0,491168.0,501032.0,497608.0,492344.0,492872.0,512928.0,513384.0,497696.0,520920.0,497792.0,472888.0,436648.0,452688.0,437576.0,431568.0,455680.0,465352.0,465280.0,492984.0,491696.0,455376.0,467608.0,480296.0,479024.0,473136.0,499112.0,483656.0,427856.0,433888.0,401016.0,400640.0,428168.0,440688.0,437680.0,440080.0,482432.0,466920.0,487688.0,496792.0,463568.0,481960.0,493616.0,500216.0,480096.0,472344.0,483344.0,467784.0,492848.0,514880.0,484256.0,480400.0,482840.0,483448.0,468880.0,478568.0,507888.0,497648.0,493576.0,510992.0,488104.0,488832.0,498208.0,508576.0,500520.0,492456.0,509456.0,517520.0,524144.0,518248.0,545360.0,479280.0,505736.0,516104.0,510568.0,501224.0,490784.0,475152.0,497712.0,490336.0,467912.0,479800.0,494184.0,476376.0,468984.0,473480.0
audio_bitsSentPerSecond,343696.0,257888.0,260760.0,274880.0,257616.0,252672.0,269464.0,253512.0,255224.0,264992.0,266800.0,280440.0,248160.0,273032.0,264272.0,251400.0,277344.0,262760.0,250192.0,264136.0,265288.0,277160.0,250984.0,270928.0,261496.0,249600.0,270568.0,253672.0,250144.0,260512.0,264232.0,282808.0,250512.0,274216.0,259008.0,252648.0,277968.0,258992.0,256000.0,263520.0,266192.0,284184.0,249496.0,277512.0,260728.0,259712.0,278832.0,255136.0,260480.0,262904.0,270536.0,289712.0,243792.0,266864.0,261712.0,258128.0,273488.0,256232.0,261160.0,257320.0,252504.0,274520.0,242376.0,274240.0,260592.0,268320.0,281896.0,260608.0,256120.0,265056.0,265264.0,279440.0,247824.0,277920.0,260544.0,258264.0,279392.0,257768.0,257672.0,254376.0,266688.0,272616.0,243136.0,273336.0,263576.0,252752.0,273224.0,255512.0,261832.0,268024.0,265880.0,274192.0,253568.0,276264.0,264600.0,256552.0,274048.0,263824.0,255592.0,261176.0,282064.0,281456.0,248240.0,275104.0,252912.0,254768.0,267104.0,262688.0,253384.0,257152.0,264592.0,272712.0,248000.0,274408.0,257872.0,255496.0
audio_packetsSentPerSecond,143.0,135.0,135.0,137.0,137.0,137.0,139.0,136.0,135.0,138.0,139.0,136.0,135.0,139.0,137.0,135.0,139.0,138.0,137.0,135.0,137.0,139.0,137.0,135.0,138.0,139.0,135.0,135.0,138.0,140.0,136.0,136.0,137.0,139.0,137.0,138.0,136.0,134.0,139.0,136.0,136.0,140.0,137.0,138.0,135.0,137.0,139.0,134.0,138.0,138.0,136.0,144.0,135.0,138.0,136.0,137.0,140.0,133.0,139.0,135.0,136.0,137.0,138.0,139.0,138.0,136.0,136.0,138.0,137.0,138.0,134.0,137.0,138.0,139.0,137.0,139.0,137.0,137.0,138.0,135.0,142.0,135.0,135.0,140.0,140.0,135.0,136.0,135.0,137.0,139.0,136.0,137.0,136.0,140.0,137.0,138.0,136.0,135.0,138.0,137.0,139.0,143.0,136.0,142.0,135.0,138.0,134.0,139.0,137.0,139.0,136.0,140.0,135.0,141.0,137.0,139.0
audio_googLocalAddress,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647,35.238.104.72:50647
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,37.0,37.0,34.0,34.0,34.0,32.0,32.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0
