bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,51411.0,52195.0,56267.0,60247.0,64203.0,68131.0,74581.0,81547.0,88548.0,50889.0,50889.0,52569.0,53809.0,56125.0,59921.0,64065.0,67997.0,74437.0,81392.0,88903.0,97015.0,105283.0,114706.0,124882.0,63486.0,63698.0,63886.0,67894.0,71754.0,75622.0,79890.0,83950.0,87942.0,90826.0,43908.0,43908.0,44720.0,46224.0,50922.0,54348.0,58824.0,63404.0,67084.0,55492.0,59988.0,60600.0,45807.0,47287.0,49707.0,40208.0,40692.0,41624.0,43892.0,48244.0,51956.0,56316.0,59768.0,64240.0,68120.0,72236.0,76236.0,80156.0,84176.0,88056.0,54171.0,54171.0,56831.0,60631.0,64731.0,67971.0,72223.0,76631.0,80819.0,84691.0,89419.0,97573.0,106379.0,115889.0,126160.0,63444.0,63444.0,64444.0,70600.0,76082.0,83169.0,90823.0,99089.0,108016.0,117657.0,128070.0,71497.0,71497.0,73105.0,75037.0,58593.0,62869.0,66737.0,70597.0,74741.0,78669.0,82469.0,86857.0,90797.0,93729.0,57276.0,57276.0,59692.0,64296.0,68104.0,72168.0,75564.0,80224.0,84304.0,88224.0,91960.0,55293.0,55293.0
bweforvideo-googBucketDelay,6.0,3.0,3.0,0.0,3.0,6.0,0.0,4.0,0.0,4.0,44.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,3.0,0.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,23.0,0.0,23.0,3.0,23.0,1.0,23.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,4.0,3.0,4.0,4.0,0.0,4.0,0.0
timestamp,1547996209,1547996210,1547996211,1547996212,1547996213,1547996214,1547996215,1547996216,1547996217,1547996218,1547996219,1547996220,1547996221,1547996222,1547996223,1547996224,1547996225,1547996226,1547996227,1547996228,1547996229,1547996230,1547996231,1547996232,1547996233,1547996234,1547996235,1547996236,1547996237,1547996238,1547996239,1547996240,1547996241,1547996242,1547996243,1547996244,1547996245,1547996246,1547996247,1547996248,1547996249,1547996250,1547996251,1547996252,1547996253,1547996254,1547996255,1547996256,1547996257,1547996258,1547996259,1547996260,1547996261,1547996262,1547996263,1547996264,1547996265,1547996266,1547996267,1547996268,1547996269,1547996270,1547996271,1547996272,1547996273,1547996274,1547996275,1547996276,1547996277,1547996278,1547996279,1547996280,1547996281,1547996282,1547996283,1547996284,1547996285,1547996286,1547996287,1547996288,1547996289,1547996290,1547996291,1547996292,1547996293,1547996294,1547996295,1547996296,1547996297,1547996298,1547996299,1547996300,1547996301,1547996302,1547996303,1547996304,1547996305,1547996306,1547996307,1547996308,1547996309,1547996310,1547996311,1547996312,1547996313,1547996314,1547996315,1547996316,1547996317,1547996318,1547996319,1547996320,1547996321,1547996322,1547996323,1547996324,1547996325
audio_bitsReceivedPerSecond,219873.19884726225,235554.46756425948,230840.0,237944.0,259416.0,290275.44910179643,270669.3386773547,256328.0,290064.0,286096.0,218024.0,223056.0,288472.0,323744.0,254801.1988011988,219104.0,266016.0,217265.26526526528,296216.0,289822.1778221778,283008.0,289873.87387387385,279224.77522477525,273825.8258258258,298677.32267732266,281128.0,310688.0,301133.1331331331,255848.30339321357,279823.6472945892,200295.7042957043,181717.71771771772,195620.37962037962,308796.7967967968,308939.06093906093,316640.0,303031.03103103105,306301.6983016983,287071.0710710711,240352.0,225464.0,229562.43756243755,268668.66866866866,230000.0,254120.0,188296.0,226437.56243756245,243603.6036036036,208328.0,196872.0,281192.0,286696.0,292320.0,285962.03796203795,275259.25925925927,263560.0,303616.0,321592.0,315192.0,322648.0,292664.0,204504.0,243408.0,267024.0,211412.58741258743,220428.42842842842,188984.0,310440.0,310464.0,224896.0,315384.0,278120.0,313742.25774225773,327671.6716716717,316064.0,263800.0,285898.1018981019,352440.44044044043,352896.0,319960.03996003995,330682.6826826827,340400.0,344591.4085914086,287240.0,276816.0,234496.0,269840.0,308552.0,340112.0,366366.3663663664,300752.0,328000.0,286273.72627372626,169704.0,555435.4354354354,307160.0,294896.0,338888.0,328711.2887112887,362162.1621621622,332904.0,312688.0,370781.2187812188,361472.0,323755.75575575576,381634.36563436565,283272.0,328032.03203203203,433744.0,337128.0,339620.3796203796,311152.0,348916.9169169169,355284.7152847153,340760.0,284552.0,296624.0
audio_bitsSentPerSecond,89613.83285302593,106144.43084455324,97752.0,111168.0,125464.0,115776.44710578842,139511.02204408817,136344.0,135560.0,121384.0,102656.0,73176.0,86080.0,95248.0,105070.92907092907,104864.0,105216.0,110758.75875875876,103672.0,127144.85514485514,130584.0,134574.57457457457,134145.85414585416,155203.20320320321,152471.52847152847,109112.0,100768.0,102390.39039039038,109469.0618762475,120488.97795591182,114229.77022977023,110918.91891891892,118257.74225774225,150390.39039039038,101698.3016983017,80792.0,75755.75575575576,80855.14485514486,88368.36836836836,87456.0,104520.0,87320.67932067932,102342.34234234234,101472.0,108328.0,98344.0,88943.05694305694,84476.47647647647,83216.0,83128.0,68888.0,80320.0,68272.0,87320.67932067932,92436.43643643643,86432.0,96312.0,99024.0,100472.0,121104.0,106928.0,108424.0,115128.0,122928.0,127568.43156843157,85541.54154154155,84800.0,100080.0,91768.0,107928.0,111024.0,111968.0,110169.83016983017,121137.13713713714,144648.0,130232.0,165802.1978021978,155739.73973973974,146584.0,153318.6813186813,97089.08908908909,91744.0,116331.66833166833,117272.0,135816.0,115656.0,153848.0,153064.0,140968.0,174998.99899899898,162696.0,94512.0,102745.25474525474,123808.0,119183.18318318318,100552.0,102320.0,106800.0,106461.53846153847,131291.2912912913,118312.0,125896.0,119184.81518481519,126296.0,137489.4894894895,80191.80819180819,96016.0,106354.35435435435,97960.0,124280.0,102921.07892107892,111808.0,113705.70570570571,123964.03596403597,148736.0,114848.0,85616.0
audio_packetsSentPerSecond,69.164265129683,86.90330477356181,100.0,105.0,94.0,101.79640718562874,90.18036072144288,94.0,118.0,89.0,76.0,78.0,95.0,100.0,91.9080919080919,102.0,85.0,84.08408408408408,100.0,102.8971028971029,98.0,123.12312312312312,129.87012987012986,130.13013013013014,113.88611388611389,108.0,83.0,82.08208208208208,103.79241516966069,94.18837675350701,86.91308691308691,102.10210210210211,126.87312687312688,122.12212212212212,100.8991008991009,88.0,72.07207207207207,70.92907092907093,83.08308308308308,76.0,78.0,83.91608391608392,113.11311311311312,109.0,97.0,93.0,74.92507492507492,74.07407407407408,80.0,72.0,70.0,71.0,77.0,89.91008991008991,87.08708708708708,84.0,77.0,76.0,89.0,96.0,76.0,91.0,123.0,125.0,109.89010989010988,87.08708708708708,71.0,79.0,86.0,89.0,79.0,105.0,117.88211788211788,123.12312312312312,124.0,128.0,127.87212787212788,121.12112112112112,129.0,110.8891108891109,76.07607607607608,85.0,118.88111888111888,121.0,108.0,105.0,110.0,116.0,126.0,130.13013013013014,121.0,83.0,108.89110889110889,127.0,107.10710710710711,96.0,85.0,84.0,91.9080919080919,104.10410410410411,89.0,103.0,124.87512487512487,123.0,120.12012012012012,79.92007992007991,81.0,79.07907907907908,84.0,99.0,83.91608391608392,85.0,118.11811811811812,125.87412587412588,127.0,108.0,80.0
audio_googLocalAddress,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338,35.204.92.114:43338
audio_googRemoteAddress,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000
audio_googRtt,394.0,394.0,394.0,299.0,299.0,227.0,227.0,227.0,174.0,174.0,134.0,134.0,134.0,104.0,104.0,81.0,81.0,81.0,64.0,64.0,51.0,51.0,51.0,42.0,42.0,53.0,53.0,53.0,43.0,43.0,36.0,36.0,36.0,30.0,30.0,26.0,26.0,26.0,23.0,23.0,21.0,21.0,21.0,43.0,43.0,36.0,36.0,36.0,30.0,30.0,26.0,26.0,26.0,23.0,23.0,21.0,21.0,21.0,19.0,19.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,116.0,116.0,116.0,90.0,90.0,71.0,71.0,71.0,57.0,57.0,46.0,46.0,46.0,38.0,38.0,32.0,32.0,32.0,27.0,27.0,24.0,24.0,24.0,21.0,21.0,86.0,86.0
