bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,0.0,0.0,290526.0,312004.0,323437.0,326437.0,331398.0,203459.0,291487.0,151433.0,158940.0,172655.0,187467.0,203005.0,220741.0,234287.0,237745.0,239745.0,259083.0,280810.0,286177.0,308950.0,334666.0,347628.0,355977.0,369977.0,200431.0,214851.0,235862.0,252682.0,273897.0,192769.0,209191.0,226926.0,246080.0,266766.0,289107.0,295045.0,302086.0,330837.0,354433.0,358648.0,361339.0,368362.0,378882.0,395230.0,397299.0,398880.0,399349.0,403404.0,403404.0,414213.0,245840.0,252810.0,304153.0,310953.0,315732.0,330502.0,344595.0,353980.0,364391.0,381497.0,199227.0,216165.0,234458.0,300249.0,301984.0,303468.0,310425.0,322343.0,187679.0,203693.0,224230.0,239667.0,259840.0,276942.0,293848.0,302719.0,171834.0,182016.0,196922.0,213676.0,214326.0,222163.0,236874.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,139.0,175.0,474.0,676.0,695.0,1259.0,1470.0,1731.0,2187.0,1989.0,1905.0,1938.0,1951.0,1938.0,1972.0,1934.0,1943.0,1935.0,1925.0,1906.0,1942.0,1962.0,1906.0,1979.0,1963.0,2002.0,2004.0,1885.0,1908.0,1968.0,2008.0,1946.0,1925.0,1883.0,1934.0,1939.0,1920.0,1958.0,1886.0,1919.0,1922.0,1898.0,1738.0,1709.0,1749.0,1736.0,1510.0,1504.0,1390.0,1216.0,1680.0,1752.0,1727.0,1904.0,1939.0,1740.0,1950.0,1940.0,1908.0,1920.0,1924.0,2185.0,2136.0,1935.0,1917.0,1915.0,1768.0,1920.0,2006.0,1941.0,2149.0,1923.0,1918.0,1939.0,1953.0,1964.0,2170.0,1999.0,1944.0,1930.0,1953.0,1946.0
timestamp,1620368479,1620368480,1620368481,1620368482,1620368483,1620368484,1620368485,1620368486,1620368487,1620368488,1620368489,1620368490,1620368491,1620368492,1620368493,1620368494,1620368495,1620368496,1620368497,1620368498,1620368499,1620368500,1620368501,1620368502,1620368503,1620368504,1620368505,1620368506,1620368507,1620368508,1620368509,1620368510,1620368511,1620368512,1620368513,1620368514,1620368515,1620368516,1620368517,1620368518,1620368519,1620368520,1620368521,1620368522,1620368523,1620368524,1620368525,1620368526,1620368527,1620368528,1620368529,1620368530,1620368531,1620368532,1620368533,1620368534,1620368535,1620368536,1620368537,1620368538,1620368539,1620368540,1620368541,1620368542,1620368543,1620368544,1620368545,1620368546,1620368547,1620368548,1620368549,1620368550,1620368551,1620368552,1620368553,1620368554,1620368555,1620368556,1620368557,1620368558,1620368559,1620368560,1620368561,1620368562,1620368563
audio_bitsReceivedPerSecond,-1,0.0,282920.0,496504.0,457952.0,465776.0,436024.0,428656.0,503184.0,451176.0,437888.0,404992.0,406128.0,340224.0,345752.0,338128.0,410008.0,390896.0,357128.0,358568.0,364672.0,373288.0,342336.0,323512.0,320440.0,348304.0,326096.0,364568.0,365960.0,366352.0,325296.0,328728.0,354416.0,322480.0,326656.0,362272.0,316400.0,395824.0,341800.0,334104.0,340088.0,313520.0,325256.0,319248.0,301456.0,397032.0,346248.0,386096.0,335808.0,307184.0,318096.0,316688.0,364872.0,343816.0,330328.0,355760.0,365704.0,393480.0,378760.0,342632.0,365720.0,358320.0,387424.0,395200.0,379760.0,428288.0,415048.0,455720.0,440984.0,410752.0,431624.0,378992.0,366248.0,422416.0,366664.0,384048.0,363696.0,405248.0,349232.0,342576.0,352920.0,359360.0,376104.0,381672.0,299008.0
audio_bitsSentPerSecond,-1,0.0,196216.0,190472.0,212552.0,223280.0,221288.0,231688.0,143688.0,197160.0,152240.0,169576.0,165664.0,171232.0,169216.0,188048.0,191136.0,185600.0,208080.0,203552.0,236032.0,243352.0,245840.0,242248.0,230704.0,267976.0,280112.0,267248.0,244696.0,219064.0,207208.0,209072.0,217920.0,206648.0,198488.0,190432.0,202920.0,222568.0,242464.0,251512.0,251296.0,254808.0,247104.0,246544.0,265760.0,264544.0,264712.0,270080.0,269648.0,270704.0,255544.0,289496.0,256816.0,171712.0,207784.0,231576.0,233848.0,246872.0,243736.0,252624.0,267840.0,250952.0,276216.0,243576.0,231192.0,212064.0,208840.0,212792.0,216784.0,247840.0,242600.0,246872.0,229520.0,195432.0,203624.0,219584.0,225288.0,233688.0,218592.0,185512.0,182744.0,171008.0,167760.0,181016.0,183160.0
audio_packetsSentPerSecond,-1,0.0,76.0,77.0,78.0,75.0,77.0,81.0,64.0,75.0,67.0,69.0,77.0,80.0,79.0,78.0,81.0,75.0,81.0,79.0,84.0,89.0,80.0,80.0,76.0,88.0,88.0,87.0,85.0,81.0,82.0,81.0,77.0,80.0,84.0,79.0,83.0,80.0,86.0,86.0,82.0,90.0,82.0,84.0,85.0,87.0,86.0,86.0,86.0,87.0,86.0,92.0,86.0,69.0,81.0,82.0,81.0,80.0,84.0,85.0,87.0,82.0,86.0,87.0,77.0,85.0,82.0,81.0,83.0,82.0,78.0,85.0,86.0,75.0,84.0,83.0,82.0,84.0,73.0,74.0,78.0,81.0,77.0,77.0,80.0
audio_googLocalAddress,-1,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347,34.70.165.150:42347
audio_googRemoteAddress,-1,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,-1,369.0,333.0,266.0,266.0,266.0,248.0,248.0,194.0,194.0,194.0,159.0,159.0,132.0,132.0,132.0,149.0,149.0,155.0,155.0,155.0,165.0,165.0,172.0,172.0,172.0,177.0,177.0,179.0,179.0,179.0,174.0,174.0,176.0,176.0,176.0,178.0,178.0,178.0,178.0,178.0,176.0,176.0,173.0,173.0,173.0,175.0,175.0,172.0,172.0,172.0,169.0,169.0,165.0,165.0,165.0,161.0,161.0,158.0,158.0,158.0,134.0,134.0,118.0,118.0,118.0,106.0,106.0,97.0,97.0,97.0,96.0,96.0,91.0,91.0,91.0,88.0,88.0,84.0,84.0,84.0,78.0,78.0,77.0,77.0
