bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0,4669866.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
timestamp,1620383590,1620383591,1620383592,1620383593,1620383594,1620383595,1620383596,1620383597,1620383598,1620383599,1620383600,1620383601,1620383602,1620383603,1620383604,1620383605,1620383606,1620383607,1620383608,1620383609,1620383610,1620383611,1620383612,1620383613,1620383614,1620383615,1620383616,1620383617,1620383618,1620383619,1620383620,1620383621,1620383622,1620383623,1620383624,1620383625,1620383626,1620383627,1620383628,1620383629,1620383630,1620383631,1620383632,1620383633,1620383634,1620383635,1620383636,1620383637,1620383638,1620383639,1620383640,1620383641,1620383642,1620383643,1620383644,1620383645,1620383646,1620383647,1620383648,1620383649,1620383650,1620383651,1620383652,1620383653,1620383654,1620383655,1620383656,1620383657,1620383658,1620383659,1620383660,1620383661,1620383662,1620383663,1620383664,1620383665,1620383666,1620383667,1620383668,1620383669,1620383670,1620383671,1620383672,1620383673,1620383674,1620383675,1620383676,1620383677,1620383678,1620383679,1620383680,1620383681,1620383682,1620383683,1620383684,1620383685,1620383686,1620383687,1620383688,1620383689,1620383690,1620383691,1620383692,1620383693,1620383694,1620383695,1620383696,1620383697,1620383698,1620383699,1620383700,1620383701,1620383702,1620383703,1620383704,1620383705,1620383706,1620383707,1620383708
audio_bitsReceivedPerSecond,284288.0,386856.0,471056.0,489648.0,338816.0,320672.0,345520.0,332984.0,367824.0,355168.0,368592.0,378584.0,386288.0,410416.0,375176.0,427720.0,415224.0,424400.0,454944.0,430344.0,413144.0,362424.0,359360.0,368312.0,327464.0,333408.0,336272.0,319520.0,346328.0,337104.0,343240.0,331968.0,343736.0,346752.0,313000.0,347064.0,329656.0,342904.0,373848.0,371600.0,369456.0,395424.0,418664.0,408336.0,354752.0,342000.0,350536.0,337480.0,372256.0,371264.0,374096.0,404888.0,354104.0,361632.0,334304.0,370216.0,351288.0,358712.0,370224.0,356568.0,338000.0,353160.0,352056.0,350600.0,336608.0,319904.0,346136.0,344640.0,365552.0,363440.0,360280.0,364416.0,371464.0,357064.0,334560.0,356392.0,332088.0,343736.0,363504.0,369640.0,364688.0,368128.0,384176.0,390200.0,378136.0,369360.0,398528.0,361640.0,356544.0,341176.0,335488.0,348088.0,381496.0,379920.0,389480.0,401824.0,393240.0,347664.0,337512.0,355320.0,334640.0,350600.0,341184.0,358504.0,350960.0,364200.0,330064.0,325024.0,339024.0,351304.0,345160.0,351584.0,382064.0,383128.0,379472.0,362544.0,338040.0,334568.0,325368.0
audio_bitsSentPerSecond,305208.0,350352.0,266368.0,283584.0,278216.0,262728.0,275816.0,274368.0,267624.0,272528.0,278424.0,285768.0,265704.0,289928.0,280224.0,268480.0,283104.0,266520.0,247792.0,266984.0,265072.0,273912.0,252456.0,276928.0,256792.0,255304.0,278504.0,257928.0,249872.0,267176.0,264296.0,281120.0,251224.0,275152.0,264704.0,249728.0,281216.0,259976.0,258800.0,267216.0,264032.0,284208.0,247160.0,282152.0,263448.0,254128.0,283536.0,255976.0,257000.0,265400.0,265616.0,311280.0,236912.0,268016.0,259704.0,251536.0,287144.0,257448.0,254176.0,261776.0,263512.0,286600.0,248904.0,280160.0,266992.0,254952.0,281504.0,255664.0,255808.0,273456.0,265256.0,283872.0,245096.0,279488.0,263672.0,251440.0,284616.0,259224.0,260560.0,265496.0,269024.0,284792.0,247440.0,287584.0,266664.0,255184.0,283544.0,262632.0,261800.0,264416.0,269176.0,287048.0,240696.0,290384.0,272040.0,254320.0,283968.0,266440.0,267376.0,265944.0,268864.0,277480.0,267120.0,274640.0,265360.0,264120.0,286848.0,274520.0,262664.0,267336.0,271992.0,281720.0,252720.0,287432.0,260104.0,257384.0,284104.0,263296.0,262344.0
audio_packetsSentPerSecond,139.0,147.0,135.0,138.0,137.0,134.0,138.0,136.0,135.0,137.0,137.0,136.0,138.0,137.0,138.0,138.0,136.0,136.0,135.0,137.0,138.0,135.0,138.0,136.0,138.0,137.0,136.0,135.0,138.0,136.0,136.0,138.0,139.0,136.0,136.0,137.0,135.0,136.0,138.0,138.0,133.0,136.0,138.0,139.0,135.0,138.0,136.0,135.0,136.0,140.0,139.0,144.0,137.0,137.0,136.0,137.0,139.0,135.0,136.0,136.0,135.0,134.0,140.0,140.0,137.0,137.0,135.0,136.0,137.0,140.0,135.0,134.0,136.0,140.0,137.0,136.0,136.0,137.0,136.0,134.0,137.0,137.0,137.0,138.0,139.0,135.0,134.0,137.0,137.0,137.0,138.0,136.0,135.0,138.0,136.0,134.0,137.0,138.0,136.0,139.0,134.0,138.0,138.0,136.0,138.0,139.0,138.0,138.0,132.0,139.0,135.0,138.0,135.0,140.0,136.0,135.0,139.0,134.0,137.0
audio_googLocalAddress,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594,34.67.229.81:37594
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
