bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,536573.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0,540357.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
timestamp,1620361779,1620361780,1620361781,1620361782,1620361783,1620361784,1620361785,1620361786,1620361787,1620361788,1620361789,1620361790,1620361791,1620361792,1620361793,1620361794,1620361795,1620361796,1620361797,1620361798,1620361799,1620361800,1620361801,1620361802,1620361803,1620361804,1620361805,1620361806,1620361807,1620361808,1620361809,1620361810,1620361811,1620361812,1620361813,1620361814,1620361815,1620361816,1620361817,1620361818,1620361819,1620361820,1620361821,1620361822,1620361823,1620361824,1620361825,1620361826,1620361827,1620361828,1620361829,1620361830,1620361831,1620361832,1620361833,1620361834,1620361835,1620361836,1620361837,1620361838,1620361839,1620361840,1620361841,1620361842,1620361843,1620361844,1620361845,1620361846,1620361847,1620361848,1620361849,1620361850,1620361851,1620361852,1620361853,1620361854,1620361855,1620361856,1620361857,1620361858,1620361859,1620361860,1620361861,1620361862,1620361863,1620361864,1620361865,1620361866,1620361867,1620361868,1620361869,1620361870,1620361871,1620361872,1620361873,1620361874,1620361875,1620361876,1620361877,1620361878,1620361879,1620361880,1620361881,1620361882,1620361883,1620361884,1620361885,1620361886,1620361887,1620361888,1620361889,1620361890,1620361891,1620361892,1620361893,1620361894,1620361895,1620361896,1620361897,1620361898,1620361899
audio_bitsReceivedPerSecond,260440.0,408832.0,470432.0,503128.0,519456.0,407448.0,395864.0,397936.0,391856.0,367040.0,394920.0,412792.0,397648.0,425400.0,422040.0,428688.0,446304.0,451520.0,439864.0,432432.0,417800.0,419000.0,408112.0,441736.0,441648.0,474840.0,492232.0,490232.0,494072.0,482000.0,512056.0,479760.0,481120.0,513024.0,486600.0,502344.0,447072.0,468648.0,475848.0,477912.0,494016.0,485712.0,494168.0,522128.0,502248.0,565304.0,529912.0,564296.0,446608.0,478128.0,499352.0,509864.0,457120.0,496400.0,507936.0,500928.0,473232.0,511808.0,494344.0,501912.0,500448.0,499376.0,488408.0,507240.0,483952.0,464088.0,503440.0,514344.0,455952.0,483040.0,483304.0,425952.0,370984.0,394448.0,409312.0,387736.0,367296.0,395800.0,371936.0,369472.0,390392.0,378040.0,393232.0,423024.0,435624.0,455720.0,433512.0,455008.0,438720.0,431592.0,474248.0,469088.0,459728.0,470976.0,483616.0,502624.0,475048.0,515344.0,524752.0,521952.0,546272.0,560176.0,513384.0,550240.0,548624.0,506224.0,479672.0,412528.0,367688.0,360872.0,400480.0,389672.0,384264.0,414464.0,378072.0,387768.0,353048.0,382336.0,372368.0,390928.0,436960.0
audio_bitsSentPerSecond,277488.0,352384.0,249688.0,276672.0,261016.0,260552.0,249240.0,259048.0,263096.0,251416.0,240280.0,262408.0,256096.0,265288.0,249048.0,271640.0,252144.0,250656.0,262208.0,252720.0,243648.0,270464.0,254384.0,264552.0,255736.0,268352.0,249264.0,252816.0,265200.0,251688.0,241440.0,268368.0,252864.0,269584.0,259736.0,261664.0,252144.0,251808.0,277576.0,259168.0,254696.0,270536.0,261800.0,276528.0,269480.0,281576.0,261432.0,254336.0,274720.0,259544.0,250392.0,313512.0,238000.0,264360.0,256000.0,269448.0,254632.0,252952.0,280376.0,252656.0,251720.0,265864.0,261944.0,278328.0,255112.0,277696.0,260048.0,248432.0,279504.0,258328.0,249192.0,270392.0,262512.0,275856.0,252280.0,276712.0,264232.0,251120.0,282088.0,260336.0,252688.0,262936.0,262352.0,284856.0,249400.0,275648.0,264864.0,252320.0,284648.0,256344.0,255392.0,268224.0,258416.0,282232.0,247400.0,280176.0,264000.0,250992.0,281648.0,261280.0,249624.0,307056.0,233136.0,274848.0,240720.0,272192.0,260176.0,249072.0,302864.0,260152.0,253416.0,263056.0,260888.0,285032.0,248512.0,275352.0,265144.0,251664.0,284256.0,257320.0,257320.0
audio_packetsSentPerSecond,136.0,148.0,137.0,138.0,134.0,139.0,134.0,136.0,137.0,137.0,137.0,137.0,137.0,136.0,135.0,141.0,137.0,136.0,135.0,137.0,135.0,138.0,137.0,136.0,138.0,136.0,137.0,136.0,136.0,136.0,136.0,136.0,136.0,139.0,137.0,136.0,133.0,137.0,139.0,136.0,136.0,134.0,139.0,135.0,137.0,138.0,138.0,132.0,140.0,134.0,137.0,141.0,136.0,136.0,137.0,137.0,134.0,139.0,139.0,132.0,137.0,138.0,138.0,138.0,136.0,139.0,136.0,136.0,137.0,136.0,135.0,138.0,138.0,139.0,136.0,137.0,137.0,137.0,135.0,140.0,136.0,137.0,137.0,136.0,138.0,137.0,136.0,137.0,137.0,135.0,139.0,139.0,132.0,139.0,134.0,137.0,138.0,135.0,135.0,139.0,135.0,143.0,138.0,136.0,135.0,139.0,139.0,136.0,137.0,135.0,136.0,137.0,135.0,138.0,137.0,136.0,136.0,136.0,137.0,137.0,138.0
audio_googLocalAddress,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837,34.67.229.81:59837
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
