bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,0.0,526645.0,547524.0,547524.0,142843.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,433230.0,149659.0,162632.0,176643.0,184121.0,188186.0,192132.0,195688.0,203732.0,210368.0,218704.0,237200.0,245027.0,263399.0,268563.0,268563.0,276659.0,278659.0,289234.0,308955.0,332311.0,353464.0,374003.0,395103.0,397103.0,403694.0,416767.0,432725.0,452464.0,452464.0,452464.0,452464.0,452464.0,452464.0,452464.0,452464.0,452464.0,455638.0,460184.0,460184.0,460184.0,460184.0,460184.0,470461.0,470461.0,470461.0,180771.0,196233.0,212932.0,221384.0,232562.0,241053.0,254461.0,255073.0,272071.0,279979.0,292636.0,304085.0,306363.0,306363.0,306363.0,306363.0,306363.0,312498.0,333625.0,349783.0,187098.0,203066.0,220311.0,238936.0,248275.0,253303.0,258862.0,275188.0,180262.0,195683.0,212338.0,230325.0,249751.0,265422.0,269391.0,277021.0,282968.0,286408.0,289408.0,303338.0,315801.0,325500.0,334529.0,350088.0,364309.0,378499.0,388517.0,397533.0,408028.0,427604.0
bweforvideo-googBucketDelay,0.0,0.0,8.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,4.0,6.0,0.0,11.0,224.0,673.0,930.0,1209.0,1487.0,1697.0,1752.0,1953.0,1928.0,1953.0,1941.0,1903.0,1923.0,1942.0,1908.0,1938.0,1921.0,1908.0,1935.0,1922.0,1903.0,1937.0,1746.0,1668.0,1660.0,1476.0,1235.0,1021.0,929.0,633.0,249.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,0.0,11.0,0.0,3.0,0.0,6.0,646.0,905.0,986.0,1221.0,1399.0,1671.0,1726.0,1754.0,1920.0,1952.0,1776.0,1965.0,1904.0,1937.0,1927.0,1888.0,1960.0,1993.0,1937.0,1934.0,2160.0,1988.0,1938.0,1932.0,1918.0,1916.0,1917.0,1749.0,1954.0,2167.0,2002.0,1891.0,1904.0,1920.0,1921.0,1929.0,1937.0,1905.0,1906.0,1955.0,1911.0,1910.0,1957.0,1923.0,1941.0,1716.0,1705.0,1506.0,1404.0
timestamp,1620393278,1620393279,1620393280,1620393281,1620393282,1620393283,1620393284,1620393285,1620393286,1620393287,1620393288,1620393289,1620393290,1620393291,1620393292,1620393293,1620393294,1620393295,1620393296,1620393297,1620393298,1620393299,1620393300,1620393301,1620393302,1620393303,1620393304,1620393305,1620393306,1620393307,1620393308,1620393309,1620393310,1620393311,1620393312,1620393313,1620393314,1620393315,1620393316,1620393317,1620393318,1620393319,1620393320,1620393321,1620393322,1620393323,1620393324,1620393325,1620393326,1620393327,1620393328,1620393329,1620393330,1620393331,1620393332,1620393333,1620393334,1620393335,1620393336,1620393337,1620393338,1620393339,1620393340,1620393341,1620393342,1620393343,1620393344,1620393345,1620393346,1620393347,1620393348,1620393349,1620393350,1620393351,1620393352,1620393353,1620393354,1620393355,1620393356,1620393357,1620393358,1620393359,1620393360,1620393361,1620393362,1620393363,1620393364,1620393365,1620393366,1620393367,1620393368,1620393369,1620393370,1620393371,1620393372,1620393373,1620393374,1620393375,1620393376,1620393377,1620393378,1620393379,1620393380,1620393381,1620393382,1620393383,1620393384,1620393385,1620393386,1620393387,1620393388,1620393389,1620393390,1620393391,1620393392,1620393393,1620393394,1620393395,1620393396,1620393397,1620393398,1620393399
audio_bitsReceivedPerSecond,-1,0.0,468672.0,465032.0,504872.0,455688.0,484568.0,454832.0,402272.0,541176.0,461424.0,462848.0,459856.0,458880.0,488880.0,456928.0,492752.0,446456.0,474808.0,499816.0,470584.0,474480.0,468960.0,467512.0,499864.0,449392.0,492320.0,453672.0,410520.0,543744.0,480840.0,480776.0,473664.0,397848.0,529392.0,406352.0,558272.0,465376.0,474224.0,507512.0,462880.0,468072.0,467504.0,471408.0,502336.0,480432.0,511648.0,398528.0,524224.0,487232.0,405112.0,543856.0,514976.0,430800.0,492168.0,457512.0,502984.0,474416.0,502112.0,480024.0,400560.0,539040.0,468528.0,487448.0,493376.0,496784.0,558200.0,492368.0,497944.0,498104.0,472888.0,474600.0,469520.0,466240.0,490856.0,480008.0,519136.0,406320.0,542792.0,488760.0,485104.0,488912.0,488136.0,488992.0,430848.0,514504.0,506888.0,451928.0,466696.0,487016.0,465016.0,481096.0,463136.0,476840.0,489904.0,413072.0,504944.0,528320.0,490848.0,462192.0,532352.0,515952.0,522200.0,430480.0,476056.0,470456.0,512736.0,450664.0,463872.0,477488.0,463488.0,484760.0,454904.0,466336.0,481104.0,472488.0,499792.0,455960.0,473168.0,472832.0,402152.0,545640.0
audio_bitsSentPerSecond,-1,0.0,190872.0,235648.0,185352.0,224912.0,221984.0,248656.0,247488.0,249224.0,256376.0,256272.0,223744.0,297608.0,234072.0,247800.0,259232.0,241472.0,245016.0,236648.0,239560.0,270440.0,243240.0,261728.0,238792.0,232232.0,242400.0,221296.0,112200.0,116448.0,126728.0,125152.0,132160.0,143320.0,164432.0,175584.0,169680.0,186880.0,201448.0,220224.0,230432.0,233112.0,232408.0,233488.0,231632.0,255952.0,254448.0,256488.0,259032.0,265384.0,270224.0,270968.0,276896.0,286560.0,278544.0,297584.0,306888.0,315056.0,288736.0,238408.0,250448.0,255088.0,232264.0,266728.0,226752.0,244272.0,270480.0,236768.0,247248.0,237216.0,233288.0,270648.0,244912.0,132472.0,136656.0,149448.0,160576.0,166816.0,166176.0,187440.0,220328.0,233616.0,235840.0,242184.0,249528.0,250024.0,245496.0,251232.0,249976.0,245216.0,252528.0,244080.0,238392.0,205856.0,192648.0,178688.0,177688.0,213120.0,210536.0,230624.0,245536.0,241896.0,212440.0,195800.0,186464.0,187880.0,225528.0,220712.0,237768.0,237072.0,261640.0,235720.0,255888.0,257864.0,243352.0,259360.0,244640.0,249808.0,264992.0,260632.0,265400.0,275680.0
audio_packetsSentPerSecond,-1,0.0,75.0,82.0,76.0,83.0,79.0,81.0,85.0,86.0,83.0,88.0,82.0,88.0,85.0,80.0,84.0,82.0,85.0,81.0,81.0,86.0,80.0,84.0,84.0,85.0,84.0,76.0,63.0,64.0,71.0,63.0,70.0,76.0,75.0,84.0,76.0,76.0,80.0,83.0,81.0,81.0,83.0,80.0,82.0,85.0,85.0,86.0,81.0,85.0,85.0,90.0,90.0,93.0,86.0,87.0,92.0,98.0,89.0,83.0,82.0,85.0,84.0,84.0,80.0,83.0,85.0,83.0,86.0,79.0,80.0,86.0,81.0,65.0,67.0,73.0,76.0,72.0,69.0,79.0,79.0,82.0,81.0,85.0,82.0,86.0,83.0,86.0,86.0,75.0,82.0,83.0,76.0,78.0,76.0,80.0,77.0,82.0,77.0,83.0,81.0,77.0,78.0,79.0,81.0,74.0,83.0,79.0,83.0,81.0,85.0,81.0,84.0,88.0,81.0,84.0,84.0,82.0,93.0,84.0,87.0,88.0
audio_googLocalAddress,-1,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859,34.70.165.150:49859
audio_googRemoteAddress,-1,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,-1,50.0,50.0,45.0,40.0,40.0,36.0,36.0,36.0,33.0,33.0,31.0,31.0,31.0,30.0,30.0,29.0,29.0,29.0,28.0,28.0,27.0,27.0,27.0,26.0,26.0,56.0,56.0,56.0,77.0,77.0,91.0,91.0,91.0,111.0,111.0,117.0,117.0,117.0,120.0,120.0,123.0,123.0,123.0,99.0,99.0,81.0,81.0,81.0,67.0,67.0,56.0,56.0,56.0,48.0,48.0,42.0,42.0,42.0,38.0,38.0,35.0,35.0,35.0,33.0,33.0,31.0,31.0,31.0,29.0,29.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,56.0
