video_recv_bitsReceivedPerSecond_4266341494,0.0,43121.57861234882,68038.64734299517,69784.0,62720.0,63432.0,77088.0,82592.0,62400.0,82280.0,33960.0,44840.0,52648.0,50440.0,51400.0,61296.0,69784.0,75576.0,81376.0,76352.0,83176.0,97296.0,94840.0,71600.0,92688.0,53608.0,56408.0,59272.0,72944.0,66960.0,80664.0,84640.0,91264.0,110640.0,109680.0,112536.0,106208.0,128544.0,81822.17782217782,131827.82782782783,60696.0,65392.0,64088.0,82312.0,78584.0,75408.0,84280.0,94872.0,118304.0,109056.0,143808.0,134728.0,139008.0,106144.0,152928.0,96840.0,84760.0,87760.0,107656.0,104256.0,125560.0,126360.0,116680.0
video_recv_packetsReceivedPerSecond_4266341494,0.0,12.73074474856779,33.81642512077295,20.0,14.0,22.0,53.0,58.0,41.0,31.0,8.0,13.0,18.0,14.0,12.0,19.0,42.0,50.0,45.0,41.0,35.0,35.0,49.0,37.0,24.0,16.0,31.0,39.0,20.0,20.0,25.0,26.0,44.0,48.0,36.0,56.0,59.0,60.0,36.96303696303696,54.054054054054056,23.0,18.0,21.0,33.0,21.0,26.0,58.0,59.0,60.0,60.0,60.0,60.0,60.0,38.0,54.0,35.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googCurrentDelayMs_4266341494,70.0,67.0,66.0,64.0,61.0,59.0,58.0,57.0,61.0,62.0,67.0,72.0,68.0,66.0,65.0,62.0,60.0,59.0,57.0,56.0,54.0,51.0,50.0,56.0,59.0,59.0,57.0,55.0,61.0,60.0,59.0,57.0,56.0,54.0,51.0,51.0,49.0,48.0,54.0,55.0,54.0,52.0,50.0,49.0,47.0,46.0,45.0,44.0,42.0,41.0,40.0,39.0,38.0,43.0,44.0,43.0,43.0,42.0,40.0,39.0,37.0,36.0,36.0
video_recv_googDecodeMs_4266341494,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
video_recv_googFrameHeightReceived_4266341494,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput_4266341494,14.0,17.0,23.0,20.0,14.0,22.0,53.0,58.0,41.0,31.0,8.0,13.0,18.0,14.0,12.0,19.0,42.0,50.0,45.0,41.0,35.0,35.0,49.0,37.0,24.0,16.0,19.0,26.0,15.0,11.0,19.0,26.0,44.0,48.0,36.0,55.0,60.0,59.0,37.0,52.0,24.0,18.0,21.0,34.0,21.0,26.0,58.0,57.0,60.0,60.0,60.0,60.0,60.0,38.0,54.0,32.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameRateReceived_4266341494,13.0,17.0,23.0,20.0,14.0,22.0,53.0,58.0,41.0,31.0,8.0,13.0,18.0,14.0,12.0,19.0,42.0,50.0,45.0,40.0,35.0,35.0,49.0,37.0,24.0,16.0,19.0,26.0,15.0,10.0,18.0,26.0,44.0,48.0,36.0,56.0,60.0,59.0,37.0,54.0,23.0,18.0,21.0,32.0,21.0,26.0,58.0,57.0,60.0,60.0,57.0,60.0,60.0,38.0,54.0,35.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived_4266341494,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax_4266341494,296.0,288.0,272.0,151.0,169.0,164.0,54.0,69.0,214.0,95.0,442.0,263.0,264.0,116.0,198.0,183.0,52.0,52.0,54.0,117.0,52.0,53.0,53.0,234.0,217.0,150.0,107.0,115.0,270.0,200.0,111.0,117.0,52.0,47.0,54.0,47.0,22.0,77.0,219.0,98.0,300.0,150.0,99.0,93.0,100.0,135.0,35.0,65.0,31.0,18.0,73.0,24.0,18.0,215.0,94.0,115.0,37.0,19.0,18.0,18.0,18.0,18.0,18.0
video_recv_googJitterBufferMs_4266341494,59.0,56.0,55.0,53.0,50.0,48.0,47.0,46.0,50.0,51.0,62.0,61.0,57.0,55.0,54.0,51.0,49.0,48.0,46.0,45.0,43.0,40.0,39.0,45.0,48.0,48.0,46.0,44.0,50.0,49.0,48.0,46.0,45.0,43.0,40.0,40.0,38.0,37.0,43.0,44.0,43.0,41.0,39.0,38.0,36.0,35.0,34.0,33.0,31.0,30.0,29.0,28.0,27.0,32.0,33.0,32.0,32.0,31.0,29.0,28.0,26.0,25.0,25.0
