bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0,861539.0
bweforvideo-googBucketDelay,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
timestamp,1620377784,1620377785,1620377786,1620377787,1620377788,1620377789,1620377790,1620377791,1620377792,1620377793,1620377794,1620377795,1620377796,1620377797,1620377798,1620377799,1620377800,1620377801,1620377802,1620377803,1620377804,1620377805,1620377806,1620377807,1620377808,1620377809,1620377810,1620377811,1620377812,1620377813,1620377814,1620377815,1620377816,1620377817,1620377818,1620377819,1620377820,1620377821,1620377822,1620377823,1620377824,1620377825,1620377826,1620377827,1620377828,1620377829,1620377830,1620377831,1620377832,1620377833,1620377834,1620377835,1620377836,1620377837,1620377838,1620377839,1620377840,1620377841,1620377842,1620377843,1620377844,1620377845,1620377846,1620377847,1620377848,1620377849,1620377850,1620377851,1620377852,1620377853,1620377854,1620377855,1620377856,1620377857,1620377858,1620377859,1620377860,1620377861,1620377862,1620377863,1620377864,1620377865,1620377866,1620377867,1620377868,1620377869,1620377870,1620377871,1620377872,1620377873,1620377874,1620377875,1620377876,1620377877,1620377878,1620377879,1620377880,1620377881,1620377882,1620377883,1620377884,1620377885,1620377886,1620377887,1620377888,1620377889,1620377890,1620377891,1620377892,1620377893
audio_bitsReceivedPerSecond,269344.0,392456.0,502840.0,513544.0,526512.0,486944.0,487016.0,521224.0,517264.0,494784.0,409424.0,447104.0,544736.0,468840.0,483592.0,469568.0,437752.0,462936.0,442128.0,378968.0,384808.0,395616.0,408840.0,426112.0,453960.0,454904.0,476016.0,480664.0,482744.0,474272.0,499784.0,502808.0,489384.0,477304.0,495296.0,478496.0,485344.0,493080.0,499536.0,497208.0,478392.0,502352.0,482824.0,483024.0,510552.0,486552.0,493320.0,493816.0,487184.0,484360.0,488136.0,507752.0,411224.0,419928.0,408720.0,401128.0,427096.0,450232.0,480968.0,466032.0,462496.0,476432.0,487416.0,501696.0,493320.0,478512.0,477016.0,495104.0,490312.0,493856.0,479152.0,496560.0,492352.0,490984.0,494416.0,480584.0,489864.0,491464.0,493032.0,493160.0,481184.0,503040.0,498128.0,514160.0,514912.0,506912.0,504704.0,514480.0,510080.0,512000.0,494904.0,531992.0,526376.0,538192.0,450168.0,299208.0,286120.0,308104.0,316392.0,315008.0,317464.0,364992.0,312696.0,343272.0,368288.0,358544.0,380808.0,404048.0,413576.0,381408.0
audio_bitsSentPerSecond,302528.0,378568.0,275456.0,277064.0,288352.0,265672.0,277208.0,278584.0,273240.0,279304.0,266336.0,278432.0,267816.0,265784.0,278848.0,268936.0,260664.0,267112.0,275760.0,292544.0,265240.0,279016.0,271576.0,272952.0,281520.0,265512.0,262272.0,270952.0,269168.0,282904.0,263512.0,278360.0,267600.0,262072.0,282784.0,267144.0,263312.0,270608.0,267392.0,283080.0,260384.0,281904.0,265376.0,271576.0,292576.0,275984.0,261376.0,270608.0,271304.0,280840.0,258528.0,299552.0,255640.0,247824.0,279232.0,256592.0,257816.0,259448.0,262200.0,271256.0,249616.0,265432.0,254552.0,253480.0,280928.0,258544.0,252384.0,255544.0,257288.0,282296.0,249408.0,273296.0,261304.0,256664.0,280168.0,260024.0,256664.0,263360.0,263336.0,284400.0,250640.0,274888.0,265984.0,258840.0,277312.0,259944.0,260664.0,262592.0,265528.0,286928.0,253296.0,274768.0,262216.0,256344.0,283776.0,263808.0,257328.0,262360.0,262008.0,286312.0,246336.0,302704.0,240136.0,252272.0,272712.0,250104.0,253920.0,259792.0,258712.0,277328.0
audio_packetsSentPerSecond,136.0,148.0,135.0,137.0,137.0,134.0,140.0,135.0,136.0,137.0,140.0,137.0,140.0,136.0,134.0,139.0,136.0,134.0,140.0,134.0,135.0,138.0,139.0,137.0,137.0,137.0,137.0,135.0,136.0,137.0,138.0,136.0,137.0,138.0,135.0,136.0,138.0,137.0,136.0,134.0,136.0,140.0,135.0,137.0,138.0,135.0,133.0,139.0,139.0,136.0,137.0,142.0,141.0,133.0,140.0,136.0,135.0,135.0,137.0,137.0,135.0,136.0,136.0,136.0,135.0,134.0,143.0,136.0,134.0,137.0,137.0,137.0,137.0,137.0,137.0,134.0,136.0,136.0,136.0,138.0,135.0,136.0,137.0,138.0,139.0,137.0,138.0,136.0,136.0,136.0,137.0,138.0,136.0,137.0,135.0,138.0,136.0,137.0,137.0,138.0,137.0,138.0,136.0,139.0,137.0,135.0,135.0,142.0,136.0,138.0
audio_googLocalAddress,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277,35.238.104.72:51277
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,159.0,159.0,127.0,127.0,102.0,102.0,102.0,83.0,83.0,69.0,69.0,69.0,59.0,59.0,51.0,51.0,51.0,46.0,46.0,41.0,41.0,41.0,38.0,38.0,35.0,35.0,35.0,33.0,33.0,31.0,31.0,31.0,30.0,30.0,29.0,29.0,29.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,32.0,32.0,32.0,31.0,31.0,30.0,30.0,30.0,29.0,29.0,32.0,32.0,32.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
