bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0,489672.0
bweforvideo-googBucketDelay,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
timestamp,1620389886,1620389887,1620389888,1620389889,1620389890,1620389891,1620389892,1620389893,1620389894,1620389895,1620389896,1620389897,1620389898,1620389899,1620389900,1620389901,1620389902,1620389903,1620389904,1620389905,1620389906,1620389907,1620389908,1620389909,1620389910,1620389911,1620389912,1620389913,1620389914,1620389915,1620389916,1620389917,1620389918,1620389919,1620389920,1620389921,1620389922,1620389923,1620389924,1620389925,1620389926,1620389927,1620389928,1620389929,1620389930,1620389931,1620389932,1620389933,1620389934,1620389935,1620389936,1620389937,1620389938,1620389939,1620389940,1620389941,1620389942,1620389943,1620389944,1620389945,1620389946,1620389947,1620389948,1620389949,1620389950,1620389951,1620389952,1620389953,1620389954,1620389955,1620389956,1620389957,1620389958,1620389959,1620389960,1620389961,1620389962,1620389963,1620389964,1620389965,1620389966,1620389967,1620389968,1620389969,1620389970,1620389971,1620389972,1620389973,1620389974,1620389975,1620389976,1620389977,1620389978,1620389979,1620389980,1620389981,1620389982,1620389983,1620389984,1620389985,1620389986,1620389987,1620389988,1620389989,1620389990,1620389991,1620389992,1620389993,1620389994,1620389995,1620389996,1620389997,1620389998,1620389999,1620390000,1620390001,1620390002,1620390003,1620390004,1620390005,1620390006,1620390007,1620390008
audio_bitsReceivedPerSecond,335192.0,420656.0,520904.0,537480.0,426840.0,371744.0,361400.0,374200.0,404416.0,415896.0,403024.0,421568.0,464552.0,485544.0,479160.0,525800.0,479152.0,490536.0,499016.0,503152.0,501504.0,519680.0,534416.0,539088.0,541088.0,508944.0,446144.0,477488.0,455240.0,444920.0,481056.0,446168.0,445016.0,469912.0,419872.0,349736.0,342440.0,341752.0,355216.0,349032.0,356888.0,352984.0,394432.0,397160.0,415776.0,443192.0,435312.0,451224.0,465552.0,469200.0,439600.0,447808.0,407920.0,401920.0,431952.0,453792.0,446456.0,439784.0,456280.0,457752.0,372104.0,372312.0,367936.0,363112.0,393496.0,405616.0,389632.0,388912.0,409536.0,435816.0,447000.0,450336.0,462392.0,450712.0,460144.0,471592.0,477480.0,488224.0,502232.0,483904.0,477000.0,464280.0,484560.0,479112.0,423208.0,398248.0,386800.0,372968.0,400784.0,413592.0,413928.0,415344.0,450304.0,455328.0,462512.0,459768.0,485680.0,479032.0,493904.0,515016.0,477240.0,511792.0,474656.0,498064.0,520376.0,514056.0,547392.0,541000.0,550880.0,571184.0,462360.0,496080.0,404328.0,423856.0,420960.0,421368.0,441512.0,424016.0,417720.0,454416.0,465056.0,471576.0,481224.0
audio_bitsSentPerSecond,282032.0,282520.0,260080.0,263472.0,274536.0,250736.0,276760.0,260456.0,255856.0,274264.0,259456.0,255872.0,259120.0,267400.0,270264.0,253168.0,263712.0,255000.0,249384.0,267800.0,255160.0,248856.0,248976.0,264144.0,263992.0,252808.0,262296.0,247360.0,243936.0,262360.0,257608.0,253048.0,252408.0,260968.0,266080.0,251984.0,269088.0,261568.0,255232.0,275128.0,262024.0,258152.0,252624.0,272472.0,266456.0,261232.0,279384.0,256096.0,254040.0,275216.0,262968.0,271720.0,250848.0,268184.0,265072.0,257832.0,275976.0,257352.0,259656.0,263576.0,272736.0,261400.0,257144.0,265680.0,270464.0,267648.0,272976.0,258312.0,256488.0,273376.0,263424.0,263376.0,253264.0,277304.0,267168.0,267048.0,272248.0,264544.0,254496.0,268928.0,265128.0,264968.0,256064.0,270800.0,269968.0,267296.0,273832.0,255136.0,258872.0,263456.0,269344.0,262928.0,252544.0,274768.0,267264.0,270616.0,270944.0,260528.0,254544.0,267616.0,267576.0,274568.0,250120.0,264744.0,266624.0,267272.0,270600.0,260504.0,258672.0,265496.0,269688.0,265960.0,254976.0,268752.0,267832.0,269064.0,270864.0,266568.0,255528.0,265392.0,269664.0,260032.0,258512.0
audio_packetsSentPerSecond,139.0,140.0,136.0,134.0,135.0,136.0,139.0,136.0,141.0,132.0,137.0,136.0,134.0,138.0,138.0,136.0,137.0,134.0,137.0,140.0,137.0,132.0,136.0,137.0,133.0,138.0,139.0,136.0,135.0,136.0,135.0,136.0,135.0,136.0,136.0,137.0,136.0,138.0,136.0,139.0,136.0,135.0,135.0,136.0,136.0,134.0,140.0,137.0,133.0,140.0,137.0,138.0,135.0,139.0,135.0,136.0,138.0,137.0,139.0,137.0,138.0,135.0,137.0,133.0,137.0,140.0,139.0,137.0,136.0,138.0,136.0,138.0,136.0,138.0,136.0,135.0,136.0,140.0,135.0,135.0,132.0,142.0,136.0,136.0,138.0,135.0,138.0,136.0,136.0,134.0,135.0,137.0,137.0,138.0,135.0,137.0,137.0,135.0,136.0,140.0,135.0,136.0,136.0,139.0,136.0,136.0,138.0,134.0,137.0,137.0,138.0,138.0,134.0,136.0,139.0,134.0,138.0,138.0,135.0,136.0,135.0,136.0,137.0
audio_googLocalAddress,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218,35.238.104.72:44218
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0
