bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,121517.0,140992.0,143817.0,156322.0,168657.0,183150.0,198802.0,215706.0,127039.0,122597.0,133405.0,145077.0,157683.0,171298.0,186002.0,201882.0,219033.0,237556.0,125202.0,124395.0,134628.0,145361.0,157990.0,171629.0,186359.0,201529.0,218651.0,237143.0,257114.0,278683.0,300900.0,297921.0,214880.0,222107.0,112035.0,109404.0,109404.0,113933.0,119227.0,124873.0,130935.0,136696.0,143039.0,151447.0,160164.0,173475.0,188353.0,204421.0,129356.0,129356.0,140704.0,152275.0,164559.0,177975.0,193213.0,209670.0,227444.0,246640.0,267371.0,289761.0,257232.0
bweforvideo-googBucketDelay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1548000276,1548000277,1548000278,1548000279,1548000280,1548000281,1548000282,1548000283,1548000284,1548000285,1548000286,1548000287,1548000288,1548000289,1548000290,1548000291,1548000292,1548000293,1548000294,1548000295,1548000296,1548000297,1548000298,1548000299,1548000300,1548000301,1548000302,1548000303,1548000304,1548000305,1548000306,1548000307,1548000308,1548000309,1548000310,1548000311,1548000312,1548000313,1548000314,1548000315,1548000316,1548000317,1548000318,1548000319,1548000320,1548000321,1548000322,1548000323,1548000324,1548000325,1548000326,1548000327,1548000328,1548000329,1548000330,1548000331,1548000332,1548000333,1548000334,1548000335,1548000336
audio_bitsReceivedPerSecond,0.0,367343.1855500821,458936.7088607595,416918.1636726547,343070.1402805611,298504.0,350880.0,345729.7297297297,381040.0,365410.5894105894,411520.95808383235,414501.00200400804,447992.0,461448.0,444100.1001001001,384135.86413586413,502166.1661661662,379508.4915084915,315995.995995996,464303.6963036963,436928.0,448872.0,457168.0,464896.0,476464.0,441697.6976976977,445696.0,412683.31668331666,439864.0,436792.0,378408.0,471216.0,363472.0,406744.0,360432.0,294848.0,419347.34734734736,356200.0,352127.87212787214,369361.36136136134,370736.0,379572.42757242755,368528.0,396488.0,288824.0,242029.97002997002,307759.51903807616,281030.969030969,297281.28128128126,298693.3066933067,317317.3173173173,343008.991008991,334520.0,352736.0,304640.0,265048.0,309408.0,296872.0,306440.0,307323.32332332333,331740.25974025973
audio_bitsSentPerSecond,0.0,184065.6814449918,160607.59493670886,182483.03393213573,214653.30661322645,211720.0,218384.0,229533.53353353354,235416.0,206217.78221778222,181173.6526946108,207559.11823647295,198304.0,201888.0,238118.11811811812,233390.6093906094,234154.15415415415,239016.98301698302,245853.85385385386,210877.12287712286,178688.0,203992.0,197104.0,198832.0,238248.0,231199.1991991992,233552.0,236971.02897102898,254112.0,305072.0,364600.0,365264.0,369096.0,225704.0,255160.0,156880.0,138938.93893893893,138792.0,156099.9000999001,179347.34734734736,158416.0,192599.4005994006,188416.0,179728.0,217824.0,205522.47752247754,218412.8256513026,226869.13086913087,240848.84884884884,214409.5904095904,182766.76676676676,207264.73526473527,207480.0,204400.0,245136.0,235520.0,238032.0,241792.0,266432.0,322490.4904904905,354317.6823176823
audio_packetsSentPerSecond,0.0,133.55227148330596,120.25316455696202,128.7425149700599,133.26653306613227,133.0,131.0,137.13713713713713,135.0,130.86913086913086,127.7445109780439,133.26653306613227,134.0,135.0,133.13313313313313,134.86513486513488,137.13713713713713,136.86313686313687,140.14014014014015,130.86913086913086,128.0,133.0,132.0,133.0,134.0,134.13413413413414,137.0,134.86513486513488,141.0,158.0,202.0,164.0,176.0,137.0,135.0,105.0,117.11711711711712,127.0,126.87312687312688,127.12712712712712,130.0,133.86613386613388,132.0,130.0,131.0,130.86913086913086,134.2685370741483,133.86613386613388,136.13613613613614,127.87212787212788,130.13013013013014,133.86613386613388,133.0,132.0,133.0,136.0,137.0,136.0,146.0,171.17117117117118,181.8181818181818
audio_googLocalAddress,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859,35.204.32.26:40859
audio_googRemoteAddress,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000
audio_googRtt,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,73.0,73.0,58.0,58.0,58.0,47.0,47.0,39.0,39.0,39.0,33.0,33.0,31.0,31.0,31.0,27.0,27.0,24.0,24.0,24.0,22.0,22.0,20.0,20.0,20.0,19.0
