audio_send_bitsSentPerSecond,0.0,40035.61887800534,41598.152424942265,40336.0,40464.0,40360.0,40374.87537387836,40312.93881644935,40600.0,40224.0,40592.0,40367.63236763237,40272.0,40504.0,40496.0,40448.44844844845,27868.13186813187,40432.0,39976.0,40728.0,40520.0,40352.0,40384.0,40504.504504504504,40119.88011988012,40656.656656656654,38977.02297702298,40496.0,40336.0,40080.08008008008,40880.0,40351.64835164835,40328.32832832833,40375.62437562438,40488.0,40440.0,40240.0,28691.30869130869,29837.837837837837,40248.0,40416.41641641642,28584.0,38072.0,40215.78421578422,40448.0,40488.0,40344.0,40408.0
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,49.86642920747997,50.80831408775982,50.0,50.0,50.0,49.85044865403788,50.150451354062184,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.050050050050054,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.0
audio_send_googJitterReceived,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,16.0,16.0,16.0,16.0,1.0,1.0,1.0
audio_send_googRtt,17.0,17.0,17.0,17.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,75.0,75.0,75.0,75.0,15.0,15.0,15.0
video_send_bitsSentPerSecond,0.0,644815.6723063224,422900.69284064666,442632.0,485832.0,548224.0,606412.7617148554,569628.8866599799,675112.0,580328.0,589736.0,609998.001998002,442312.0,345008.0,384960.0,414390.3903903904,448631.3686313686,454208.0,521176.0,490608.0,549560.0,617824.0,627376.0,640648.6486486486,628155.8441558442,798534.5345345346,583392.6073926074,540800.0,536376.0,528840.8408408408,557280.0,633126.8731268732,699571.5715715715,635756.2437562437,648104.0,738376.0,751552.0,755460.5394605395,760224.2242242242,568352.0,603651.6516516516,643304.0,628992.0,649646.3536463537,544264.0,574352.0,457824.0,269928.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,130.8993766696349,115.47344110854503,119.0,126.0,130.0,132.6021934197408,131.39418254764294,144.0,133.0,136.0,133.86613386613388,110.0,117.0,124.0,120.12012012012012,121.87812187812187,125.0,127.0,123.0,131.0,134.0,135.0,138.13813813813815,138.86113886113887,155.15515515515514,129.87012987012986,129.0,126.0,131.13113113113113,128.0,133.86613386613388,138.13813813813815,140.85914085914087,139.0,146.0,145.0,150.84915084915085,150.15015015015015,131.0,135.13513513513513,135.0,134.0,141.85814185814186,128.0,130.0,106.0,71.0
video_send_googEncodeUsagePercent,36.0,35.0,34.0,33.0,32.0,30.0,30.0,29.0,28.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
video_send_googFrameHeightSent,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
video_send_googFrameRateSent,60.0,57.0,54.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,61.0,61.0,52.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,49.0,57.0
video_send_googFrameWidthSent,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
video_send_googRtt,19.0,19.0,19.0,23.0,20.0,18.0,18.0,17.0,16.0,16.0,18.0,20.0,18.0,24.0,45.0,58.0,44.0,35.0,28.0,23.0,21.0,20.0,18.0,16.0,16.0,15.0,15.0,20.0,23.0,20.0,18.0,18.0,17.0,16.0,15.0,19.0,22.0,19.0,23.0,23.0,31.0,36.0,29.0,29.0,30.0,26.0,22.0,24.0
audio_recv_bitsReceivedPerSecond,0.0,7095.280498664292,9154.73441108545,7944.0,7864.0,7944.0,7928.215353938185,7879.638916750251,7872.0,7888.0,7848.0,7720.27972027972,8000.0,7832.0,7912.0,6238.238238238238,5410.58941058941,7016.0,7744.0,7744.0,7736.0,7712.0,7824.0,7791.791791791792,7736.263736263736,7719.71971971972,7720.27972027972,7680.0,7712.0,7735.735735735736,7696.0,7648.351648351649,7583.583583583583,7728.2717282717285,7696.0,7720.0,7640.0,5786.213786213786,7887.887887887888,7696.0,7719.71971971972,6856.0,6848.0,7768.231768231768,7568.0,7520.0,7472.0,7584.0
audio_recv_packetsReceivedPerSecond,0.0,7.123775601068567,9.237875288683602,8.0,8.0,8.0,7.976071784646062,8.02407221664995,8.0,8.0,8.0,7.992007992007992,8.0,8.0,8.0,7.007007007007007,4.995004995004995,8.0,8.0,8.0,8.0,8.0,8.0,8.008008008008009,7.992007992007992,8.008008008008009,7.992007992007992,8.0,8.0,8.008008008008009,8.0,7.992007992007992,8.008008008008009,7.992007992007992,8.0,8.0,8.0,5.994005994005994,8.008008008008009,8.0,8.008008008008009,8.0,7.0,7.992007992007992,8.0,8.0,8.0,8.0
audio_recv_googCurrentDelayMs,31.0,39.0,33.0,36.0,44.0,31.0,31.0,29.0,31.0,36.0,35.0,36.0,32.0,36.0,32.0,36.0,25.0,25.0,35.0,37.0,31.0,35.0,29.0,33.0,32.0,25.0,24.0,28.0,23.0,23.0,30.0,24.0,29.0,24.0,29.0,34.0,24.0,21.0,30.0,34.0,32.0,32.0,24.0,25.0,25.0,29.0,23.0,28.0
audio_recv_googJitterBufferMs,2.0,8.0,1.0,4.0,11.0,3.0,4.0,1.0,3.0,7.0,7.0,8.0,6.0,13.0,11.0,13.0,6.0,3.0,10.0,10.0,5.0,10.0,5.0,10.0,8.0,1.0,2.0,7.0,2.0,3.0,9.0,2.0,9.0,4.0,9.0,14.0,4.0,2.0,2.0,6.0,7.0,7.0,4.0,5.0,4.0,9.0,2.0,7.0
audio_recv_googJitterReceived,108.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,99.0,99.0,102.0,102.0,102.0,102.0,102.0,102.0,122.0,122.0,122.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,117.0,117.0,117.0,117.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,112.0,112.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,102.0
audio_recv_googPreferredJitterBufferMs,520.0,520.0,520.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,520.0,520.0,520.0,520.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,520.0,520.0,520.0,520.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0
video_recv_bitsReceivedPerSecond,0.0,194493.321460374,190605.08083140876,212848.0,254808.0,280736.0,301383.8484546361,374250.7522567703,361256.0,418728.0,465000.0,289542.45754245756,197792.0,200880.0,238744.0,268956.95695695694,291844.1558441558,334456.0,349672.0,385000.0,447224.0,490016.0,519496.0,494262.2622622623,611812.1878121878,473273.27327327325,451756.2437562438,425952.0,382760.0,421805.8058058058,460672.0,604811.1888111888,506570.5705705706,502561.4385614386,616208.0,642464.0,671432.0,647152.8471528471,621661.6616616617,491528.0,519983.983983984,536248.0,538376.0,498757.24275724276,545768.0,481184.0,504528.0,444168.0
video_recv_packetsReceivedPerSecond,0.0,58.77114870881567,60.046189376443415,61.0,61.0,62.0,62.811565304087736,68.20461384152458,66.0,73.0,75.0,65.93406593406593,59.0,60.0,60.0,62.06206206206206,61.938061938061935,65.0,64.0,66.0,72.0,74.0,79.0,77.07707707707708,89.91008991008991,75.07507507507508,77.92207792207792,72.0,70.0,71.07107107107107,75.0,89.91008991008991,78.07807807807808,78.92107892107892,91.0,94.0,98.0,96.90309690309691,91.09109109109109,76.0,81.08108108108108,84.0,82.0,80.91908091908093,85.0,77.0,77.0,73.0
video_recv_googCurrentDelayMs,39.0,40.0,40.0,40.0,39.0,39.0,38.0,37.0,37.0,36.0,36.0,37.0,37.0,37.0,37.0,36.0,36.0,36.0,35.0,35.0,34.0,35.0,34.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0,33.0,55.0,53.0,52.0,50.0,49.0,48.0,48.0,47.0,47.0,47.0,47.0,46.0,45.0,44.0,44.0,44.0,45.0
video_recv_googDecodeMs,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
video_recv_googFrameHeightReceived,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
video_recv_googFrameRateOutput,49.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,55.0,61.0,60.0,60.0,60.0,56.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0
video_recv_googFrameRateReceived,49.0,57.0,61.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,54.0,64.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0,60.0,59.0,61.0,58.0,61.0,59.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,57.0
video_recv_googFrameWidthReceived,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
video_recv_googInterframeDelayMax,83.0,50.0,25.0,20.0,49.0,24.0,18.0,38.0,66.0,26.0,65.0,57.0,44.0,18.0,18.0,19.0,18.0,55.0,19.0,18.0,19.0,50.0,19.0,28.0,28.0,70.0,64.0,37.0,19.0,18.0,52.0,98.0,18.0,18.0,18.0,29.0,31.0,22.0,29.0,36.0,18.0,18.0,19.0,19.0,47.0,18.0,110.0,34.0
video_recv_googJitterBufferMs,25.0,26.0,26.0,26.0,25.0,25.0,24.0,24.0,24.0,23.0,23.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,22.0,22.0,21.0,22.0,21.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,20.0,42.0,40.0,39.0,37.0,36.0,35.0,35.0,34.0,34.0,34.0,34.0,33.0,32.0,31.0,31.0,31.0,32.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,8.5,8.5,8.5,8.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,37.5,37.5,37.5,37.5,7.5,7.5,7.5
1_way_delay_video_send,9.5,9.5,9.5,11.5,10.0,9.0,9.0,8.5,8.0,8.0,9.0,10.0,9.0,12.0,22.5,29.0,22.0,17.5,14.0,11.5,10.5,10.0,9.0,8.0,8.0,7.5,7.5,10.0,11.5,10.0,9.0,9.0,8.5,8.0,7.5,9.5,11.0,9.5,11.5,11.5,15.5,18.0,14.5,14.5,15.0,13.0,11.0,12.0
ear_ear_delay_audio_send,302.5,182.5,322.5,322.5,321.0,321.0,321.0,321.0,321.0,331.0,331.0,331.0,171.0,331.0,331.0,331.5,331.5,114.5,207.5,247.5,262.5,253.5,157.5,70.0,70.0,64.0,31.0,109.0,75.0,54.0,54.5,62.5,78.5,67.5,67.5,79.5,61.5,61.5,19.5,80.5,53.5,44.5,88.5,132.5,212.5,297.5,368.5,368.5
audio_recv_kbitsReceivedPerSecond,0,6,8,7,7,7,7,7,7,7,7,7,7,7,7,6,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,6,6,7,7,7,7,7
video_recv_kbitsReceivedPerSecond,0,189,186,207,248,274,294,365,352,408,454,282,193,196,233,262,285,326,341,375,436,478,507,482,597,462,441,415,373,411,449,590,494,490,601,627,655,631,607,480,507,523,525,487,532,469,492,433
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,73.168,89.248,70.488,70.488,70.68900000000001,70.68900000000001,70.68900000000001,70.68900000000001,70.68900000000001,69.349,69.349,69.349,90.096,69.349,69.349,69.28200000000001,69.28200000000001,91.452,85.898,80.53800000000001,78.528,79.73400000000001,90.42,92.52,92.52,92.664,93.456,91.584,92.4,92.904,92.892,92.7,92.316,92.58,92.58,92.292,92.724,92.724,93.732,92.268,92.916,93.132,92.07600000000001,91.02,85.22800000000001,73.838,64.32400000000001
kpi_audio_synchronization,3.7418439582965766,4.320143538733056,3.6198030361000963,3.6198030361000963,3.6291456580706174,3.6291456580706174,3.6291456580706174,3.6291456580706174,3.6291456580706174,3.5663217009111574,3.5663217009111574,3.5663217009111574,4.341344897486849,3.5663217009111574,3.5663217009111574,3.5631479576236247,3.5631479576236247,4.372929177118144,4.226027822284456,4.044173221313897,3.9671673275023362,4.013905708387672,4.349153653384,4.395738170944,4.395738170944,4.3986710471633925,4.414186221580288,4.375848206467072,4.393268032,4.403482993265152,4.403244664705984,4.399398919,4.391524872046528,4.3969643574160004,4.3969643574160004,4.391024703352385,4.399882976564032,4.399882976564032,4.419345725045825,4.390523592170177,4.403721082500928,4.407965681708224,4.386480842815169,4.3631814635440005,4.205312247673536,3.7714508718646957,3.320799703290433
eye_eye_delay_video_send,32.5,32.5,33.5,36.5,34.0,33.0,32.0,31.5,30.0,30.0,31.0,32.0,32.0,35.0,46.5,52.0,45.0,39.5,36.0,32.5,31.5,31.0,29.0,28.0,28.0,26.5,26.5,30.0,31.5,30.0,29.0,29.0,50.5,49.0,47.5,49.5,50.0,47.5,48.5,49.5,52.5,54.0,49.5,49.5,47.0,46.0,44.0,45.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,270.0,150.0,289.0,286.0,287.0,288.0,289.0,289.5,291.0,301.0,300.0,299.0,139.0,296.0,284.5,279.5,286.5,75.0,171.5,215.0,231.0,222.5,128.5,42.0,42.0,37.5,4.5,79.0,43.5,24.0,25.5,33.5,28.0,18.5,20.0,30.0,11.5,14.0,-29.0,31.0,1.0,-9.5,39.0,83.0,165.5,251.5,324.5,323.5
kpi_av_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.6,1,1,1,1,1,5,5,5,5,2.28,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1.96,1,1,1,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
