bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,575294.0,651350.0,669746.0,408836.0,416406.0,450718.0,487775.0,527797.0,569412.0,615965.0,666242.0,720541.0,776707.0,839844.0,733125.0,760641.0,793357.0,701988.0,508625.0,520260.0,554642.0,578294.0,603364.0,630571.0,657367.0,688300.0,718263.0,750488.0,422838.0,444747.0,479740.0,519119.0,561649.0,606220.0,654121.0,707451.0,758631.0,816347.0,882111.0,692468.0,709349.0,722658.0,750945.0,452239.0,458638.0,495249.0,535869.0,578322.0,625588.0,676635.0,730095.0,605892.0,632465.0,421174.0,436615.0,472510.0,511311.0,551649.0,595899.0,644571.0,696828.0,613154.0,638502.0,664612.0,691071.0,719837.0,750646.0,779273.0,523913.0,534486.0,568124.0,589833.0,614359.0,639907.0,667117.0,695858.0,725214.0,764823.0,472273.0,487768.0,518810.0,528900.0,563264.0,590938.0,614028.0,637820.0,664351.0,698917.0,455964.0,468454.0,495812.0,524454.0,556611.0,586318.0,611432.0,636751.0,664386.0,698160.0,753158.0,697175.0,722779.0,654145.0,681359.0,459165.0,473538.0,419463.0,446193.0,474785.0,506570.0,540364.0,584160.0,549609.0,583314.0,376241.0,387658.0,412201.0,435648.0,449002.0,485623.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,5.0,37.0,0.0,4.0,4.0,0.0,0.0,18.0,4.0,4.0,5.0,0.0,4.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,3.0,6.0,3.0,0.0,3.0,5.0,5.0,5.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,7.0,0.0,0.0,3.0,3.0,3.0
timestamp,1548002671,1548002672,1548002673,1548002674,1548002675,1548002676,1548002677,1548002678,1548002679,1548002680,1548002681,1548002682,1548002683,1548002684,1548002685,1548002686,1548002687,1548002688,1548002689,1548002690,1548002691,1548002692,1548002693,1548002694,1548002695,1548002696,1548002697,1548002698,1548002699,1548002700,1548002701,1548002702,1548002703,1548002704,1548002705,1548002706,1548002707,1548002708,1548002709,1548002710,1548002711,1548002712,1548002713,1548002714,1548002715,1548002716,1548002717,1548002718,1548002719,1548002720,1548002721,1548002722,1548002723,1548002724,1548002725,1548002726,1548002727,1548002728,1548002729,1548002730,1548002731,1548002732,1548002733,1548002734,1548002735,1548002736,1548002737,1548002738,1548002739,1548002740,1548002741,1548002742,1548002743,1548002744,1548002745,1548002746,1548002747,1548002748,1548002749,1548002750,1548002751,1548002752,1548002753,1548002754,1548002755,1548002756,1548002757,1548002758,1548002759,1548002760,1548002761,1548002762,1548002763,1548002764,1548002765,1548002766,1548002767,1548002768,1548002769,1548002770,1548002771,1548002772,1548002773,1548002774,1548002775,1548002776,1548002777,1548002778,1548002779,1548002780,1548002781,1548002782,1548002783,1548002784,1548002785,1548002786,1548002787,1548002788,1548002789
audio_bitsReceivedPerSecond,0.0,526980.9230769231,501776.5667574932,581373.3733733734,609280.0,626320.0,607848.0,528408.0,562600.0,563576.0,436224.0,468376.0,465624.0,476360.0,506696.0,557984.0,595144.0,472840.0,458952.0,480072.0,483272.0,495520.0,581888.0,572600.0,591312.0,613594.4055944056,688848.0,665886.1138861139,751471.4714714715,861616.0,811248.0,823184.0,743384.0,719959.95995996,693234.7652347652,631504.0,704488.4884884885,678072.0,733584.0,809448.0,769432.0,730112.0,752184.0,791088.0,778360.0,768456.0,805312.0,651320.0,693832.0,712792.0,662168.0,711488.0,700872.0,756299.7002997003,733792.0,704800.0,777816.0,716088.0,719144.0,744568.5685685686,670696.0,694560.0,748392.0,778384.0,776256.0,754832.0,775704.0,635640.0,698808.0,716976.0,655304.0,712608.0,701584.0,754192.0,762728.0,711832.0,853296.0,820192.0,906784.0,878880.0,812240.0,809728.0,685424.0,641272.0,597960.0,554120.0,635384.0,599328.6713286713,737609.6096096096,744296.0,810152.0,727240.0,754336.0,777064.0,802024.0,749824.0,779416.0,678536.0,714480.0,714936.0,648776.0,651488.0,666240.0,673080.0,716296.0,707680.0,763424.0,771328.0,872312.0,808832.0,865056.0,821392.0,759368.0,641656.0,542912.0,574808.0,632368.0,649224.0,727168.0
audio_bitsSentPerSecond,0.0,633491.6923076923,669079.0190735694,684244.2442442443,579456.0,432696.0,457112.0,543408.0,592232.0,644000.0,680536.0,743000.0,730104.0,830392.0,891856.0,854264.0,767184.0,858080.0,732128.0,648448.0,693800.0,611800.0,613104.0,666424.0,723816.0,717634.3656343656,684712.0,785054.9450549451,700028.0280280281,581800.0,557360.0,559944.0,554352.0,626898.8988988989,680367.6323676324,729584.0,673217.2172172172,806592.0,867944.0,869616.0,902120.0,788904.0,786328.0,765512.0,528544.0,518688.0,531392.0,620280.0,621496.0,721544.0,750840.0,691280.0,703816.0,668547.4525474525,619120.0,416328.0,452808.0,550360.0,607184.0,705049.049049049,700952.0,743048.0,686928.0,691112.0,762736.0,756456.0,706488.0,824944.0,749464.0,737320.0,608432.0,686256.0,642904.0,681536.0,727160.0,727440.0,691944.0,792848.0,717392.0,664168.0,567160.0,624672.0,585288.0,620712.0,671824.0,646552.0,682784.0,719280.7192807193,678246.2462462463,629816.0,565184.0,589992.0,583400.0,606736.0,676616.0,664384.0,662160.0,732056.0,721752.0,846576.0,810960.0,826976.0,730896.0,705280.0,568160.0,537768.0,413792.0,495384.0,535296.0,595304.0,607656.0,650616.0,599096.0,637216.0,545392.0,441824.0,447888.0,504504.0,517784.0
audio_packetsSentPerSecond,0.0,206.76923076923077,223.43324250681198,213.2132132132132,197.0,198.0,198.0,203.0,206.0,207.0,219.0,222.0,216.0,228.0,235.0,230.0,223.0,237.0,219.0,207.0,219.0,215.0,204.0,212.0,219.0,215.78421578421577,218.0,221.7782217782218,217.2172172172172,201.0,206.0,208.0,202.0,209.2092092092092,211.78821178821178,220.0,214.21421421421422,228.0,230.0,237.0,243.0,231.0,224.0,222.0,176.0,204.0,205.0,207.0,205.0,217.0,221.0,216.0,217.0,209.7902097902098,205.0,182.0,199.0,199.0,211.0,213.2132132132132,214.0,228.0,216.0,214.0,224.0,224.0,222.0,229.0,218.0,220.0,204.0,226.0,209.0,210.0,220.0,219.0,218.0,226.0,218.0,209.0,207.0,218.0,207.0,208.0,213.0,208.0,222.0,212.78721278721278,213.2132132132132,207.0,205.0,209.0,211.0,207.0,208.0,212.0,220.0,220.0,214.0,237.0,228.0,238.0,221.0,205.0,187.0,199.0,196.0,200.0,199.0,201.0,207.0,218.0,206.0,212.0,207.0,199.0,197.0,199.0,202.0
audio_googLocalAddress,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688,35.204.32.26:59688
audio_googRemoteAddress,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000
audio_googRtt,24.0,24.0,24.0,24.0,44.0,44.0,39.0,39.0,39.0,35.0,35.0,32.0,32.0,32.0,30.0,30.0,28.0,28.0,28.0,38.0,38.0,34.0,34.0,34.0,31.0,31.0,29.0,29.0,29.0,28.0,28.0,27.0,27.0,27.0,26.0,26.0,25.0,25.0,25.0,29.0,29.0,27.0,27.0,27.0,45.0,45.0,39.0,39.0,39.0,35.0,35.0,32.0,32.0,32.0,39.0,39.0,35.0,35.0,35.0,32.0,32.0,30.0,30.0,30.0,28.0,28.0,27.0,27.0,27.0,41.0,41.0,36.0,36.0,36.0,32.0,32.0,30.0,30.0,30.0,28.0,28.0,27.0,27.0,27.0,26.0,26.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,39.0,39.0,35.0,35.0,35.0,32.0,32.0,30.0,30.0,30.0,30.0,30.0,28.0,28.0,28.0
