bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0,531740.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1620363719,1620363720,1620363721,1620363722,1620363723,1620363724,1620363725,1620363726,1620363727,1620363728,1620363729,1620363730,1620363731,1620363732,1620363733,1620363734,1620363735,1620363736,1620363737,1620363738,1620363739,1620363740,1620363741,1620363742,1620363743,1620363744,1620363745,1620363746,1620363747,1620363748,1620363749,1620363750,1620363751,1620363752,1620363753,1620363754,1620363755,1620363756,1620363757,1620363758,1620363759,1620363760,1620363761,1620363762,1620363763,1620363764,1620363765,1620363766,1620363767,1620363768,1620363769,1620363770,1620363771,1620363772,1620363773,1620363774,1620363775,1620363776,1620363777,1620363778,1620363779,1620363780,1620363781,1620363782,1620363783,1620363784,1620363785,1620363786,1620363787,1620363788,1620363789,1620363790,1620363791,1620363792,1620363793,1620363794,1620363795,1620363796,1620363797,1620363798,1620363799,1620363800,1620363801,1620363802,1620363803,1620363804,1620363805,1620363806,1620363807,1620363808,1620363809,1620363810,1620363811,1620363812,1620363813,1620363814,1620363815,1620363816,1620363817,1620363818,1620363819,1620363820,1620363821,1620363822,1620363823,1620363824,1620363825,1620363826,1620363827,1620363828,1620363829,1620363830,1620363831,1620363832,1620363833,1620363834,1620363835,1620363836,1620363837,1620363838
audio_bitsReceivedPerSecond,340904.0,484504.0,537288.0,555144.0,551272.0,407552.0,464360.0,576848.0,561400.0,522032.0,512936.0,499848.0,500632.0,471448.0,502840.0,509280.0,497840.0,464088.0,468368.0,487864.0,541520.0,485952.0,495496.0,494800.0,512920.0,508312.0,476488.0,494640.0,511904.0,466928.0,480512.0,513632.0,519520.0,507968.0,514648.0,464264.0,494464.0,496976.0,481200.0,475280.0,493880.0,476392.0,516696.0,494368.0,480768.0,524648.0,462480.0,516848.0,492080.0,475576.0,494504.0,482896.0,494648.0,512936.0,505616.0,486000.0,482600.0,487296.0,480248.0,497528.0,491536.0,499560.0,509016.0,464160.0,499352.0,497488.0,492728.0,498384.0,472312.0,471208.0,524800.0,487680.0,515576.0,473680.0,481904.0,488920.0,482224.0,509464.0,495832.0,420592.0,365840.0,364912.0,386432.0,366720.0,382864.0,410936.0,371168.0,370640.0,355368.0,344280.0,355304.0,351792.0,364824.0,331000.0,347096.0,333368.0,324096.0,361464.0,337240.0,311432.0,326992.0,328456.0,346600.0,329120.0,364552.0,352432.0,334792.0,361232.0,321280.0,321672.0,341976.0,363528.0,387808.0,314080.0,338760.0,335504.0,332160.0,373296.0,358448.0,354344.0
audio_bitsSentPerSecond,313992.0,304272.0,263040.0,289048.0,277360.0,252800.0,280224.0,237360.0,253184.0,269808.0,259696.0,249384.0,246544.0,267864.0,256224.0,257800.0,278696.0,252536.0,249168.0,263152.0,257672.0,257864.0,251984.0,265152.0,259896.0,257648.0,278960.0,239560.0,253264.0,260080.0,257816.0,252480.0,244344.0,269032.0,260760.0,253904.0,270952.0,249640.0,251064.0,260192.0,258712.0,253904.0,255608.0,267824.0,264448.0,259760.0,276824.0,243856.0,252984.0,259064.0,258936.0,279984.0,247984.0,259152.0,258800.0,262320.0,267936.0,251688.0,249504.0,257192.0,260488.0,255040.0,251448.0,273000.0,280672.0,269960.0,283976.0,250248.0,254144.0,263856.0,267160.0,257408.0,254280.0,268480.0,260864.0,266368.0,269688.0,254552.0,254832.0,256800.0,259808.0,256160.0,249800.0,265712.0,261296.0,273664.0,281888.0,250704.0,256736.0,258072.0,262528.0,253512.0,250288.0,264296.0,257744.0,270768.0,267888.0,259224.0,248944.0,258856.0,266016.0,278296.0,239616.0,254208.0,260760.0,280872.0,283128.0,273480.0,252592.0,259344.0,269336.0,259832.0,255768.0,269264.0,265808.0,272384.0,254936.0,267032.0,251888.0,255280.0
audio_packetsSentPerSecond,141.0,141.0,138.0,137.0,138.0,137.0,136.0,136.0,138.0,139.0,136.0,138.0,136.0,135.0,139.0,136.0,139.0,139.0,136.0,138.0,133.0,136.0,138.0,135.0,137.0,136.0,138.0,137.0,138.0,136.0,137.0,138.0,134.0,138.0,138.0,134.0,139.0,135.0,139.0,136.0,134.0,137.0,136.0,137.0,141.0,135.0,139.0,135.0,139.0,139.0,134.0,142.0,135.0,139.0,137.0,139.0,139.0,134.0,136.0,136.0,136.0,139.0,137.0,135.0,137.0,135.0,142.0,137.0,136.0,137.0,138.0,134.0,137.0,137.0,137.0,137.0,140.0,137.0,136.0,136.0,136.0,136.0,135.0,138.0,138.0,138.0,136.0,137.0,140.0,134.0,136.0,137.0,134.0,137.0,140.0,134.0,137.0,138.0,136.0,137.0,138.0,141.0,138.0,134.0,139.0,137.0,139.0,139.0,135.0,134.0,135.0,138.0,137.0,137.0,137.0,134.0,136.0,137.0,136.0,136.0
audio_googLocalAddress,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202,35.238.104.72:37202
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
