bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,536593.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0,555860.0
bweforvideo-googBucketDelay,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1620394731,1620394732,1620394733,1620394734,1620394735,1620394736,1620394737,1620394738,1620394739,1620394740,1620394741,1620394742,1620394743,1620394744,1620394745,1620394746,1620394747,1620394748,1620394749,1620394750,1620394751,1620394752,1620394753,1620394754,1620394755,1620394756,1620394757,1620394758,1620394759,1620394760,1620394761,1620394762,1620394763,1620394764,1620394765,1620394766,1620394767,1620394768,1620394769,1620394770,1620394771,1620394772,1620394773,1620394774,1620394775,1620394776,1620394777,1620394778,1620394779,1620394780,1620394781,1620394782,1620394783,1620394784,1620394785,1620394786,1620394787,1620394788,1620394789,1620394790,1620394791,1620394792,1620394793,1620394794,1620394795,1620394796,1620394797,1620394798,1620394799,1620394800,1620394801,1620394802,1620394803,1620394804,1620394805,1620394806,1620394807,1620394808,1620394809,1620394810,1620394811,1620394812,1620394813,1620394814,1620394815,1620394816,1620394817,1620394818,1620394819,1620394820,1620394821,1620394822,1620394823,1620394824,1620394825,1620394826,1620394827,1620394828,1620394829,1620394830,1620394831,1620394832,1620394833,1620394834,1620394835,1620394836,1620394837,1620394838,1620394839,1620394840,1620394841,1620394842,1620394843,1620394844,1620394845,1620394846,1620394847,1620394848,1620394849,1620394850,1620394851,1620394852,1620394853
audio_bitsReceivedPerSecond,269016.0,350112.0,422800.0,498632.0,536088.0,486576.0,504536.0,467080.0,438016.0,545632.0,499504.0,469128.0,500904.0,462088.0,505384.0,495480.0,512328.0,473552.0,462520.0,500672.0,490592.0,471616.0,488248.0,470920.0,450608.0,465320.0,520624.0,488816.0,481960.0,501176.0,472032.0,483400.0,477352.0,440064.0,390576.0,378616.0,411304.0,390584.0,398072.0,442336.0,441512.0,440008.0,446264.0,463928.0,456024.0,447472.0,486568.0,453400.0,463040.0,491592.0,493240.0,480160.0,519520.0,458400.0,488368.0,481128.0,500160.0,480704.0,481728.0,490544.0,487352.0,488272.0,483784.0,490992.0,496920.0,492152.0,514032.0,484576.0,483864.0,491808.0,491424.0,492440.0,481464.0,516848.0,512232.0,522016.0,545880.0,539688.0,542560.0,564720.0,560552.0,499768.0,489144.0,511424.0,493792.0,484160.0,519408.0,481808.0,471336.0,487408.0,496024.0,476896.0,492800.0,515616.0,473296.0,486520.0,360248.0,318288.0,329320.0,350696.0,344792.0,338600.0,396352.0,366800.0,379760.0,386944.0,390208.0,338192.0,318680.0,327744.0,338776.0,335904.0,337816.0,363480.0,370520.0,389728.0,387384.0,384152.0,359920.0,380928.0,386960.0,400144.0,420464.0
audio_bitsSentPerSecond,326240.0,315488.0,285440.0,267416.0,267944.0,280664.0,244152.0,277232.0,251272.0,250024.0,272840.0,249096.0,249440.0,249568.0,257872.0,271736.0,240536.0,278096.0,259720.0,253552.0,278768.0,251672.0,249864.0,255208.0,264248.0,270704.0,242496.0,251528.0,265680.0,253304.0,270632.0,256400.0,247896.0,254728.0,254792.0,268200.0,245304.0,248464.0,267416.0,255048.0,284456.0,279432.0,248368.0,258248.0,264872.0,272288.0,252408.0,255032.0,268776.0,260784.0,274400.0,265008.0,264136.0,245144.0,270192.0,272536.0,256176.0,253840.0,270464.0,256104.0,265920.0,257368.0,250064.0,252720.0,267208.0,264112.0,251808.0,247664.0,260456.0,259632.0,268792.0,258216.0,251312.0,250912.0,267936.0,264416.0,256696.0,244624.0,271440.0,257032.0,264376.0,260136.0,254368.0,249136.0,267064.0,267208.0,260648.0,248480.0,266408.0,254552.0,266512.0,262312.0,253272.0,248888.0,269480.0,257152.0,260224.0,244600.0,275768.0,256416.0,264488.0,265752.0,264496.0,242888.0,268160.0,262976.0,267888.0,247768.0,275320.0,255176.0,262680.0,266496.0,258768.0,252928.0,269832.0,266240.0,270304.0,248976.0,275264.0,255376.0,261368.0,265336.0,256856.0
audio_packetsSentPerSecond,138.0,141.0,140.0,137.0,137.0,138.0,135.0,138.0,134.0,138.0,136.0,136.0,137.0,134.0,139.0,134.0,138.0,139.0,135.0,136.0,136.0,135.0,136.0,136.0,136.0,134.0,136.0,135.0,137.0,140.0,137.0,137.0,135.0,138.0,132.0,138.0,136.0,134.0,136.0,141.0,133.0,136.0,136.0,138.0,136.0,136.0,138.0,138.0,136.0,137.0,135.0,135.0,138.0,137.0,139.0,137.0,135.0,135.0,136.0,138.0,137.0,136.0,135.0,135.0,139.0,137.0,137.0,133.0,136.0,138.0,139.0,135.0,139.0,136.0,136.0,137.0,136.0,135.0,138.0,136.0,137.0,136.0,137.0,135.0,136.0,138.0,136.0,134.0,138.0,134.0,138.0,139.0,135.0,137.0,136.0,136.0,135.0,134.0,137.0,136.0,136.0,135.0,140.0,135.0,137.0,133.0,138.0,135.0,139.0,136.0,137.0,134.0,139.0,136.0,136.0,137.0,138.0,133.0,136.0,135.0,136.0,139.0,134.0
audio_googLocalAddress,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186,35.238.104.72:51186
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
