audio_recv_bitsReceivedPerSecond,0.0,0.0,4496.0,21317.52751905165,30417.163289630513,29896.024464831804,20168.0,30062.06206206206,30968.0,24024.0,25080.0,24912.0,24888.0,24328.0,25840.0,19800.0,17624.0,29480.0,40511.48851148851,40400.80160320641,38065.93406593407,16648.0,17336.0,19280.0,18160.0,25352.0,22688.0,27056.0,24584.0,20784.0,20560.0,19368.0,20360.0,19712.0,19392.0,27368.0,19240.0,20080.0,20516.516516516516,19884.115884115883,30726.726726726727,17344.0,16703.296703296703,16720.0,16904.0,28560.0,28560.0,28376.0,28376.0,26448.0,37128.0,39976.0,39792.0,16552.55255255255,16703.296703296703,16904.0,16720.0,16536.0,16720.0,16720.0,16720.0,16904.0,16536.0,11304.0,24008.0,29680.0,39328.67132867133,40432.43243243243,40424.0,41088.0,40400.0,39744.0,39272.0,27716.283716283717,34341.65834165834,16753.507014028055,16720.0,16720.0,10752.0,35451.45145145145
audio_recv_packetsReceivedPerSecond,0.0,0.0,9.0,42.337002540220155,60.786650774731825,60.142711518858306,39.0,61.06106106106106,60.0,50.0,51.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,49.95004995004995,50.100200400801604,49.95004995004995,51.0,49.0,51.0,49.0,50.0,50.0,50.0,46.0,54.0,51.0,49.0,51.0,49.0,50.0,50.0,51.0,49.0,50.050050050050054,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.0,51.0,50.0,50.0,49.0,49.0,52.0,49.0,51.0,50.0,49.049049049049046,49.95004995004995,51.0,50.0,49.0,50.0,50.0,50.0,51.0,49.0,41.0,59.0,51.0,48.95104895104895,50.050050050050054,50.0,51.0,50.0,49.0,51.0,48.95104895104895,50.94905094905095,50.100200400801604,50.0,50.0,38.0,62.06206206206206
audio_recv_googCurrentDelayMs,0.0,0.0,25.0,103.0,156.0,262.0,274.0,175.0,332.0,319.0,237.0,136.0,122.0,124.0,125.0,123.0,125.0,107.0,110.0,117.0,120.0,140.0,148.0,125.0,129.0,122.0,120.0,127.0,100.0,221.0,158.0,205.0,179.0,138.0,108.0,202.0,207.0,171.0,172.0,127.0,71.0,70.0,70.0,62.0,60.0,66.0,65.0,64.0,86.0,164.0,144.0,66.0,71.0,69.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,46.0,235.0,207.0,159.0,71.0,69.0,70.0,70.0,69.0,70.0,69.0,69.0,70.0,69.0,69.0,52.0,197.0
audio_recv_googJitterBufferMs,0.0,0.0,6.0,93.0,237.0,375.0,107.0,281.0,423.0,329.0,238.0,160.0,118.0,98.0,98.0,95.0,95.0,120.0,101.0,91.0,91.0,189.0,139.0,129.0,99.0,94.0,111.0,99.0,191.0,244.0,231.0,174.0,164.0,112.0,247.0,212.0,202.0,149.0,119.0,87.0,50.0,50.0,50.0,45.0,62.0,54.0,54.0,34.0,216.0,193.0,109.0,66.0,58.0,38.0,38.0,58.0,58.0,38.0,38.0,38.0,38.0,58.0,38.0,120.0,265.0,215.0,113.0,39.0,39.0,59.0,59.0,39.0,59.0,39.0,59.0,59.0,59.0,59.0,88.0,284.0
audio_recv_googJitterReceived,0.0,0.0,0.0,15.0,15.0,15.0,12.0,12.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0
audio_recv_googPreferredJitterBufferMs,0.0,0.0,140.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
audio_send_bitsSentPerSecond,0.0,0.0,15960.0,24311.600338696022,25907.03218116806,25141.692150866464,26288.0,16736.736736736737,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16703.296703296703,17306.613226452904,13178.82117882118,14952.0,16720.0,16720.0,16720.0,15192.0,16520.0,16496.0,15856.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16720.0,16736.736736736737,15912.087912087913,16392.392392392394,13936.0,13290.70929070929,14040.0,15584.0,14688.0,15144.0,15208.0,14456.0,15624.0,15640.0,16312.0,15608.0,14430.43043043043,13306.693306693307,13256.0,12696.0,13376.0,12696.0,10720.0,9200.0,9200.0,9200.0,12416.0,15648.0,15648.0,15624.375624375625,15735.735735735736,15352.0,15360.0,15472.0,15408.0,15864.0,14457.542457542457,10541.458541458542,10629.258517034068,9200.0,9200.0,12368.0,15495.495495495496
audio_send_packetsSentPerSecond,0.0,0.0,30.0,49.11092294665538,51.25148986889154,49.94903160040775,50.0,50.050050050050054,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.100200400801604,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.0,49.95004995004995,49.95004995004995,50.100200400801604,50.0,50.0,50.0,50.050050050050054
video_recv_bitsReceivedPerSecond,0.0,0.0,106552.0,336230.3132938188,291060.7866507747,310099.8980632008,281136.0,323947.94794794795,230872.0,193424.0,220776.0,329520.0,260672.0,258424.0,283736.0,276584.0,239824.0,185240.0,186509.4905094905,195695.39078156312,199624.37562437562,204840.0,146176.0,160784.0,165200.0,177240.0,173320.0,167680.0,132256.0,97920.0,96472.0,77088.0,74376.0,93832.0,83280.0,44632.0,75560.0,63392.0,65617.61761761762,76099.9000999001,80760.76076076076,82832.0,90165.83416583417,103784.0,110216.0,118040.0,116392.0,139032.0,135288.0,115696.0,114656.0,108680.0,115448.0,130602.60260260261,137774.22577422578,144744.0,139760.0,171008.0,181512.0,195872.0,229448.0,220408.0,239600.0,185720.0,211248.0,147600.0,134057.94205794207,150238.23823823823,152032.0,171072.0,186488.0,193984.0,204776.0,227124.87512487514,256455.54445554444,260384.76953907814,242936.0,313128.0,212784.0,252356.35635635635
video_recv_packetsReceivedPerSecond,0.0,0.0,13.0,44.87722269263336,40.524433849821214,41.7940876656473,40.0,45.04504504504504,33.0,29.0,30.0,56.0,60.0,60.0,60.0,60.0,63.0,60.0,59.94005994005994,60.120240480961925,60.93906093906094,59.0,60.0,60.0,60.0,60.0,60.0,60.0,44.0,44.0,43.0,41.0,44.0,60.0,38.0,20.0,28.0,50.0,60.06006006006006,59.94005994005994,60.06006006006006,60.0,59.94005994005994,60.0,60.0,60.0,60.0,60.0,59.0,61.0,60.0,60.0,60.0,60.06006006006006,59.94005994005994,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,48.0,72.0,60.0,59.94005994005994,60.06006006006006,60.0,60.0,62.0,60.0,60.0,59.94005994005994,59.94005994005994,60.120240480961925,60.0,60.0,47.0,73.07307307307308
video_recv_googCurrentDelayMs,0.0,0.0,21.0,61.0,49.0,42.0,112.0,107.0,104.0,100.0,97.0,102.0,101.0,97.0,95.0,92.0,100.0,99.0,97.0,95.0,91.0,91.0,90.0,88.0,87.0,86.0,85.0,84.0,85.0,83.0,83.0,82.0,81.0,79.0,83.0,82.0,82.0,82.0,80.0,79.0,77.0,76.0,76.0,75.0,74.0,74.0,74.0,73.0,73.0,73.0,71.0,71.0,70.0,69.0,69.0,68.0,68.0,67.0,65.0,65.0,64.0,63.0,62.0,61.0,60.0,61.0,60.0,60.0,59.0,59.0,59.0,58.0,57.0,57.0,56.0,55.0,55.0,53.0,53.0,54.0
video_recv_googDecodeMs,0.0,0.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
video_recv_googFrameHeightReceived,0.0,0.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,360.0,360.0,360.0,360.0,360.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,0.0,0.0,15.0,21.0,19.0,21.0,20.0,33.0,29.0,24.0,29.0,49.0,61.0,60.0,56.0,62.0,61.0,61.0,60.0,56.0,62.0,59.0,61.0,61.0,60.0,56.0,60.0,61.0,47.0,42.0,44.0,41.0,44.0,60.0,38.0,20.0,24.0,49.0,61.0,61.0,61.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,61.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,49.0,69.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,48.0,71.0
video_recv_googFrameRateReceived,0.0,0.0,3.0,22.0,19.0,21.0,19.0,38.0,28.0,23.0,26.0,50.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,43.0,44.0,42.0,41.0,44.0,60.0,38.0,20.0,27.0,50.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,61.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,48.0,72.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,47.0,74.0
video_recv_googFrameWidthReceived,0.0,0.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,640.0,640.0,640.0,640.0,640.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,-1.0,-1.0,140.0,136.0,64.0,58.0,182.0,48.0,68.0,60.0,48.0,79.0,19.0,22.0,104.0,18.0,49.0,94.0,32.0,99.0,18.0,119.0,31.0,21.0,27.0,90.0,48.0,18.0,107.0,81.0,118.0,65.0,49.0,36.0,186.0,121.0,102.0,63.0,18.0,18.0,18.0,18.0,20.0,19.0,21.0,21.0,22.0,21.0,141.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,132.0,26.0,36.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,110.0,20.0
video_recv_googJitterBufferMs,0.0,0.0,74.0,46.0,36.0,29.0,97.0,92.0,89.0,85.0,82.0,87.0,86.0,83.0,81.0,79.0,88.0,87.0,85.0,83.0,79.0,79.0,78.0,76.0,75.0,74.0,73.0,72.0,73.0,71.0,71.0,70.0,69.0,67.0,71.0,70.0,71.0,70.0,68.0,67.0,66.0,65.0,65.0,64.0,63.0,63.0,63.0,62.0,62.0,62.0,60.0,60.0,59.0,58.0,58.0,57.0,57.0,56.0,54.0,54.0,53.0,52.0,51.0,50.0,50.0,50.0,49.0,49.0,48.0,48.0,48.0,47.0,46.0,46.0,45.0,44.0,44.0,42.0,42.0,43.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_bitsSentPerSecond,0.0,0.0,312408.0,269439.45808636746,222064.36233611443,234226.2996941896,340544.0,227419.41941941943,227248.0,234280.0,230760.0,289232.0,192744.0,210944.0,219736.0,240168.0,250600.0,256872.0,219708.2917082917,224064.12825651304,210869.13086913087,176520.0,134752.0,132992.0,111656.0,117336.0,132568.0,138912.0,147424.0,151808.0,182536.0,182616.0,182592.0,160856.0,98208.0,113000.0,122808.0,133328.0,139699.6996996997,146261.73826173827,169865.86586586587,168376.0,193606.3936063936,212760.0,217896.0,233232.0,257504.0,289192.0,246208.0,196688.0,211248.0,198776.0,233992.0,246262.26226226226,257814.18581418582,271096.0,296984.0,336272.0,291368.0,213872.0,239224.0,222272.0,253496.0,270072.0,286016.0,250776.0,234413.58641358642,252892.89289289288,244032.0,242608.0,286424.0,299672.0,345488.0,270529.47052947053,236299.7002997003,204112.2244488978,225160.0,238824.0,256264.0,244444.44444444444
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,0.0,41.0,36.40982218458933,29.797377830750893,31.600407747196737,51.0,34.034034034034036,32.0,33.0,31.0,42.0,41.0,49.0,48.0,55.0,62.0,61.0,59.94005994005994,59.11823647294589,60.93906093906094,60.0,46.0,47.0,59.0,60.0,60.0,60.0,60.0,59.0,61.0,60.0,60.0,54.0,53.0,60.0,59.0,61.0,60.06006006006006,59.94005994005994,60.06006006006006,60.0,59.94005994005994,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,61.0,62.06206206206206,59.94005994005994,60.0,60.0,60.0,60.0,59.0,61.0,60.0,60.0,62.0,60.0,60.0,59.94005994005994,63.06306306306306,60.0,61.0,60.0,61.0,61.0,60.93906093906094,59.94005994005994,60.120240480961925,60.0,60.0,60.0,60.06006006006006
video_send_googEncodeUsagePercent,0.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,48.0,46.0,64.0,64.0,52.0,47.0,43.0,39.0,36.0,32.0,30.0,27.0,25.0,23.0,22.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
video_send_googFrameHeightSent,0.0,0.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,360.0,360.0,360.0,360.0,360.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0
