bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,801000.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,4724235.0,173523.0,184812.0,197796.0,197796.0,199210.0,0.0,99315.0,107081.0,116647.0,126979.0,138137.0,147199.0,150758.0,161257.0,171002.0,174002.0,185426.0,193582.0,200815.0,137078.0,149044.0,161329.0,165155.0,165606.0,169503.0,0.0,93664.0,102157.0,110070.0,119876.0,128996.0,138193.0,138193.0,138193.0,138193.0,139193.0,141592.0,141592.0,141592.0,150902.0,89985.0,98184.0,107039.0,116602.0,126930.0,138084.0,150131.0,163141.0,169155.0,176536.0,180556.0,185089.0,196720.0,201950.0,202950.0,203386.0,209560.0,213759.0,231860.0,130505.0,141945.0,154301.0,113573.0,123659.0,134552.0,146316.0,159021.0,172743.0,187562.0,198781.0
bweforvideo-googBucketDelay,67.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,222.0,721.0,791.0,1203.0,1494.0,1751.0,2024.0,2691.0,2751.0,1979.0,1801.0,1746.0,1784.0,2005.0,1925.0,1774.0,1988.0,1974.0,1990.0,1946.0,2002.0,2205.0,1978.0,1952.0,1956.0,1954.0,2190.0,2687.0,2220.0,2030.0,2048.0,1797.0,1794.0,2003.0,2030.0,1997.0,1968.0,1986.0,2021.0,1990.0,1998.0,2196.0,2441.0,2038.0,1997.0,1942.0,1971.0,1778.0,1734.0,2251.0,1937.0,1934.0,1782.0,1789.0,1935.0,1988.0,1935.0,1944.0,1950.0,1789.0,2186.0,2228.0,1968.0,2032.0,2218.0,1983.0,1970.0,1930.0,1808.0,1951.0
timestamp,1620390613,1620390614,1620390615,1620390616,1620390617,1620390618,1620390619,1620390620,1620390621,1620390622,1620390623,1620390624,1620390625,1620390626,1620390627,1620390628,1620390629,1620390630,1620390631,1620390632,1620390633,1620390634,1620390635,1620390636,1620390637,1620390638,1620390639,1620390640,1620390641,1620390642,1620390643,1620390644,1620390645,1620390646,1620390647,1620390648,1620390649,1620390650,1620390651,1620390652,1620390653,1620390654,1620390655,1620390656,1620390657,1620390658,1620390659,1620390660,1620390661,1620390662,1620390663,1620390664,1620390665,1620390666,1620390667,1620390668,1620390669,1620390670,1620390671,1620390672,1620390673,1620390674,1620390675,1620390676,1620390677,1620390678,1620390679,1620390680,1620390681,1620390682,1620390683,1620390684,1620390685,1620390686,1620390687,1620390688,1620390689,1620390690,1620390691,1620390692,1620390693,1620390694,1620390695,1620390696,1620390697,1620390698,1620390699,1620390700,1620390701,1620390702,1620390703,1620390704,1620390705,1620390706,1620390707,1620390708,1620390709,1620390710,1620390711,1620390712,1620390713,1620390714,1620390715,1620390716,1620390717,1620390718,1620390719,1620390720,1620390721,1620390722,1620390723,1620390724,1620390725,1620390726,1620390727,1620390728,1620390729,1620390730,1620390731,1620390732,1620390733,1620390734
audio_bitsReceivedPerSecond,0.0,496696.0,488872.0,520288.0,495512.0,504520.0,482016.0,469992.0,467672.0,484248.0,491272.0,480152.0,482208.0,498536.0,506792.0,494280.0,502224.0,486880.0,491824.0,480048.0,482616.0,463576.0,460760.0,488712.0,499416.0,481464.0,474024.0,475360.0,475288.0,487512.0,483248.0,458320.0,459952.0,478240.0,505256.0,475664.0,478376.0,470312.0,487448.0,492552.0,497720.0,474984.0,480240.0,493512.0,503392.0,493184.0,477416.0,489552.0,494400.0,486112.0,503024.0,517960.0,439664.0,467800.0,497624.0,480016.0,463360.0,469640.0,490680.0,479344.0,500520.0,480576.0,524856.0,526800.0,534712.0,495760.0,476088.0,468024.0,484080.0,480352.0,494584.0,470744.0,464440.0,486816.0,490568.0,495584.0,488584.0,485208.0,505592.0,486832.0,485632.0,470016.0,482272.0,501464.0,503928.0,485568.0,474912.0,475984.0,487832.0,479536.0,505808.0,469184.0,463944.0,497592.0,485984.0,483608.0,464656.0,490904.0,474848.0,493248.0,520400.0,510552.0,451264.0,469880.0,511560.0,517048.0,491256.0,466624.0,487784.0,479528.0,497312.0,476648.0,466072.0,481096.0,499352.0,489328.0,472432.0,489136.0,469408.0,470440.0,504288.0,466048.0
audio_bitsSentPerSecond,0.0,200744.0,285680.0,257176.0,266112.0,246840.0,239056.0,245856.0,239360.0,273984.0,253960.0,256008.0,228872.0,254840.0,221512.0,249176.0,244936.0,244672.0,254040.0,205256.0,226800.0,269240.0,208992.0,253168.0,226880.0,232216.0,265496.0,270320.0,236488.0,257840.0,235896.0,212224.0,280352.0,228952.0,247000.0,240832.0,212568.0,264928.0,273520.0,215984.0,239200.0,239240.0,242576.0,255912.0,231528.0,234208.0,249744.0,255760.0,234488.0,284152.0,225400.0,230232.0,211680.0,119048.0,134968.0,136744.0,135296.0,133400.0,134096.0,83096.0,72128.0,85552.0,88016.0,99776.0,99120.0,112632.0,125144.0,136640.0,142888.0,152832.0,151840.0,159704.0,142752.0,136648.0,128624.0,130128.0,125816.0,142976.0,112472.0,92304.0,94240.0,81688.0,87824.0,93816.0,105848.0,115832.0,111608.0,117768.0,118392.0,125424.0,121752.0,121272.0,120984.0,104992.0,96616.0,93480.0,79368.0,90992.0,93792.0,114176.0,110960.0,125680.0,129048.0,138672.0,152544.0,164864.0,166952.0,175152.0,181304.0,182064.0,176536.0,187280.0,151096.0,138056.0,131648.0,113872.0,113208.0,107672.0,106152.0,120520.0,128712.0,130864.0
audio_packetsSentPerSecond,0.0,82.0,97.0,83.0,83.0,78.0,80.0,84.0,79.0,91.0,82.0,87.0,82.0,83.0,79.0,84.0,85.0,83.0,86.0,78.0,79.0,82.0,77.0,84.0,82.0,82.0,81.0,86.0,82.0,86.0,84.0,78.0,85.0,85.0,85.0,80.0,81.0,84.0,84.0,80.0,83.0,81.0,81.0,85.0,83.0,79.0,80.0,85.0,77.0,89.0,77.0,81.0,75.0,59.0,75.0,67.0,67.0,64.0,64.0,55.0,50.0,74.0,78.0,74.0,70.0,67.0,79.0,77.0,71.0,78.0,74.0,72.0,70.0,69.0,80.0,72.0,72.0,74.0,65.0,56.0,73.0,76.0,70.0,76.0,76.0,75.0,70.0,72.0,75.0,74.0,73.0,74.0,71.0,66.0,60.0,82.0,76.0,79.0,70.0,78.0,71.0,62.0,76.0,74.0,78.0,77.0,76.0,72.0,81.0,79.0,76.0,77.0,68.0,62.0,82.0,71.0,70.0,81.0,74.0,78.0,73.0,77.0
audio_googLocalAddress,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129,34.70.165.150:46129
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,132.0,105.0,105.0,85.0,85.0,70.0,70.0,70.0,59.0,59.0,51.0,51.0,51.0,45.0,45.0,40.0,40.0,40.0,37.0,37.0,34.0,34.0,34.0,32.0,32.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,27.0,27.0,27.0,58.0,58.0,82.0,82.0,82.0,97.0,97.0,108.0,108.0,108.0,116.0,116.0,121.0,121.0,121.0,127.0,127.0,128.0,128.0,128.0,131.0,131.0,105.0,105.0,105.0,85.0,85.0,70.0,70.0,70.0,59.0,59.0,51.0,51.0,51.0,46.0,46.0,46.0,41.0,41.0,37.0,37.0,37.0,34.0,34.0,32.0,32.0,32.0,30.0,30.0,29.0,29.0,29.0,28.0,28.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
