bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,61417.0,61417.0,62881.0,67281.0,71405.0,75533.0,79461.0,83065.0,86921.0,67018.0,48271.0,48271.0,48611.0,53500.0,58780.0,64482.0,70641.0,76428.0,83542.0,91225.0,99523.0,108485.0,118164.0,128617.0,139906.0,70978.0,73978.0,80896.0,88368.0,96437.0,105152.0,114564.0,124729.0,135707.0,147564.0,78699.0,78699.0,80563.0,84643.0,88187.0,91903.0,100255.0,109275.0,119017.0,129538.0,140901.0,153173.0,165215.0,179432.0,194787.0,120041.0,111676.0,112768.0,112768.0,115972.0,119980.0,123908.0,128040.0,132760.0,137275.0,69047.0,69047.0,69603.0,73668.0,79252.0,85594.0,93442.0,101917.0,111070.0,120956.0,131632.0,143163.0,155616.0,169065.0,183590.0,105742.0,106914.0,109413.0,117710.0,125611.0,135110.0,146890.0,159641.0,173412.0,187514.0,96901.0,97992.0,100779.0,108734.0,117346.0,127734.0,138953.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1547996471,1547996472,1547996473,1547996474,1547996475,1547996476,1547996477,1547996478,1547996479,1547996480,1547996481,1547996482,1547996483,1547996484,1547996485,1547996486,1547996487,1547996488,1547996489,1547996490,1547996491,1547996492,1547996493,1547996494,1547996495,1547996496,1547996497,1547996498,1547996499,1547996500,1547996501,1547996502,1547996503,1547996504,1547996505,1547996506,1547996507,1547996508,1547996509,1547996510,1547996511,1547996512,1547996513,1547996514,1547996515,1547996516,1547996517,1547996518,1547996519,1547996520,1547996521,1547996522,1547996523,1547996524,1547996525,1547996526,1547996527,1547996528,1547996529,1547996530,1547996531,1547996532,1547996533,1547996534,1547996535,1547996536,1547996537,1547996538,1547996539,1547996540,1547996541,1547996542,1547996543,1547996544,1547996545,1547996546,1547996547,1547996548,1547996549,1547996550,1547996551,1547996552,1547996553,1547996554,1547996555,1547996556,1547996557,1547996558,1547996559,1547996560,1547996561,1547996562
audio_bitsReceivedPerSecond,207559.55955955957,204416.0,187464.0,274144.0,296056.0,298357.64235764235,286640.0,199688.0,317978.021978022,234834.83483483482,273510.4895104895,280496.0,281329.3293293293,294504.0,297086.91308691306,338378.3783783784,332627.3726273726,287567.13426853705,319640.0,317674.3256743257,368096.0960960961,368127.87212787214,284040.0,327431.43143143144,244235.76423576425,211992.0,210624.0,183984.0,149496.0,150432.0,166784.0,343712.0,358312.0,322136.0,338424.0,344224.0,350470.4704704705,258448.0,341578.4215784216,317168.0,330938.93893893895,318977.022977023,274032.0,284580.5805805806,337046.9530469531,333216.0,290810.8108108108,313448.0,365914.0859140859,334920.0,358654.6546546547,363748.2517482517,236696.0,303447.44744744746,346101.8981018981,300724.7247247247,329904.0,332395.6043956044,327431.43143143144,346560.0,332184.0,265142.85714285716,247503.5035035035,308075.9240759241,221208.0,192904.0,229296.0,268824.0,279328.0,289920.0,329312.0,335144.0,372896.0,379875.8758758759,381058.94105894107,385313.3133133133,328872.0,282885.1148851149,366472.0,311551.55155155156,254777.22277722278,240888.88888888888,274381.6183816184,291328.0,289424.0,295312.0,323592.0,369288.0,371024.0,410986.986986987,411480.0,339404.5954045954
audio_bitsSentPerSecond,135039.03903903905,120128.0,114448.0,111896.0,136024.0,113670.32967032967,132800.0,138320.0,137014.98501498502,140476.47647647647,107228.77122877123,78848.0,105417.41741741741,88696.0,106661.33866133867,124004.004004004,113422.57742257742,124464.92985971944,135088.0,156851.14885114884,143575.57557557558,165602.3976023976,180624.0,160688.68868868868,197794.2057942058,180096.0,108840.0,129384.0,142104.0,162768.0,146032.0,177424.0,185120.0,166456.0,206040.0,188928.0,125061.06106106106,133744.0,138973.02697302698,162384.0,143927.92792792793,167304.6953046953,171112.0,147907.9079079079,188267.73226773227,188368.0,183391.3913913914,197568.0,218053.94605394604,258216.0,203555.55555555556,219604.3956043956,186384.0,167975.97597597598,189594.4055944056,182382.38238238238,168784.0,173922.0779220779,219115.11511511513,185960.0,150216.0,127264.73526473527,121473.47347347347,117858.14185814185,137280.0,134984.0,138240.0,138848.0,155968.0,178944.0,170896.0,205520.0,206672.0,209113.11311311313,232799.2007992008,197013.01301301303,160512.0,148299.7002997003,160616.0,175823.82382382383,162357.64235764235,195611.61161161162,198633.36663336665,196712.0,235608.0,197000.0,142600.0,132624.0,145936.0,163299.2992992993,154600.0,189258.74125874127
audio_packetsSentPerSecond,118.11811811811812,87.0,83.0,90.0,91.0,85.91408591408592,101.0,113.0,112.88711288711289,104.10410410410411,89.91008991008991,73.0,77.07707707707708,78.0,80.91908091908093,79.07907907907908,87.91208791208791,118.23647294589178,123.0,123.87612387612387,126.12612612612612,123.87612387612387,128.0,129.12912912912913,131.86813186813185,113.0,89.0,124.0,133.0,123.0,126.0,128.0,127.0,132.0,134.0,117.0,96.09609609609609,127.0,122.87712287712287,127.0,123.12312312312312,116.88311688311688,118.0,130.13013013013014,128.87112887112886,129.0,129.12912912912913,133.0,132.86713286713288,135.0,132.13213213213214,131.86813186813185,125.0,126.12612612612612,124.87512487512487,125.12512512512512,128.0,127.87212787212788,131.13113113113113,131.0,115.0,96.90309690309691,84.08408408408408,94.9050949050949,96.0,93.0,99.0,125.0,127.0,126.0,129.0,131.0,133.0,131.13113113113113,131.86813186813185,129.12912912912913,128.0,124.87512487512487,130.0,128.12812812812814,127.87212787212788,134.13413413413414,133.86613386613388,133.0,133.0,125.0,116.0,127.0,127.0,126.12612612612612,126.0,133.86613386613388
audio_googLocalAddress,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496,35.204.32.26:41496
audio_googRemoteAddress,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000
audio_googRtt,132.0,132.0,102.0,102.0,102.0,80.0,80.0,63.0,63.0,63.0,110.0,110.0,86.0,86.0,86.0,68.0,68.0,68.0,55.0,55.0,45.0,45.0,45.0,37.0,37.0,37.0,158.0,158.0,122.0,122.0,95.0,95.0,95.0,75.0,75.0,75.0,189.0,189.0,145.0,145.0,112.0,112.0,112.0,88.0,88.0,69.0,69.0,69.0,55.0,55.0,55.0,185.0,185.0,190.0,190.0,146.0,146.0,146.0,113.0,113.0,190.0,190.0,190.0,146.0,146.0,117.0,117.0,117.0,91.0,91.0,72.0,72.0,72.0,57.0,57.0,57.0,172.0,172.0,132.0,132.0,103.0,103.0,103.0,81.0,81.0,81.0,200.0,200.0,153.0,153.0,118.0,118.0
