bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,498219.0,506886.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,512951.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0,519040.0
bweforvideo-googBucketDelay,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0
timestamp,1620393761,1620393762,1620393763,1620393764,1620393765,1620393766,1620393767,1620393768,1620393769,1620393770,1620393771,1620393772,1620393773,1620393774,1620393775,1620393776,1620393777,1620393778,1620393779,1620393780,1620393781,1620393782,1620393783,1620393784,1620393785,1620393786,1620393787,1620393788,1620393789,1620393790,1620393791,1620393792,1620393793,1620393794,1620393795,1620393796,1620393797,1620393798,1620393799,1620393800,1620393801,1620393802,1620393803,1620393804,1620393805,1620393806,1620393807,1620393808,1620393809,1620393810,1620393811,1620393812,1620393813,1620393814,1620393815,1620393816,1620393817,1620393818,1620393819,1620393820,1620393821,1620393822,1620393823,1620393824,1620393825,1620393826,1620393827,1620393828,1620393829,1620393830,1620393831,1620393832,1620393833,1620393834,1620393835,1620393836,1620393837,1620393838,1620393839,1620393840,1620393841,1620393842,1620393843,1620393844,1620393845,1620393846,1620393847,1620393848,1620393849,1620393850,1620393851,1620393852,1620393853,1620393854,1620393855,1620393856,1620393857,1620393858,1620393859,1620393860,1620393861,1620393862,1620393863,1620393864,1620393865,1620393866,1620393867,1620393868,1620393869,1620393870,1620393871,1620393872,1620393873,1620393874,1620393875,1620393876,1620393877,1620393878,1620393879,1620393880,1620393881,1620393882,1620393883,1620393884
audio_bitsReceivedPerSecond,0.0,519456.0,418016.0,426648.0,469656.0,470280.0,478488.0,337032.0,307392.0,304992.0,319064.0,314392.0,314448.0,300360.0,326344.0,326328.0,334688.0,337104.0,337240.0,332128.0,341952.0,336872.0,333984.0,338856.0,354856.0,352576.0,373136.0,376376.0,384392.0,376712.0,402200.0,413800.0,418120.0,417448.0,453024.0,441144.0,470224.0,464384.0,465376.0,456112.0,475424.0,472688.0,478696.0,473344.0,504040.0,481328.0,515680.0,498792.0,514728.0,502504.0,515752.0,530912.0,507168.0,510024.0,524232.0,528512.0,499312.0,468384.0,478544.0,414952.0,409808.0,416832.0,426000.0,412504.0,439904.0,434168.0,455168.0,451832.0,473216.0,461200.0,481656.0,479400.0,478240.0,464792.0,491680.0,485680.0,507888.0,485520.0,491136.0,488264.0,502992.0,516464.0,544320.0,539432.0,583704.0,603880.0,532472.0,431552.0,468048.0,448904.0,341344.0,356560.0,358440.0,343696.0,369696.0,362672.0,391288.0,384168.0,419368.0,389376.0,407320.0,442504.0,415024.0,420928.0,458632.0,453864.0,484112.0,467376.0,497624.0,486768.0,480904.0,503392.0,504696.0,508368.0,498136.0,496528.0,532944.0,496848.0,535280.0,510424.0,528880.0,535880.0,548728.0,512152.0
audio_bitsSentPerSecond,0.0,307968.0,309616.0,274096.0,274480.0,265496.0,272368.0,242832.0,275096.0,261760.0,247840.0,283336.0,255840.0,247208.0,264672.0,264144.0,283368.0,242088.0,286888.0,256088.0,245144.0,273968.0,245848.0,247264.0,261288.0,255944.0,278064.0,226416.0,271408.0,259200.0,248024.0,271608.0,246912.0,251688.0,258368.0,253984.0,272240.0,239224.0,273992.0,252448.0,249192.0,271760.0,255184.0,245536.0,259096.0,248624.0,275056.0,237176.0,275312.0,252240.0,262104.0,269504.0,244024.0,250352.0,256272.0,257992.0,271792.0,242504.0,276056.0,249632.0,250384.0,274048.0,257312.0,256376.0,255072.0,256112.0,272560.0,237952.0,278560.0,247688.0,248640.0,268224.0,257184.0,245760.0,256928.0,261224.0,268360.0,240984.0,282280.0,242328.0,254072.0,274352.0,259224.0,248280.0,254392.0,263096.0,266496.0,246536.0,275136.0,242640.0,254504.0,265208.0,261336.0,248064.0,251592.0,261832.0,264000.0,249696.0,277784.0,242712.0,276160.0,255544.0,251984.0,247200.0,248808.0,263664.0,263664.0,253104.0,273024.0,248152.0,249464.0,264768.0,261832.0,249944.0,253064.0,262496.0,269064.0,253000.0,285984.0,242824.0,255200.0,260064.0,263480.0,249632.0
audio_packetsSentPerSecond,0.0,133.0,139.0,135.0,136.0,136.0,137.0,134.0,138.0,136.0,135.0,138.0,135.0,136.0,138.0,137.0,138.0,137.0,139.0,137.0,132.0,139.0,134.0,135.0,139.0,137.0,137.0,134.0,141.0,137.0,134.0,136.0,136.0,138.0,134.0,140.0,137.0,134.0,141.0,136.0,136.0,136.0,134.0,139.0,135.0,132.0,138.0,138.0,138.0,134.0,135.0,140.0,137.0,140.0,137.0,139.0,133.0,138.0,137.0,139.0,137.0,137.0,137.0,136.0,138.0,137.0,138.0,132.0,142.0,135.0,137.0,135.0,140.0,134.0,138.0,132.0,136.0,137.0,138.0,137.0,140.0,136.0,136.0,136.0,137.0,139.0,137.0,133.0,139.0,134.0,139.0,134.0,141.0,133.0,139.0,134.0,135.0,139.0,137.0,137.0,136.0,139.0,139.0,138.0,135.0,136.0,137.0,134.0,137.0,138.0,135.0,136.0,138.0,134.0,138.0,134.0,140.0,134.0,141.0,135.0,133.0,138.0,138.0,136.0
audio_googLocalAddress,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590,35.238.104.72:48590
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0
