bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0,4728571.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1620369496,1620369497,1620369498,1620369499,1620369500,1620369501,1620369502,1620369503,1620369504,1620369505,1620369506,1620369507,1620369508,1620369509,1620369510,1620369511,1620369512,1620369513,1620369514,1620369515,1620369516,1620369517,1620369518,1620369519,1620369520,1620369521,1620369522,1620369523,1620369524,1620369525,1620369526,1620369527,1620369528,1620369529,1620369530,1620369531,1620369532,1620369533,1620369534,1620369535,1620369536,1620369537,1620369538,1620369539,1620369540,1620369541,1620369542,1620369543,1620369544,1620369545,1620369546,1620369547,1620369548,1620369549,1620369550,1620369551,1620369552,1620369553,1620369554,1620369555,1620369556,1620369557,1620369558,1620369559,1620369560,1620369561,1620369562,1620369563,1620369564,1620369565,1620369566,1620369567,1620369568,1620369569,1620369570,1620369571,1620369572,1620369573,1620369574,1620369575,1620369576,1620369577,1620369578,1620369579,1620369580,1620369581
audio_bitsReceivedPerSecond,160904.0,186096.0,370224.0,363368.0,274344.0,362432.0,390224.0,408296.0,412832.0,481352.0,365760.0,371912.0,371112.0,382288.0,387184.0,395904.0,426168.0,382728.0,432176.0,423056.0,411920.0,355952.0,365648.0,366392.0,333264.0,364600.0,381072.0,366664.0,390864.0,397568.0,369872.0,358096.0,386464.0,368728.0,335264.0,328392.0,336432.0,324976.0,319632.0,339128.0,371512.0,381488.0,391248.0,428848.0,399896.0,419208.0,437552.0,422664.0,431616.0,346960.0,348768.0,318616.0,251824.0,255248.0,253192.0,260904.0,276072.0,223160.0,196808.0,192800.0,174120.0,198200.0,223016.0,172104.0,173592.0,182864.0,196528.0,176616.0,169360.0,185648.0,197488.0,163504.0,155112.0,160112.0,186112.0,173376.0,198448.0,192120.0,189984.0,209824.0,228264.0,205240.0,206480.0,182960.0,216200.0,193704.0
audio_bitsSentPerSecond,242464.0,285928.0,226720.0,267272.0,245624.0,247968.0,262152.0,252208.0,274000.0,254264.0,272360.0,263120.0,252088.0,236976.0,232912.0,251376.0,273448.0,266064.0,275576.0,242736.0,275568.0,252424.0,252232.0,276976.0,255808.0,248072.0,260792.0,280912.0,284464.0,244272.0,260896.0,273744.0,259976.0,279584.0,263560.0,255880.0,256144.0,269152.0,276264.0,250392.0,280504.0,251384.0,250952.0,275568.0,256880.0,251504.0,252200.0,265000.0,267912.0,250056.0,249560.0,277584.0,276264.0,276088.0,260512.0,255936.0,261376.0,271472.0,268864.0,256024.0,277688.0,254728.0,258480.0,272456.0,265304.0,260232.0,261448.0,269720.0,271304.0,255776.0,251528.0,267856.0,259392.0,273552.0,263176.0,254192.0,257904.0,272808.0,260968.0,256608.0,272584.0,254936.0,256832.0,273464.0,265072.0,256408.0
audio_packetsSentPerSecond,129.0,137.0,135.0,136.0,134.0,138.0,136.0,140.0,134.0,138.0,137.0,136.0,138.0,138.0,136.0,137.0,138.0,139.0,139.0,138.0,140.0,137.0,138.0,138.0,139.0,136.0,142.0,136.0,138.0,136.0,137.0,137.0,139.0,136.0,137.0,136.0,137.0,139.0,137.0,136.0,141.0,136.0,139.0,139.0,137.0,139.0,133.0,138.0,136.0,138.0,135.0,135.0,138.0,138.0,134.0,140.0,135.0,136.0,133.0,136.0,136.0,137.0,135.0,135.0,135.0,138.0,136.0,138.0,136.0,134.0,131.0,136.0,136.0,135.0,132.0,136.0,137.0,135.0,136.0,137.0,137.0,137.0,134.0,138.0,136.0,137.0
audio_googLocalAddress,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861,34.67.229.81:36861
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
