bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,489180.0,518250.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0,518688.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
timestamp,1620381654,1620381655,1620381656,1620381657,1620381658,1620381659,1620381660,1620381661,1620381662,1620381663,1620381664,1620381665,1620381666,1620381667,1620381668,1620381669,1620381670,1620381671,1620381672,1620381673,1620381674,1620381675,1620381676,1620381677,1620381678,1620381679,1620381680,1620381681,1620381682,1620381683,1620381684,1620381685,1620381686,1620381687,1620381688,1620381689,1620381690,1620381691,1620381692,1620381693,1620381694,1620381695,1620381696,1620381697,1620381698,1620381699,1620381700,1620381701,1620381702,1620381703,1620381704,1620381705,1620381706,1620381707,1620381708,1620381709,1620381710,1620381711,1620381712,1620381713,1620381714,1620381715,1620381716,1620381717,1620381718,1620381719,1620381720,1620381721,1620381722,1620381723,1620381724,1620381725,1620381726,1620381727,1620381728,1620381729,1620381730,1620381731,1620381732,1620381733,1620381734,1620381735,1620381736,1620381737,1620381738,1620381739,1620381740,1620381741,1620381742,1620381743,1620381744,1620381745,1620381746,1620381747,1620381748,1620381749,1620381750,1620381751,1620381752,1620381753,1620381754,1620381755,1620381756,1620381757,1620381758,1620381759,1620381760,1620381761,1620381762,1620381763,1620381764,1620381765,1620381766,1620381767,1620381768,1620381769,1620381770
audio_bitsReceivedPerSecond,319368.0,381024.0,447648.0,563680.0,517976.0,540808.0,557456.0,513456.0,445472.0,499120.0,494176.0,426592.0,362520.0,392112.0,363768.0,378424.0,421760.0,395504.0,418024.0,402576.0,404008.0,424080.0,434128.0,468824.0,433136.0,479200.0,474440.0,466280.0,514768.0,483064.0,478440.0,489408.0,481632.0,499488.0,510424.0,520648.0,544840.0,498328.0,529272.0,506736.0,499728.0,512024.0,520360.0,531216.0,492344.0,493928.0,448128.0,426472.0,445504.0,423200.0,409712.0,401888.0,407256.0,386872.0,363968.0,417448.0,405912.0,405104.0,445568.0,434776.0,435512.0,438808.0,382744.0,362624.0,319392.0,359040.0,338064.0,349000.0,381808.0,377344.0,384336.0,385056.0,400520.0,410696.0,399424.0,414536.0,447200.0,438048.0,477368.0,468800.0,470856.0,469600.0,477128.0,479888.0,458168.0,492776.0,472208.0,471016.0,493288.0,491440.0,486776.0,485024.0,498808.0,506976.0,488176.0,484320.0,493880.0,491024.0,516704.0,489656.0,454592.0,386048.0,435904.0,426792.0,408648.0,440376.0,420176.0,407752.0,390536.0,384472.0,384944.0,398680.0,438888.0,430168.0,450944.0,443376.0,468496.0
audio_bitsSentPerSecond,293728.0,357600.0,279296.0,266920.0,309416.0,291096.0,260096.0,277768.0,266984.0,294112.0,266936.0,288008.0,274400.0,256416.0,292064.0,260976.0,257400.0,273560.0,272568.0,287016.0,246496.0,252768.0,275752.0,255944.0,282712.0,257184.0,251912.0,266104.0,275896.0,285832.0,243184.0,274280.0,266240.0,247048.0,276632.0,255464.0,249616.0,260296.0,253544.0,282016.0,240408.0,254808.0,272456.0,244240.0,275208.0,251880.0,249736.0,257424.0,262040.0,276112.0,235600.0,272848.0,266584.0,237912.0,270904.0,252896.0,251904.0,259504.0,254176.0,271544.0,238952.0,252248.0,268680.0,250680.0,274120.0,253616.0,254296.0,264440.0,268200.0,279688.0,240176.0,272520.0,258544.0,243536.0,275896.0,260240.0,257248.0,258304.0,269280.0,275936.0,246016.0,254504.0,277232.0,254704.0,275848.0,257688.0,254384.0,261080.0,265816.0,270048.0,255480.0,273280.0,257656.0,253992.0,267392.0,259064.0,252168.0,253488.0,275336.0,267464.0,250264.0,252896.0,264848.0,261528.0,271264.0,259776.0,250264.0,259992.0,273904.0,262840.0,254368.0,273888.0,252672.0,252488.0,270992.0,264544.0,253944.0
audio_packetsSentPerSecond,136.0,146.0,139.0,136.0,137.0,138.0,133.0,138.0,140.0,134.0,137.0,138.0,138.0,134.0,140.0,135.0,135.0,137.0,137.0,137.0,138.0,134.0,134.0,137.0,139.0,135.0,135.0,135.0,142.0,135.0,136.0,137.0,135.0,136.0,136.0,136.0,137.0,137.0,133.0,138.0,139.0,136.0,137.0,132.0,136.0,138.0,137.0,137.0,135.0,137.0,135.0,140.0,139.0,136.0,136.0,135.0,137.0,136.0,135.0,136.0,136.0,138.0,136.0,135.0,138.0,134.0,136.0,138.0,138.0,137.0,133.0,137.0,139.0,132.0,137.0,140.0,135.0,134.0,138.0,137.0,136.0,136.0,138.0,138.0,136.0,133.0,137.0,137.0,136.0,134.0,139.0,136.0,136.0,135.0,136.0,139.0,134.0,136.0,140.0,136.0,137.0,136.0,140.0,138.0,137.0,133.0,138.0,139.0,136.0,136.0,140.0,135.0,139.0,137.0,133.0,139.0,136.0
audio_googLocalAddress,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375,34.67.229.81:38375
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,26.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
