audio_send_bitsSentPerSecond,0.0,16871.846619576187,15920.0,16720.0,16536.0,15416.0,16096.0,15616.0,15912.0,16887.112887112886,16096.0,16720.0,16096.0,15288.0,16592.0,15272.727272727272,15632.0,16032.0,15832.0,16152.0,16720.72072072072,14968.0,15944.055944055945,15303.303303303303,16796.812749003984,15534.136546184738,18275.921165381318,13785.365853658537,16112.112112112112,16096.0,16079.92007992008,14862.862862862863,16720.0,15472.0,16079.92007992008,14824.0,16039.96003996004,16112.112112112112,16063.872255489023,16753.507014028055,16703.296703296703,15487.487487487488,15456.543456543457,15472.0,16720.0,16720.0,15224.0,16736.736736736737,16720.0,14201.798201798201,15439.842209072978,15520.812182741116
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,50.45408678102926,50.0,50.0,49.0,50.0,50.0,51.0,49.0,50.94905094905095,50.0,50.0,50.0,49.0,51.0,48.95104895104895,51.0,50.0,49.0,51.0,50.050050050050054,49.0,50.94905094905095,49.049049049049046,50.79681274900398,50.200803212851405,49.70008568980291,50.0,50.050050050050054,50.0,49.95004995004995,50.050050050050054,50.0,50.0,49.95004995004995,50.0,49.95004995004995,50.050050050050054,49.9001996007984,50.100200400801604,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.050050050050054,50.0,49.95004995004995,50.29585798816568,49.746192893401016
audio_send_googJitterReceived,115.0,115.0,115.0,115.0,115.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,106.0,106.0,106.0,106.0,106.0,107.0,107.0,107.0,115.0,115.0,115.0,115.0,115.0,109.0,109.0,109.0,109.0,109.0,109.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,109.0,109.0,109.0,109.0,109.0,115.0,115.0,115.0,112.0,112.0,112.0,112.0,112.0
audio_send_googRtt,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
video_send_bitsSentPerSecond,0.0,641009.0817356206,655344.0,648152.0,718624.0,770392.0,648536.0,532584.0,609808.0,596819.1808191808,615280.0,655632.0,547864.0,546560.0,615216.0,627892.1078921079,763224.0,708168.0,804952.0,733904.0,691459.4594594594,712816.0,533258.7412587412,530226.2262262262,612095.6175298805,516763.0522088353,588449.0145672665,536829.268292683,554154.1541541541,575232.0,638225.7742257742,705281.2812812813,717976.0,864432.0,706061.938061938,597136.0,530309.6903096903,339451.45145145146,385373.25349301397,429202.40480961924,483172.82717282715,530266.2662662662,520087.9120879121,611864.0,604360.0,616864.0,564696.0,522450.4504504505,512848.0,558897.102897103,624844.1814595661,615740.1015228427
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,134.20787083753785,137.0,141.0,145.0,148.0,136.0,129.0,136.0,130.86913086913086,133.0,134.0,129.0,129.0,134.0,133.86613386613388,151.0,146.0,158.0,147.0,138.13813813813815,144.0,129.87012987012986,129.12912912912913,135.4581673306773,126.50602409638554,131.9622964867181,129.26829268292684,130.13013013013014,131.0,134.86513486513488,142.14214214214215,144.0,165.0,145.85414585414586,132.0,110.8891108891109,98.09809809809809,119.76047904191617,124.24849699398797,122.87712287712287,127.12712712712712,127.87212787212788,133.0,135.0,131.0,131.0,130.13013013013014,124.0,130.86913086913086,134.1222879684418,130.96446700507613
video_send_googEncodeUsagePercent,36.0,36.0,35.0,34.0,32.0,31.0,30.0,29.0,28.0,28.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,35.0,34.0,33.0,32.0,31.0,30.0,29.0,29.0,28.0,28.0,27.0,27.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0
video_send_googFrameHeightSent,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
video_send_googFrameRateSent,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,50.0,48.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_send_googFrameWidthSent,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
video_send_googRtt,17.0,16.0,15.0,15.0,15.0,15.0,15.0,21.0,25.0,21.0,19.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0,15.0,16.0,19.0,23.0,35.0,37.0,30.0,30.0,32.0,32.0,26.0,22.0,19.0,19.0,18.0,18.0,16.0,15.0,15.0,16.0,15.0,15.0,16.0,16.0,15.0,16.0,15.0,15.0,16.0,22.0,20.0,20.0,20.0,18.0
audio_recv_bitsReceivedPerSecond,0.0,8072.653884964682,8000.0,7144.0,6280.0,7160.0,8000.0,7160.0,7136.0,5962.037962037962,7128.0,7016.0,7960.0,8000.0,7160.0,6313.686313686314,7160.0,7120.0,8000.0,6896.0,6798.798798798799,8000.0,6169.83016983017,7159.15915915916,6135.4581673306775,8032.128514056225,6718.080548414739,9492.682926829268,7831.831831831832,7888.0,7976.023976023976,6926.926926926927,7080.0,6176.0,7944.055944055944,7888.0,7064.935064935065,7919.91991991992,7145.7085828343315,7078.15631262525,7608.391608391608,6302.302302302302,7072.927072927073,7880.0,6960.0,6880.0,7896.0,5813.813813813814,6680.0,6281.718281718282,7786.98224852071,7423.350253807107
audio_recv_packetsReceivedPerSecond,0.0,8.072653884964682,8.0,7.0,6.0,7.0,8.0,7.0,7.0,5.994005994005994,7.0,7.0,8.0,8.0,7.0,5.994005994005994,7.0,7.0,8.0,7.0,7.007007007007007,8.0,5.994005994005994,7.007007007007007,5.9760956175298805,8.032128514056225,6.855184233076264,9.75609756097561,8.008008008008009,8.0,7.992007992007992,7.007007007007007,7.0,6.0,7.992007992007992,8.0,6.993006993006993,8.008008008008009,6.986027944111776,7.014028056112225,7.992007992007992,6.006006006006006,6.993006993006993,8.0,7.0,7.0,8.0,6.006006006006006,7.0,5.994005994005994,7.889546351084813,8.121827411167512
audio_recv_googCurrentDelayMs,41.0,26.0,26.0,25.0,22.0,18.0,17.0,28.0,30.0,25.0,20.0,24.0,22.0,22.0,21.0,19.0,15.0,28.0,19.0,19.0,12.0,22.0,30.0,29.0,24.0,26.0,26.0,25.0,25.0,33.0,39.0,26.0,21.0,37.0,30.0,39.0,40.0,40.0,27.0,22.0,21.0,30.0,25.0,23.0,21.0,24.0,35.0,30.0,32.0,23.0,26.0,31.0
audio_recv_googJitterBufferMs,10.0,1.0,3.0,6.0,5.0,3.0,4.0,4.0,10.0,8.0,5.0,1.0,4.0,3.0,3.0,4.0,3.0,13.0,5.0,6.0,1.0,2.0,11.0,9.0,6.0,9.0,4.0,6.0,4.0,6.0,12.0,3.0,1.0,9.0,1.0,9.0,9.0,11.0,2.0,2.0,3.0,13.0,6.0,3.0,1.0,0.0,9.0,6.0,10.0,4.0,2.0,9.0
audio_recv_googJitterReceived,109.0,109.0,109.0,108.0,108.0,108.0,108.0,108.0,108.0,112.0,112.0,112.0,112.0,112.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,104.0,104.0,104.0,104.0,112.0,112.0,112.0,112.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,124.0,124.0,124.0,105.0,105.0,105.0,105.0,105.0,115.0,115.0,115.0,115.0,115.0,117.0,117.0
audio_recv_googPreferredJitterBufferMs,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0
video_recv_bitsReceivedPerSecond,0.0,392540.86781029264,410360.0,437688.0,469688.0,556208.0,543728.0,688128.0,554768.0,434421.5784215784,355184.0,208104.0,243440.0,281536.0,328488.0,369854.14585414587,359920.0,445296.0,465576.0,436480.0,408136.13613613613,350840.0,368823.17682317685,417057.05705705704,451529.88047808764,475405.6224899598,392239.93144815764,470643.9024390244,487735.73573573574,510992.0,548443.5564435564,580348.3483483484,521424.0,379856.0,432519.48051948054,438960.0,441798.2017982018,511295.2952952953,390155.6886227545,403006.0120240481,455624.37562437565,471967.96796796797,555548.4515484516,552736.0,643104.0,575048.0,509456.0,586178.1781781781,391440.0,381490.5094905095,416094.674556213,411890.35532994923
video_recv_packetsReceivedPerSecond,0.0,69.62663975782039,71.0,72.0,75.0,84.0,82.0,103.0,85.0,71.92807192807193,54.0,54.0,60.0,64.0,65.0,66.93306693306694,68.0,73.0,74.0,69.0,74.07407407407408,68.0,64.93506493506493,72.07207207207207,73.70517928286853,73.29317269076306,68.55184233076264,74.39024390243902,76.07607607607608,82.0,83.91608391608392,82.08208208208208,84.0,67.0,74.92507492507492,71.0,69.93006993006993,77.07707707707708,68.8622754491018,71.14228456913828,72.92707292707293,74.07407407407408,86.91308691308691,86.0,96.0,86.0,76.0,88.08808808808809,71.0,69.93006993006993,70.01972386587771,73.09644670050761
video_recv_googCurrentDelayMs,34.0,34.0,34.0,34.0,33.0,33.0,33.0,35.0,35.0,36.0,36.0,37.0,37.0,37.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,37.0,36.0,36.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,32.0,37.0,36.0,36.0,36.0,37.0,37.0,37.0,37.0
video_recv_googDecodeMs,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
video_recv_googFrameHeightReceived,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
video_recv_googFrameRateOutput,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,48.0,51.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,57.0,63.0,60.0,60.0,60.0,58.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,63.0,60.0,60.0,57.0,63.0
video_recv_googFrameRateReceived,60.0,60.0,60.0,61.0,61.0,59.0,60.0,60.0,60.0,61.0,45.0,53.0,60.0,60.0,60.0,61.0,60.0,60.0,59.0,60.0,61.0,60.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,56.0,64.0,60.0,60.0,60.0,57.0,63.0,60.0,60.0,60.0,60.0,59.0,61.0,60.0,60.0,56.0,64.0,60.0,60.0,56.0,64.0
video_recv_googFrameWidthReceived,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
video_recv_googInterframeDelayMax,23.0,21.0,19.0,21.0,18.0,20.0,18.0,61.0,66.0,27.0,78.0,50.0,17.0,18.0,18.0,18.0,18.0,21.0,19.0,54.0,18.0,19.0,19.0,18.0,18.0,18.0,44.0,19.0,26.0,28.0,26.0,21.0,75.0,18.0,39.0,18.0,50.0,21.0,21.0,18.0,18.0,19.0,25.0,20.0,53.0,18.0,18.0,65.0,18.0,18.0,41.0,41.0
video_recv_googJitterBufferMs,20.0,20.0,20.0,20.0,19.0,19.0,19.0,22.0,22.0,23.0,23.0,24.0,24.0,24.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0,23.0,22.0,22.0,21.0,21.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,19.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1_way_delay_video_send,8.5,8.0,7.5,7.5,7.5,7.5,7.5,10.5,12.5,10.5,9.5,8.5,8.5,8.0,8.0,8.0,7.5,7.5,7.5,8.0,9.5,11.5,17.5,18.5,15.0,15.0,16.0,16.0,13.0,11.0,9.5,9.5,9.0,9.0,8.0,7.5,7.5,8.0,7.5,7.5,8.0,8.0,7.5,8.0,7.5,7.5,8.0,11.0,10.0,10.0,10.0,9.0
ear_ear_delay_audio_send,11.5,13.5,11.5,13.5,19.5,10.5,8.5,16.5,8.5,16.5,16.5,18.5,9.5,9.5,10.5,20.5,13.5,10.5,8.5,7.5,16.5,13.5,17.5,11.5,9.5,16.5,20.0,11.0,13.0,16.0,15.0,13.0,12.0,12.0,18.0,16.0,13.0,9.0,12.0,11.0,11.0,12.0,11.0,21.0,13.0,14.0,9.0,10.0,19.0,17.0,14.0,17.0
audio_recv_kbitsReceivedPerSecond,0,7,7,6,6,6,7,6,6,5,6,6,7,7,6,6,6,6,7,6,6,7,6,6,5,7,6,9,7,7,7,6,6,6,7,7,6,7,6,6,7,6,6,7,6,6,7,5,6,6,7,7
video_recv_kbitsReceivedPerSecond,0,383,400,427,458,543,530,672,541,424,346,203,237,274,320,361,351,434,454,426,398,342,360,407,440,464,383,459,476,499,535,566,509,370,422,428,431,499,381,393,444,460,542,539,628,561,497,572,382,372,406,402
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.924,93.876,93.924,93.876,93.732,93.94800000000001,93.99600000000001,93.804,93.99600000000001,93.804,93.804,93.756,93.97200000000001,93.97200000000001,93.94800000000001,93.708,93.876,93.94800000000001,93.99600000000001,94.02,93.804,93.876,93.78,93.924,93.97200000000001,93.72,93.936,93.888,93.816,93.84,93.888,93.912,93.912,93.768,93.816,93.888,93.98400000000001,93.912,93.936,93.936,93.912,93.936,93.696,93.888,93.864,93.98400000000001,93.96000000000001,93.744,93.792,93.864
kpi_audio_synchronization,4.422858766368832,4.421986386242368,4.422858766368832,4.421986386242368,4.419345725045825,4.423293483768257,4.424159970336449,4.420670461442753,4.424159970336449,4.420670461442753,4.420670461442753,4.419788281943489,4.423727218617665,4.423727218617665,4.423293483768257,4.418902190823617,4.421986386242368,4.423293483768257,4.424159970336449,4.4245917383440005,4.420670461442753,4.421986386242368,4.420229860936,4.422858766368832,4.423727218617665,4.419124080064001,4.423076247851008,4.422204849258496,4.420890394582528,4.421329526272,4.422204849258496,4.422641039394304,4.422641039394304,4.420009193714176,4.420890394582528,4.422204849258496,4.423943717404673,4.422641039394304,4.423076247851008,4.423076247851008,4.422641039394304,4.423076247851008,4.418680057397249,4.422204849258496,4.4217676780241915,4.423943717404673,4.423510474048,4.4195671256965126,4.420450283536384,4.4217676780241915
eye_eye_delay_video_send,31.5,30.0,29.5,28.5,28.5,27.5,28.5,31.5,33.5,31.5,30.5,29.5,29.5,29.0,28.0,28.0,27.5,26.5,31.5,31.0,32.5,34.5,41.5,42.5,39.0,39.0,36.0,36.0,33.0,31.0,28.5,28.5,28.0,31.0,30.0,30.5,30.5,32.0,31.5,31.5,31.0,31.0,29.5,30.0,29.5,29.5,30.0,33.0,32.0,31.0,31.0,30.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-20.0,-16.5,-18.0,-15.0,-9.0,-17.0,-20.0,-15.0,-25.0,-15.0,-14.0,-11.0,-20.0,-19.5,-17.5,-7.5,-14.0,-16.0,-23.0,-23.5,-16.0,-21.0,-24.0,-31.0,-29.5,-22.5,-16.0,-25.0,-20.0,-15.0,-13.5,-15.5,-16.0,-19.0,-12.0,-14.5,-17.5,-23.0,-19.5,-20.5,-20.0,-19.0,-18.5,-9.0,-16.5,-15.5,-21.0,-23.0,-13.0,-14.0,-17.0,-13.0
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
