bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,506041.0,539524.0,583686.0,629854.0,680299.0,734981.0,794318.0,711774.0,489874.0,519261.0,375634.0,389320.0,418526.0,449926.0,483597.0,519368.0,560631.0,606007.0,655027.0,452475.0,476866.0,510293.0,547378.0,582369.0,610661.0,639729.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541186632,1541186633,1541186634,1541186635,1541186636,1541186637,1541186638,1541186639,1541186640,1541186641,1541186642,1541186643,1541186644,1541186645,1541186646,1541186647,1541186648,1541186649,1541186650,1541186651,1541186652,1541186653,1541186654,1541186655,1541186656,1541186657
audio_bitsReceivedPerSecond,426611.82519280206,496234.14634146343,515667.6676676677,534000.0,576623.3766233766,602106.1061061061,548968.0,400832.0,460115.88411588414,465216.0,465854.14585414587,533549.5495495496,416383.23353293416,425859.7194388778,482061.93806193804,493821.8218218218,583064.935064935,575992.0,672904.0,599048.0,534176.0,612308.3083083084,416904.0,403372.6273726274,441743.58974358975,434030.4568527919
audio_bitsSentPerSecond,624013.7103684661,564565.8536585366,588644.6446446447,605864.0,671272.7272727273,736232.2322322322,752864.0,896008.0,743616.3836163837,629216.0,562853.1468531468,369457.45745745744,418323.3532934132,460665.33066132263,517194.8051948052,560992.992992993,552687.3126873127,642368.0,640488.0,650440.0,597368.0,553305.3053053053,546472.0,588323.6763236764,658311.6370808679,645677.1573604061
audio_packetsSentPerSecond,207.36932305055697,202.4390243902439,208.20820820820822,206.0,208.7912087912088,219.2192192192192,220.0,240.0,224.77522477522479,210.0,185.8141858141858,174.17417417417417,193.6127744510978,200.40080160320642,198.8011988011988,203.2032032032032,202.7972027972028,209.0,211.0,208.0,206.0,204.20420420420422,199.0,207.7922077922078,211.04536489151874,205.0761421319797
audio_googLocalAddress,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246,35.204.137.161:58246
audio_googRemoteAddress,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000,18.196.161.130:10000
audio_googRtt,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,34.0,34.0,36.0,36.0,36.0,30.0,30.0,26.0,26.0,26.0,23.0,23.0,21.0,21.0,21.0,19.0,19.0,18.0
