video_send_packetsSentPerSecond,0.0,134.20787083753785,137.0,141.0,145.0,148.0,136.0,129.0,136.0,130.86913086913086,133.0,134.0,129.0,129.0,134.0,133.86613386613388,151.0,146.0,158.0,147.0,138.13813813813815,144.0,129.87012987012986,129.12912912912913,135.4581673306773,126.50602409638554
video_send_googEncodeUsagePercent,36.0,36.0,35.0,34.0,32.0,31.0,30.0,29.0,28.0,28.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
video_send_googFrameHeightSent,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
video_send_googFrameRateSent,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0
video_send_googFrameWidthSent,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
video_send_googRtt,17.0,16.0,15.0,15.0,15.0,15.0,15.0,21.0,25.0,21.0,19.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0,15.0,16.0,19.0,23.0,35.0,37.0,30.0,30.0
audio_recv_bitsReceivedPerSecond,0.0,8072.653884964682,8000.0,7144.0,6280.0,7160.0,8000.0,7160.0,7136.0,5962.037962037962,7128.0,7016.0,7960.0,8000.0,7160.0,6313.686313686314,7160.0,7120.0,8000.0,6896.0,6798.798798798799,8000.0,6169.83016983017,7159.15915915916,6135.4581673306775,8032.128514056225
audio_recv_packetsReceivedPerSecond,0.0,8.072653884964682,8.0,7.0,6.0,7.0,8.0,7.0,7.0,5.994005994005994,7.0,7.0,8.0,8.0,7.0,5.994005994005994,7.0,7.0,8.0,7.0,7.007007007007007,8.0,5.994005994005994,7.007007007007007,5.9760956175298805,8.032128514056225
audio_recv_googCurrentDelayMs,41.0,26.0,26.0,25.0,22.0,18.0,17.0,28.0,30.0,25.0,20.0,24.0,22.0,22.0,21.0,19.0,15.0,28.0,19.0,19.0,12.0,22.0,30.0,29.0,24.0,26.0
audio_recv_googJitterBufferMs,10.0,1.0,3.0,6.0,5.0,3.0,4.0,4.0,10.0,8.0,5.0,1.0,4.0,3.0,3.0,4.0,3.0,13.0,5.0,6.0,1.0,2.0,11.0,9.0,6.0,9.0
