bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,300000.0,300000.0,300000.0,135981.0,135981.0,145119.0,156726.0,168664.0,183157.0,197529.0,211612.0,211802.0,229746.0,249126.0,270056.0,292660.0,309339.0,335086.0,263251.0,285311.0,309136.0,334867.0,362656.0,392668.0,425081.0,460087.0,361476.0,390780.0,246757.0,217843.0,236270.0,166693.0,181028.0,196510.0,186598.0,202526.0,219728.0,238306.0,258370.0,280040.0,303443.0,328718.0,356015.0,385496.0,229401.0,248753.0,269653.0,289861.0,314050.0,340174.0,368388.0,398859.0,428321.0,463587.0,501674.0,542808.0,587233.0,635212.0,687029.0,410051.0,443841.0,479665.0,517311.0,562222.0,604311.0,653437.0,493097.0,528533.0,570936.0,616931.0,666531.0,719898.0,596639.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,95.0,15.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541185195,1541185196,1541185197,1541185198,1541185199,1541185200,1541185201,1541185202,1541185203,1541185204,1541185205,1541185206,1541185207,1541185208,1541185209,1541185210,1541185211,1541185212,1541185213,1541185214,1541185215,1541185216,1541185217,1541185218,1541185219,1541185220,1541185221,1541185222,1541185223,1541185224,1541185225,1541185226,1541185227,1541185228,1541185229,1541185230,1541185231,1541185232,1541185233,1541185234,1541185235,1541185236,1541185237,1541185238,1541185239,1541185240,1541185241,1541185242,1541185243,1541185244,1541185245,1541185246,1541185247,1541185248,1541185249,1541185250,1541185251,1541185252,1541185253,1541185254,1541185255,1541185256,1541185257,1541185258,1541185259,1541185260,1541185261,1541185262,1541185263,1541185264,1541185265,1541185266,1541185267,1541185268,1541185269
audio_bitsReceivedPerSecond,-1,-1,-1,-1,0.0,361530.50672182004,110181.15942028986,82518.68629671574,66885.77154308617,73856.0,84560.0,87400.0,88672.0,96024.0,106400.75973409307,113672.94350842418,119393.93939393939,178514.97005988023,143831.83183183183,154439.31795386158,158384.07960199006,163190.38076152303,241284.05491024288,192712.0,188168.0,211590.6103286385,166721.94135490395,161527.80692549841,163831.73996175907,151298.10568295114,154484.96993987975,160837.2093023256,170288.0,189912.0,180256.0,220976.0,227480.0,208864.0,204032.0,194008.0,192608.0,202208.0,216944.0,240600.0,234152.0,276888.0,288368.0,255096.0,318896.0,330416.0,323536.0,304952.0,321008.0,337816.0,308744.0,377472.0,383888.0,370856.0,461448.0,464040.0,456864.0,502072.0,496447.55244755244,591119.1191191191,616144.0,638683.1588962893,679232.8767123288,490496.0,385330.7984790875,410759.4936708861,421232.0,457416.0,487000.0,517576.0,527504.0
audio_bitsSentPerSecond,-1,-1,-1,-1,0.0,406792.1406411582,178311.59420289856,176924.12231030577,185250.50100200402,263248.0,195400.0,219952.0,231824.0,226664.0,314339.9810066477,268804.757185332,263288.8888888889,289229.54091816366,308572.57257257256,327325.9779338014,299255.72139303485,325058.1162324649,346500.5279831045,334544.0,377736.0,397708.92018779344,413063.70070778567,477615.9496327387,456022.9445506692,402791.6251246261,330661.3226452906,302300.2114164905,264800.0,194968.0,209344.0,211528.0,213680.0,225944.0,238848.0,253376.0,268896.0,294400.0,318512.0,324168.0,379304.0,382112.0,354976.0,297584.0,292000.0,307184.0,317096.0,360960.0,376872.0,402760.0,423560.0,453928.0,478032.0,555928.0,629952.0,628304.0,625520.0,548944.0,504663.33666333667,536960.960960961,553304.0,546983.8249286393,579523.7091675447,666488.0,632243.3460076046,534995.7805907173,537160.0,637536.0,641104.0,719696.0,664248.0
audio_packetsSentPerSecond,-1,-1,-1,-1,0.0,99.27611168562565,84.23913043478261,80.40770101925254,77.15430861723446,93.0,82.0,87.0,91.0,92.0,113.01044634377968,115.9563924677899,122.22222222222223,128.7425149700599,129.12912912912913,133.4002006018054,131.34328358208955,132.26452905811624,130.93980992608238,134.0,133.0,131.45539906103286,134.47927199191102,132.21406086044072,131.93116634799236,133.59920239282152,132.26452905811624,126.84989429175475,132.0,112.0,131.0,129.0,130.0,130.0,131.0,133.0,131.0,132.0,132.0,132.0,135.0,131.0,132.0,132.0,133.0,134.0,133.0,131.0,133.0,133.0,137.0,133.0,139.0,153.0,178.0,173.0,162.0,155.0,143.85614385614386,150.15015015015015,150.0,147.47859181731684,157.00737618545838,179.0,170.15209125475286,142.40506329113924,152.0,167.0,174.0,186.0,177.0
audio_googLocalAddress,-1,-1,-1,-1,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967
audio_googRemoteAddress,-1,-1,-1,-1,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372
audio_googRtt,-1,-1,-1,-1,3000.0,82.0,61.0,46.0,46.0,34.0,34.0,34.0,25.0,25.0,19.0,19.0,19.0,14.0,14.0,11.0,11.0,11.0,8.0,8.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
audio_send_bitsSentPerSecond,-1,0.0,0.0,0.0,0.0,16529.47259565667,24652.17391304348,24896.942242355606,24617.234468937877,20760.0,16528.0,16720.0,16720.0,16720.0,16402.659069325735,15952.42814667988,16888.88888888889,16686.626746506987,16736.736736736737,16770.310932798395,16636.81592039801,16753.507014028055,17072.86166842661,16904.0,16112.0,15399.06103286385,15474.216380182002,15874.08184679958,16275.334608030593,15122.632103688933,15110.220440881763,14393.23467230444,11208.0,11912.0,10448.0,9200.0,9200.0,9200.0,15744.0,15904.0,16016.0,16720.0,16096.0,15472.0,15896.0,15520.0,14544.0,13384.0,13592.0,15280.0,15392.0,16144.0,15208.0,16264.0,15472.0,16096.0,16080.0,15144.0,15544.0,15128.0,16096.0,13728.0,13306.693306693307,9833.833833833834,9200.0,9103.710751665081,15974.710221285564,15576.0,14539.923954372623,15561.181434599157,15176.0,15312.0,15608.0,15352.0,15152.0
audio_send_packetsSentPerSecond,-1,0.0,0.0,0.0,0.0,34.126163391933815,50.72463768115942,49.83012457531144,50.100200400801604,50.0,50.0,50.0,50.0,50.0,50.332383665716996,49.554013875123886,50.505050505050505,49.9001996007984,50.050050050050054,50.150451354062184,49.75124378109453,50.100200400801604,49.63041182682154,51.0,49.0,49.76525821596244,50.55611729019211,49.31794333683106,49.7131931166348,50.847457627118644,49.098196392785574,50.7399577167019,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,49.476688867745004,50.5795574288725,50.0,49.42965779467681,50.63291139240506,50.0,50.0,50.0,50.0,50.0
video_send_bitsSentPerSecond,-1,0.0,0.0,0.0,0.0,376843.8469493278,146311.59420289856,145721.40430351076,155743.4869739479,236824.0,173288.0,202248.0,208976.0,198032.0,290674.26400759735,245843.4093161546,237527.27272727274,263137.7245508982,282210.21021021024,300782.3470411234,272143.2835820895,297723.4468937876,318715.94508975715,305728.0,350672.0,377630.0469483568,379267.947421638,450896.11752360966,428627.15105162526,376007.9760717846,303991.9839679359,277386.8921775899,241960.0,173248.0,188304.0,192168.0,193952.0,206056.0,212272.0,226032.0,242080.0,266608.0,291216.0,297720.0,351648.0,355920.0,329264.0,273032.0,266776.0,279808.0,290040.0,334208.0,350592.0,374960.0,396568.0,426936.0,450224.0,527952.0,601240.0,600792.0,596896.0,522448.0,479912.0879120879,515403.4034034034,532136.0,526020.9324452901,550870.3898840885,638336.0,604669.2015209126,507586.49789029534,509648.0,609744.0,611848.0,690952.0,635992.0
video_send_packetsLost,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
