audio_recv_googCurrentDelayMs,23.0,30.0,26.0,39.0,33.0,33.0,42.0,31.0,41.0,34.0,41.0,49.0,114.0,162.0,177.0,102.0,74.0,170.0
audio_recv_googJitterBufferMs,2.0,9.0,1.0,10.0,5.0,3.0,11.0,2.0,10.0,1.0,1.0,22.0,96.0,90.0,158.0,90.0,25.0,185.0
audio_recv_googJitterReceived,144.0,144.0,144.0,111.0,111.0,111.0,111.0,111.0,111.0,81.0,81.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0
audio_recv_googPreferredJitterBufferMs,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,40.0,40.0,460.0,460.0
video_recv_bitsReceivedPerSecond,0.0,179860.86956521738,194707.98569725864,214880.0,152512.0,189168.0,160024.0,181496.0,156968.0,411022.82333051565,351108.8861076345,237496.0,240896.0,168639.36063936065,212032.0,239639.63963963964,210997.002997003,162000.0
video_recv_packetsReceivedPerSecond,0.0,60.0,60.786650774731825,61.0,44.0,60.0,60.0,63.0,60.0,71.85122569737955,65.08135168961202,55.0,58.0,56.943056943056945,64.0,61.06106106106106,54.94505494505494,44.0
video_recv_googCurrentDelayMs,48.0,46.0,45.0,47.0,65.0,62.0,60.0,58.0,57.0,38.0,38.0,38.0,38.0,38.0,37.0,36.0,36.0,52.0
video_recv_googDecodeMs,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,360.0,180.0,180.0,180.0,180.0,180.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,180.0
video_recv_googFrameRateOutput,41.0,60.0,60.0,51.0,41.0,57.0,60.0,57.0,60.0,60.0,61.0,55.0,55.0,57.0,60.0,60.0,55.0,41.0
video_recv_googFrameRateReceived,39.0,60.0,60.0,52.0,37.0,58.0,60.0,60.0,60.0,61.0,62.0,55.0,55.0,57.0,63.0,60.0,55.0,41.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,640.0,320.0,320.0,320.0,320.0,320.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,320.0
video_recv_googInterframeDelayMax,329.0,54.0,22.0,55.0,322.0,76.0,53.0,67.0,19.0,42.0,47.0,60.0,34.0,18.0,55.0,18.0,83.0,360.0
video_recv_googJitterBufferMs,34.0,32.0,31.0,33.0,51.0,48.0,47.0,45.0,44.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,39.0
video_recv_googPlisSent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
