bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,183559.0,211961.0,216184.0,123424.0,103799.0,110004.0,119804.0,130388.0,101988.0,111147.0,121039.0,131722.0,143260.0,155120.0,168530.0,183012.0,198653.0,215545.0,167296.0,129296.0,140640.0,152891.0,166122.0,180412.0,195845.0,212513.0,230514.0,249955.0,270951.0,293627.0,254042.0,270133.0,292744.0,198851.0,182510.0,182510.0,198111.0,214960.0,233157.0,252810.0,274035.0,296928.0,237546.0,134592.0,112980.0,118457.0,128934.0,140249.0,151772.0,164914.0,179107.0,194436.0,210991.0,227933.0,247168.0,267941.0,290376.0,258539.0,116729.0,116729.0,127067.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1547999802,1547999803,1547999804,1547999805,1547999806,1547999807,1547999808,1547999809,1547999810,1547999811,1547999812,1547999813,1547999814,1547999815,1547999816,1547999817,1547999818,1547999819,1547999820,1547999821,1547999822,1547999823,1547999824,1547999825,1547999826,1547999827,1547999828,1547999829,1547999830,1547999831,1547999832,1547999833,1547999834,1547999835,1547999836,1547999837,1547999838,1547999839,1547999840,1547999841,1547999842,1547999843,1547999844,1547999845,1547999846,1547999847,1547999848,1547999849,1547999850,1547999851,1547999852,1547999853,1547999854,1547999855,1547999856,1547999857,1547999858,1547999859,1547999860,1547999861,1547999862
audio_bitsReceivedPerSecond,0.0,346361.7153511498,344148.14814814815,356040.0,289096.0,273320.0,311960.0,302104.0,338904.0,286408.0,295080.0,326544.0,341208.0,361816.0,348504.0,306592.0,349472.0,308168.0,360464.0,298400.0,323408.0,339920.0,351640.0,384856.0,371600.0,413080.0,389256.0,431904.0,420352.0,350400.0,305000.0,412680.0,348144.0,370616.0,358321.6783216783,405157.15715715714,410792.0,401944.0,463024.0,398000.0,449320.0,402896.0,460208.0,424440.0,471464.0,359808.0,467644.35564435564,381893.89389389387,421664.0,381744.0,387112.0,404080.0,413752.0,435984.0,425832.0,434640.0,473592.0,442112.0,450304.0,471328.0,394672.0
audio_bitsSentPerSecond,0.0,245255.43816034804,248973.54497354498,236552.0,192520.0,145448.0,143240.0,151120.0,162824.0,172448.0,153328.0,184768.0,177328.0,179328.0,213184.0,210696.0,218528.0,237504.0,244584.0,224472.0,185304.0,208288.0,204440.0,206144.0,247112.0,235248.0,237168.0,243696.0,276824.0,323192.0,368240.0,267600.0,317672.0,407768.0,253962.03796203795,206278.27827827827,219192.0,238208.0,246720.0,265736.0,283552.0,331312.0,350264.0,238816.0,214296.0,164984.0,150297.7022977023,160800.8008008008,183000.0,211400.0,201040.0,245904.0,242544.0,235136.0,269120.0,282072.0,326664.0,368896.0,250184.0,203832.0,155664.0
audio_packetsSentPerSecond,0.0,139.83840894965817,137.56613756613757,135.0,110.0,109.0,127.0,130.0,126.0,126.0,128.0,135.0,133.0,128.0,131.0,133.0,133.0,138.0,136.0,128.0,129.0,137.0,134.0,129.0,139.0,134.0,136.0,139.0,154.0,174.0,179.0,146.0,187.0,197.0,136.86313686313687,132.13213213213214,134.0,137.0,135.0,136.0,164.0,181.0,160.0,157.0,119.0,120.0,126.87312687312688,130.13013013013014,129.0,133.0,134.0,138.0,138.0,139.0,138.0,160.0,192.0,179.0,139.0,125.0,129.0
audio_googLocalAddress,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198,35.204.32.26:59198
audio_googRemoteAddress,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000,18.197.254.38:10000
audio_googRtt,33.0,30.0,30.0,30.0,28.0,28.0,28.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,33.0,33.0,30.0,30.0,30.0,28.0,28.0,27.0,27.0,27.0,26.0,26.0,26.0,82.0,82.0,67.0,67.0,56.0,56.0,56.0,67.0,67.0,56.0,56.0,56.0,48.0,48.0,42.0,42.0,42.0,37.0,37.0,34.0,34.0,34.0,35.0,35.0,32.0,32.0
audio_recv_bitsReceivedPerSecond_1253817229,0.0,7179.614667495339,7597.883597883598,7976.0,7144.0,7432.0,7632.0,5440.0,7808.0,6680.0,7760.0,6712.0,6536.0,7072.0,5576.0,7408.0,7664.0,6888.0,7656.0,7656.0,6960.0,6808.0,7912.0,7792.0,7744.0,6040.0,6136.0,7256.0,7680.0,7664.0,6624.0,5608.0,4728.0,5408.0,6953.046953046953,8008.008008008008,5808.0,5624.0,7784.0,7624.0,6408.0,7424.0,7352.0,7512.0,7552.0,7400.0,7280.7192807192805,5885.885885885886,7624.0,7416.0,7520.0,7776.0,7048.0,6152.0,6984.0,7584.0,6584.0,4456.0,7056.0,6992.0,6952.0
audio_recv_packetsReceivedPerSecond_1253817229,0.0,7.458048477315103,7.936507936507937,8.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0,6.0,5.0,6.0,6.993006993006993,8.008008008008009,6.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.992007992007992,7.007007007007007,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0
audio_recv_googCurrentDelayMs_1253817229,32.0,25.0,25.0,31.0,32.0,30.0,28.0,40.0,38.0,33.0,36.0,28.0,28.0,35.0,32.0,28.0,32.0,24.0,29.0,33.0,29.0,27.0,21.0,26.0,24.0,21.0,28.0,23.0,25.0,27.0,41.0,23.0,27.0,39.0,29.0,32.0,29.0,23.0,25.0,16.0,22.0,16.0,17.0,22.0,23.0,17.0,27.0,22.0,22.0,27.0,25.0,24.0,22.0,33.0,25.0,27.0,29.0,20.0,23.0,23.0,25.0
audio_recv_googJitterBufferMs_1253817229,11.0,6.0,2.0,8.0,10.0,1.0,3.0,11.0,8.0,4.0,10.0,4.0,7.0,11.0,11.0,7.0,11.0,6.0,9.0,11.0,7.0,7.0,3.0,7.0,2.0,3.0,13.0,6.0,4.0,5.0,11.0,0.0,6.0,8.0,2.0,12.0,11.0,6.0,8.0,1.0,10.0,1.0,4.0,10.0,8.0,1.0,11.0,7.0,5.0,5.0,2.0,2.0,1.0,13.0,2.0,3.0,9.0,1.0,3.0,2.0,2.0
audio_recv_googJitterReceived_1253817229,104.0,108.0,108.0,108.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,114.0,114.0,114.0,114.0,114.0,114.0,122.0,122.0,122.0,122.0,122.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,96.0,96.0,96.0,96.0,96.0,96.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,102.0
audio_recv_googPreferredJitterBufferMs_1253817229,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,520.0,520.0,520.0,520.0,520.0,480.0,480.0,480.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0
video_recv_bitsReceivedPerSecond_2450070564,0.0,202630.2050963331,201354.49735449735,210000.0,194048.0,163648.0,194432.0,177800.0,186728.0,159336.0,170696.0,187784.0,211320.0,204680.0,196768.0,161456.0,183016.0,164136.0,164656.0,154408.0,160584.0,179680.0,199032.0,202184.0,192144.0,229536.0,189568.0,227336.0,239344.0,204824.0,142160.0,247000.0,191488.0,184600.0,178309.6903096903,211731.73173173174,209432.0,229120.0,227952.0,209288.0,247552.0,202256.0,258904.0,190144.0,245336.0,132224.0,227780.21978021978,191879.87987987988,189320.0,200512.0,198440.0,206992.0,216432.0,209968.0,203040.0,209904.0,232168.0,200408.0,193176.0,226960.0,206408.0
video_recv_packetsReceivedPerSecond_2450070564,0.0,59.66438781852082,60.84656084656085,60.0,60.0,45.0,75.0,60.0,63.0,60.0,60.0,60.0,60.0,59.0,61.0,44.0,76.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,65.0,60.0,60.0,61.0,62.0,41.0,79.0,60.0,60.0,59.94005994005994,60.06006006006006,60.0,60.0,60.0,61.0,67.0,60.0,67.0,60.0,67.0,42.0,77.92207792207792,60.06006006006006,60.0,63.0,60.0,60.0,60.0,60.0,60.0,49.0,77.0,60.0,60.0,62.0,60.0
video_recv_googCurrentDelayMs_2450070564,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0
video_recv_googDecodeMs_2450070564,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
